Z,A,E0,ThetaDeg,nu,cross,error,dataSet,normalization,normError,system_err,normCross,normCrossError,Veff,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),Ex,W2original,Ffoc2,Ep,E0original,R,Q2,qv2,qv,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Hcc,Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,Exbin_qv,Excenter_qv,nucenter_ex_qv,epcenter_ex_qv,W2bin_qv,W2center_qv,nucenter_w2_qv,epcenter_w2_qv,Exbin_q2,Excenter_q2,nucenter_ex_q2,epcenter_ex_q2,W2bin_q2,W2center_q2,nucenter_w2_q2,epcenter_w2_q2,RL_qvc_ex,RT_qvc_ex,RL_qvd_ex,RT_qvd_ex,bc_qv_ex,RL_qvc_w2,RT_qvc_w2,RL_qvd_w2,RT_qvd_w2,bc_qv_w2,RL_q2c_ex,RT_q2c_ex,RL_q2d_ex,RT_q2d_ex,bc_q2_ex,RL_q2c_w2,RT_q2c_w2,RL_q2d_w2,RT_q2d_w2,bc_q2_w2
6,12,1.2075,13.01,0.24682,65886.4,767.575,-1,1.0,0.0,0.0,65886.4,767.575,0.0031,0.22706733568446225,0.01283460571030574,0.9871653942896942,0.013001474509285004,0.2434980492011418,1.2688631705115125,1.0051544163705735,0.9606799999999999,1.2044,2.894010933453939,0.05955365373654058,0.12047376613654058,0.3470933104174446,1.2839716525124594,0.9500262122209091,0.02126175786764133,3098821.857071082,36101.20126371051,0.055027811448608105,70.65151821476404,4654974.189705229,54230.33909369751,11.954865405011589,0.13927389891163838,"[0.340,0.428]",0.38,"[0.045,0.070]",0.056,0.0,0.0,0.0,0.0,26.0,1.2852773195560514,0.2574181472265952,0.9541483371228766,0.0,0.0,0.0,0.0,10.0,1.3010279287462319,0.25401546576381917,0.9470021139666396,0.002508112,1.927456e-12,0.002725488,0.01504772,1.0,0.003202455,0.01618508,0.002696556,0.01519576,1.0044190699030122,0.01555881,2.68833e-11,0.002710747,0.01506134,1.0,0.002447541,0.01694342,0.002696555,0.01519576,1.1460442062802294
6,12,1.2075,13.01,0.25886,65671.8,766.324,-1,1.0,0.0,0.0,65671.8,766.324,0.0031,0.22706733568446225,0.01283460571030574,0.9871653942896942,0.013001474509285004,0.25553804920114176,1.2914567843515126,1.0051544163705735,0.9486399999999999,1.2044,2.894010933453939,0.05880728034374803,0.125815779943748,0.3547052014613657,1.307311639745252,0.9472995924156642,0.021327611922037346,3079191.436906389,35931.073896190625,0.055027811448608105,78.7976286850319,5174782.111477678,60384.514004428376,13.289831720182914,0.15507899894836824,"[0.340,0.428]",0.38,"[0.045,0.070]",0.056,0.0,0.0,0.0,0.0,27.0,1.3012324393831856,0.26407155934361237,0.9521196612091475,0.0,0.0,0.0,0.0,10.0,1.3010279287462319,0.25401546576381917,0.9470021139666396,0.002508112,1.927456e-12,0.002516974,0.01764379,1.0,0.0029696,0.01776341,0.002491997,0.01781432,0.9340215790370783,0.01555881,2.68833e-11,0.002502556,0.01766385,1.0,0.002447541,0.01694342,0.002491996,0.01781432,0.9595449624524853
6,12,1.2075,13.01,0.2709,66986.3,773.956,-1,1.0,0.0,0.0,66986.3,773.956,0.0031,0.22706733568446225,0.01283460571030574,0.9871653942896942,0.013001474509285004,0.26757804920114175,1.3140503981915126,1.0051544163705735,0.9366,1.2044,2.894010933453939,0.05806090695095548,0.13144771695095547,0.36255719128291397,1.3306516269780446,0.9444032615479645,0.02132170231026369,3141695.67819895,36298.977855414414,0.055027811448608105,87.96576858987521,5892501.364491958,68081.63439474546,15.133072244984731,0.1748466785363485,"[0.340,0.428]",0.38,"[0.045,0.070]",0.056,0.0,0.0,0.0,0.0,29.0,1.3355146875277217,0.27824444234421974,0.9469168943992852,0.0,0.0,0.0,0.0,11.0,1.343486714856403,0.27664149577329994,0.9420285032021611,0.002508112,1.927456e-12,0.002367019,0.02034712,1.0,0.00257066,0.02137989,0.002345436,0.02053313,1.000869639048993,0.01555881,2.68833e-11,0.002352861,0.02037324,1.0,0.002238399,0.02196586,0.002345436,0.02053313,1.1038119955051626
6,12,1.2075,13.01,0.28294,65680.7,766.377,-1,1.0,0.0,0.0,65680.7,766.377,0.0031,0.22706733568446225,0.01283460571030574,0.9871653942896942,0.013001474509285004,0.2796180492011418,1.3366440120315126,1.0051544163705735,0.9245599999999999,1.2044,2.894010933453939,0.057314533558162926,0.13736957715816295,0.3706340205083216,1.3539916142108372,0.941333278889069,0.02125328207694152,3090379.1594268368,36059.23062732372,0.055027811448608105,98.2681477640181,6454320.732844143,75310.4482789449,16.575932002495936,0.19341165730993773,"[0.340,0.428]",0.38,"[0.045,0.070]",0.056,0.0,0.0,0.0,0.0,30.0,1.3527250711432859,0.2852976236843404,0.9437564308348652,0.0,0.0,0.0,0.0,11.0,1.343486714856403,0.27664149577329994,0.9420285032021611,0.002508112,1.927456e-12,0.002267003,0.02302359,1.0,0.002409081,0.02321944,0.002248447,0.02321531,0.9647329096936373,0.01555881,2.68833e-11,0.002253126,0.02305446,1.0,0.002238399,0.02196586,0.002248446,0.02321531,0.9386598733223855
6,12,1.2075,13.01,0.29498,68712.2,783.863,-1,1.0,0.0,0.0,68712.2,783.863,0.0031,0.22706733568446225,0.01283460571030574,0.9871653942896942,0.013001474509285004,0.2916580492011418,1.3592376258715126,1.0051544163705735,0.9125199999999999,1.2044,2.894010933453939,0.05656816016537037,0.14358136056537038,0.378921311838448,1.3773316014436296,0.9380856781329375,0.02113087244519847,3251744.5826338017,37095.6287788352,0.055027811448608105,109.8278004644453,7546509.791073058,86089.9491554615,19.38088271883489,0.22109548043337393,"[0.340,0.428]",0.38,"[0.045,0.070]",0.056,0.0,0.0,0.0,0.0,32.0,1.3830246398530188,0.29761722160263837,0.9369771650725838,0.0,0.0,0.0,0.0,12.0,1.381956005690955,0.2971415479087403,0.9372063995437938,0.002508112,1.927456e-12,0.002203441,0.02553406,1.0,0.002167193,0.0262792,0.002193572,0.02572105,1.037996100128876,0.01555881,2.68833e-11,0.002195939,0.02556842,1.0,0.002172773,0.02617653,0.002193572,0.02572105,1.0305478825543886
6,12,1.2075,13.01,0.30702,70938.8,796.462,-1,1.0,0.0,0.0,70938.8,796.462,0.0031,0.22706733568446225,0.01283460571030574,0.9871653942896942,0.013001474509285004,0.3036980492011418,1.3818312397115124,1.0051544163705735,0.9004799999999998,1.2044,2.894010933453939,0.05582178677257782,0.15008306717257783,0.38740555903675133,1.400671588676422,0.9346564711343313,0.020962242586006142,3384122.6533346646,37995.07599113931,0.055027811448608105,122.77945544186537,8709827.2336994,97789.17064013897,22.368504751338765,0.2511413222560964,"[0.340,0.428]",0.38,"[0.045,0.070]",0.056,0.0,0.0,0.0,0.0,33.0,1.3983628673790003,0.30380705675117425,0.9327767967049142,0.0,0.0,0.0,0.0,12.0,1.381956005690955,0.2971415479087403,0.9372063995437938,0.002508112,1.927456e-12,0.002181787,0.02775719,1.0,0.002078492,0.02765931,0.002169708,0.02792527,1.0176906575936489,0.01555881,2.68833e-11,0.00216946,0.02778988,1.0,0.002172773,0.02617653,0.002169708,0.02792527,0.9037696038391069
6,12,1.2075,13.01,0.31906,75964.3,824.191,-1,1.0,0.0,0.0,75964.3,824.1909999999999,0.0031,0.22706733568446225,0.01283460571030574,0.9871653942896942,0.013001474509285004,0.3157380492011418,1.4044248535515127,1.0051544163705735,0.8884399999999999,1.2044,2.894010933453939,0.05507541337978526,0.1568746969797853,0.39607410541435967,1.424011575909215,0.9310416519118397,0.02075441493004028,3660151.3584489455,39711.59884671345,0.055027811448608105,137.27047570977288,10427655.5979599,113137.09064571341,26.78021705020888,0.29055772080870496,"[0.340,0.428]",0.38,"[0.045,0.070]",0.056,0.0,0.0,0.0,0.0,35.0,1.4279212505848475,0.31564934631369723,0.9226133268071396,0.0,0.0,0.0,0.0,13.0,1.421865647897338,0.3184091545682003,0.93189730657752,0.002508112,1.927456e-12,0.002186182,0.02959413,1.0,0.001974052,0.0298182,0.002179699,0.02973461,1.124765592385218,0.01555881,2.68833e-11,0.002174985,0.02962292,1.0,0.002194899,0.02959418,0.002179698,0.02973461,0.9832082832205047
6,12,1.2075,13.01,0.3311,80802.1,850.03,-1,1.0,0.0,0.0,80802.1,850.03,0.0031,0.22706733568446225,0.01283460571030574,0.9871653942896942,0.013001474509285004,0.3277780492011418,1.4270184673915125,1.0051544163705735,0.8764,1.2044,2.894010933453939,0.05432903998699272,0.1639562499869927,0.4049151145450028,1.4473515631420073,0.9272372009235255,0.020513689050733686,3938935.59564851,41437.20799792459,0.055027811448608105,153.4618742357384,12400041.708183559,130447.19695660472,31.845682402645416,0.33501338966092076,"[0.340,0.428]",0.38,"[0.045,0.070]",0.056,0.0,0.0,0.0,0.0,36.0,1.4450756820959634,0.3224710985766951,0.9149861335500771,0.0,0.0,0.0,0.0,14.0,1.459096668420143,0.33824933995284046,0.9266731700819074,0.002508112,1.927456e-12,0.002217749,0.03098741,1.0,0.001968941,0.0307037,0.002211507,0.03109123,1.1570814389211543,0.01555881,2.68833e-11,0.002207719,0.03100919,1.0,0.002272006,0.03160925,0.002211507,0.03109123,1.0252312557224605
6,12,1.2075,13.01,0.34314,84101.8,867.213,-1,1.0,0.0,0.0,84101.8,867.213,0.0031,0.22706733568446225,0.01283460571030574,0.9871653942896942,0.013001474509285004,0.3398180492011418,1.4496120812315125,1.0051544163705735,0.8643599999999999,1.2044,2.894010933453939,0.05358266659420017,0.17132772619420017,0.4139175354997661,1.4706915503748,0.9232390896225088,0.02024567833650265,4154061.8497512,42834.474873406834,0.055027811448608105,171.5294124400607,14425932.339151498,148752.53635038235,37.0485576134378,0.3820250077123466,"[0.340,0.428]",0.38,"[0.045,0.070]",0.056,0.0,0.0,0.0,0.0,37.0,1.4644386907947091,0.33012705155893507,0.9041426032549567,0.0,0.0,0.0,0.0,14.0,1.459096668420143,0.33824933995284046,0.9266731700819074,0.002508112,1.927456e-12,0.002267752,0.03191661,1.0,0.002058363,0.03132482,0.002264984,0.03197908,1.2349558753905068,0.01555881,2.68833e-11,0.00225964,0.03192848,1.0,0.002272006,0.03160925,0.002264984,0.03197908,0.9433141354516542
6,12,1.2075,13.01,0.35518,86596.6,879.982,-1,1.0,0.0,0.0,86596.6,879.982,0.0031,0.22706733568446225,0.01283460571030574,0.9871653942896942,0.013001474509285004,0.3518580492011418,1.4722056950715126,1.0051544163705735,0.8523199999999999,1.2044,2.894010933453939,0.05283629320140761,0.17898912560140762,0.42307106448137954,1.4940315376075923,0.919043285299366,0.019955354807785035,4339516.928369357,44097.5371511159,0.055027811448608105,191.6647891308468,16597519.078448288,168661.56446894084,42.62560833930769,0.4331552056043847,"[0.340,0.428]",0.38,"[0.045,0.070]",0.056,0.0,0.0,0.0,0.0,38.0,1.540002557670603,0.35957235198559123,0.8009375226217745,0.0,0.0,0.0,0.0,15.0,1.4975663346296513,0.3587495921233219,0.9210105543704463,0.002508112,1.927456e-12,0.002336595,0.03239814,1.0,0.004412638,0.03007649,0.002337802,0.03241746,2.581082955334261,0.01555881,2.68833e-11,0.002330988,0.0323981,1.0,0.002388159,0.03247741,0.002337802,0.03241746,0.9772353544414225
6,12,1.2075,13.01,0.36722,88447.7,889.337,-1,1.0,0.0,0.0,88447.7,889.337,0.0031,0.22706733568446225,0.01283460571030574,0.9871653942896942,0.013001474509285004,0.36389804920114177,1.4947993089115126,1.0051544163705735,0.8402799999999999,1.2044,2.894010933453939,0.05208991980861507,0.18694044820861508,0.4323661043706075,1.517371524840385,0.9146457562177012,0.019647098459509044,4501819.959943856,45265.56436986591,0.055027811448608105,214.07692834402914,18934611.935094185,190386.53322269383,48.62771047813501,0.4889490869009952,"[0.428,0.523]",0.475,"[0.045,0.070]",0.056,0.0,0.0,0.0,0.0,30.0,1.5099211374609935,0.3791282818655496,0.9331433550698357,0.0,0.0,0.0,0.0,15.0,1.4975663346296513,0.3587495921233219,0.9210105543704463,0.0001644536,9.615256e-13,0.002423496,0.03247598,1.0,0.002785671,0.03222782,0.002429578,0.03245341,0.7773929070434691,0.01555881,2.68833e-11,0.002421233,0.03246297,1.0,0.002388159,0.03247741,0.002429578,0.03245341,0.9222909221625442
6,12,1.2075,13.01,0.37926,87607.1,885.101,-1,1.0,0.0,0.0,87607.1,885.101,0.0031,0.22706733568446225,0.01283460571030574,0.9871653942896942,0.013001474509285004,0.37593804920114177,1.5173929227515126,1.0051544163705735,0.82824,1.2044,2.894010933453939,0.05134354641582252,0.19518169401582253,0.44179372337757644,1.5407115120731776,0.9100424770486581,0.019324748393439575,4533414.7806934,45801.42426591576,0.055027811448608105,238.99337550585307,20937516.54727882,211533.27565360605,53.77155318959385,0.5432579722381257,"[0.428,0.523]",0.475,"[0.045,0.070]",0.056,0.0,0.0,0.0,0.0,32.0,1.5435779301944546,0.3918408786564308,0.9247374395139394,0.0,0.0,0.0,0.0,16.0,1.5418504681953311,0.38234833873847546,0.9141731356424648,0.0001644536,9.615256e-13,0.002528915,0.03221254,1.0,0.002716843,0.0321672,0.002541281,0.03215178,0.8333206176753413,0.01555881,2.68833e-11,0.002531189,0.03218646,1.0,0.002560911,0.03220447,0.002541281,0.03215178,0.9535508021183142
6,12,1.2075,13.01,0.3913,84790.3,870.756,-1,1.0,0.0,0.0,84790.3,870.756,0.0031,0.22706733568446225,0.01283460571030574,0.9871653942896942,0.013001474509285004,0.38797804920114176,1.5399865365915124,1.0051544163705735,0.8161999999999999,1.2044,2.894010933453939,0.05059717302302996,0.20371286302302996,0.45134561371861137,1.56405149930597,0.9052294346094637,0.01899165374099859,4464608.567339102,45849.40373677091,0.055027811448608105,266.66181241031944,22610335.07281471,232197.3731271601,58.067671600737576,0.5963273328714704,"[0.428,0.523]",0.475,"[0.045,0.070]",0.056,0.0,0.0,0.0,0.0,33.0,1.560740916804785,0.3982770053513841,0.9194849821519915,0.0,0.0,0.0,0.0,16.0,1.5418504681953311,0.38234833873847546,0.9141731356424648,0.0001644536,9.615256e-13,0.002655807,0.0316794,1.0,0.002710502,0.03184438,0.002676161,0.03158602,0.85005728629702,0.01555881,2.68833e-11,0.002664032,0.03164107,1.0,0.002560911,0.03220447,0.002676162,0.03158602,0.916237083145164
6,12,1.2075,13.01,0.40334,82358.0,858.175,-1,1.0,0.0,0.0,82358.0,858.1750000000001,0.0031,0.22706733568446225,0.01283460571030574,0.9871653942896942,0.013001474509285004,0.40001804920114176,1.5625801504315127,1.0051544163705735,0.8041599999999999,1.2044,2.894010933453939,0.049850799630237405,0.21253395523023738,0.46101405101172066,1.5873914865387628,0.9002026339103324,0.01865072297266192,4415807.372224642,46012.96160250227,0.055027811448608105,297.35170272403417,24489291.532946005,255179.79748519804,62.89319171477479,0.6553506010324056,"[0.428,0.523]",0.475,"[0.045,0.070]",0.056,0.0,0.0,0.0,0.0,35.0,1.5923631440441572,0.41005490672156497,0.9073843170642767,0.0,0.0,0.0,0.0,17.0,1.582978753753641,0.4042653530606983,0.9075316125482656,0.0001644536,9.615256e-13,0.002807948,0.03094989,1.0,0.002806729,0.03082252,0.002838445,0.0308306,0.9233049997405541,0.01555881,2.68833e-11,0.0028238,0.03090093,1.0,0.002760833,0.0311168,0.002838445,0.0308306,0.929592696029749
6,12,1.2075,13.01,0.41538,78727.5,839.047,-1,1.0,0.0,0.0,78727.5,839.047,0.0031,0.22706733568446225,0.01283460571030574,0.9871653942896942,0.013001474509285004,0.4120580492011418,1.5851737642715125,1.0051544163705735,0.7921199999999998,1.2044,2.894010933453939,0.04910442623744485,0.22164497063744487,0.47079185489709235,1.610731473771555,0.8949581045132221,0.018304470659382968,4300998.453601491,45838.364605747294,0.055027811448608105,331.35608111817515,26086835.876231134,278023.3257939615,66.99599160671592,0.7140171575325035,"[0.428,0.523]",0.475,"[0.045,0.070]",0.056,0.0,0.0,0.0,0.0,36.0,1.6076328598665115,0.41570553006113486,0.9000198939350804,0.0,0.0,0.0,0.0,18.0,1.6234842889651562,0.42585050749417075,0.9007304204446884,0.0001644536,9.615256e-13,0.002990451,0.03009261,1.0,0.002940978,0.03017279,0.003034226,0.02995442,0.9541844747070491,0.01555881,2.68833e-11,0.003016508,0.03003498,1.0,0.003007693,0.02963366,0.003034227,0.02995442,0.9315896640565369
6,12,1.2075,13.01,0.42742,74739.2,817.518,-1,1.0,0.0,0.0,74739.2,817.518,0.0031,0.22706733568446225,0.01283460571030574,0.9871653942896942,0.013001474509285004,0.4240980492011418,1.6077673781115127,1.0051544163705735,0.7800799999999999,1.2044,2.894010933453939,0.0483580528446523,0.23104590924465232,0.48067235123798446,1.6340714610043479,0.8894919072049805,0.017955061112384964,4162570.070477049,45531.34043281512,0.055027811448608105,368.99350070794424,27578279.048111185,301658.82871175715,70.82630336622722,0.774717656535678,"[0.428,0.523]",0.475,"[0.045,0.070]",0.056,0.0,0.0,0.0,0.0,38.0,1.6375828745186007,0.4267207269154759,0.8812397441663327,0.0,0.0,0.0,0.0,18.0,1.6234842889651562,0.42585050749417075,0.9007304204446884,0.0001644536,9.615256e-13,0.003209254,0.02916838,1.0,0.003511004,0.02871133,0.003269711,0.02901848,1.0728773307580564,0.01555881,2.68833e-11,0.003248244,0.02910458,1.0,0.003007693,0.02963366,0.003269711,0.02901848,0.906929563006771
6,12,1.2075,13.01,0.43946,69025.1,785.646,-1,1.0,0.0,0.0,69025.1,785.646,0.0031,0.22706733568446225,0.01283460571030574,0.9871653942896942,0.013001474509285004,0.4361380492011418,1.6303609919515125,1.0051544163705735,0.76804,1.2044,2.894010933453939,0.047611679451859755,0.24073677105185978,0.4906493361371844,1.6574114482371403,0.8838001409863937,0.017604348598324344,3920911.9050602135,44627.950623221644,0.055027811448608105,410.61015528454186,28342407.02953103,322594.22605867917,72.78873039542111,0.8284837672128111,"[0.428,0.523]",0.475,"[0.045,0.070]",0.056,0.0,0.0,0.0,0.0,39.0,1.7213919176112693,0.45708248073287383,0.7400283652920159,0.0,0.0,0.0,0.0,19.0,1.6716817835349058,0.4515346604910862,0.8923202328104776,0.0001644536,9.615256e-13,0.003469674,0.02822849,1.0,0.01129924,0.02477954,0.003548317,0.02807368,2.3714450843539088,0.01555881,2.68833e-11,0.003522968,0.02816117,1.0,0.003389746,0.0277365,0.003548317,0.02807368,0.9092477406528209
6,12,1.2075,13.01,0.4515,65287.3,764.078,-1,1.0,0.0,0.0,65287.3,764.078,0.0031,0.22706733568446225,0.01283460571030574,0.9871653942896942,0.013001474509285004,0.4481780492011418,1.6529546057915125,1.0051544163705735,0.7559999999999999,1.2044,2.894010933453939,0.0468653060590672,0.2507175560590672,0.5007170419099666,1.6807514354699329,0.8778789503775148,0.017253914024398406,3783912.444890972,44284.32869895682,0.055027811448608105,456.58219488939284,29809018.732402258,348864.4103066975,76.55527018591361,0.8959506325596632,"[0.428,0.523]",0.475,"[0.045,0.070]",0.056,0.0,0.0,0.0,0.0,39.0,1.7213919176112693,0.45708248073287383,0.7400283652920159,0.0,0.0,0.0,0.0,19.0,1.6716817835349058,0.4515346604910862,0.8923202328104776,0.0001644536,9.615256e-13,0.003771965,0.02731424,1.0,0.01129924,0.02477954,0.003872334,0.02716072,2.3109171088611724,0.01555881,2.68833e-11,0.003842259,0.02724608,1.0,0.003389746,0.0277365,0.003872334,0.02716072,0.886040403773648
6,12,1.2075,13.01,0.46354,60190.2,733.645,-1,1.0,0.0,0.0,60190.2,733.645,0.0031,0.22706733568446225,0.01283460571030574,0.9871653942896942,0.013001474509285004,0.4602180492011418,1.6755482196315126,1.0051544163705735,0.7439599999999998,1.2044,2.894010933453939,0.04611893266627465,0.26098826426627464,0.5108701050817855,1.7040914227027253,0.8717245330384131,0.016905098127680263,3560476.227076439,43397.855159369705,0.055027811448608105,507.31825564752825,30535587.271075852,372191.50166453084,78.42123737141777,0.955859071598928,"[0.428,0.523]",0.475,"[0.045,0.070]",0.056,0.0,0.0,0.0,0.0,39.0,1.7213919176112693,0.45708248073287383,0.7400283652920159,0.0,0.0,0.0,0.0,20.0,1.736268889798633,0.48595273831264085,0.8805479582224396,0.0001644536,9.615256e-13,0.004124443,0.02645755,1.0,0.01129924,0.02477954,0.004252375,0.02631085,2.248737955074225,0.01555881,2.68833e-11,0.004216392,0.02639114,1.0,0.004104733,0.02549612,0.004252376,0.02631085,0.8972129662493725
6,12,1.2075,13.01,0.47558,57185.6,715.1,-1,1.0,0.0,0.0,57185.6,715.1,0.0031,0.22706733568446225,0.01283460571030574,0.9871653942896942,0.013001474509285004,0.4722580492011418,1.6981418334715126,1.0051544163705735,0.7319199999999999,1.2044,2.894010933453939,0.0453725592734821,0.2715488956734821,0.5211035364238877,1.727431409935518,0.8653331477031535,0.01655903129782916,3453438.7290817467,43184.89331521148,0.055027811448608105,563.2622274968185,32210488.43674206,402788.8188829749,82.7227044013573,1.0344388432998977,"[0.428,0.523]",0.475,"[0.045,0.070]",0.056,0.0,0.0,0.0,0.0,39.0,1.7213919176112693,0.45708248073287383,0.7400283652920159,0.0,0.0,0.0,0.0,20.0,1.736268889798633,0.48595273831264085,0.8805479582224396,0.0001644536,9.615256e-13,0.004538106,0.02568221,1.0,0.01129924,0.02477954,0.004700799,0.02554718,2.1827627541642056,0.01555881,2.68833e-11,0.004657505,0.02562003,1.0,0.004104733,0.02549612,0.0047008,0.02554718,0.8708898436385437
6,12,1.2075,13.01,0.48762,51918.6,681.373,-1,1.0,0.0,0.0,51918.6,681.373,0.0031,0.22706733568446225,0.01283460571030574,0.9871653942896942,0.013001474509285004,0.4842980492011418,1.7207354473115126,1.0051544163705735,0.71988,1.2044,2.894010933453939,0.04462618588068955,0.2823994502806895,0.5314126929992259,1.7507713971683105,0.858701122423379,0.01621666022311512,3201559.339943225,42016.85122740473,0.055027811448608105,624.8962865815843,32443740.34451464,425787.45747695386,83.32173998120011,1.093503752724655,"[0.523,0.609]",0.57,"[0.035,0.045]",0.04,0.0,0.0,0.0,0.0,26.0,1.7889736022550982,0.515643642127429,0.8747649113668542,0.0,0.0,0.0,0.0,10.0,1.7865860664832003,0.5042401539606278,0.8394265342028894,4.270174e-06,2.643746e-13,0.005025604,0.02500528,1.0,0.004705348,0.02420857,0.005231945,0.02488614,0.8501180982785438,0.01513798,3.731215e-10,0.005179667,0.02494964,1.0,0.006840698,0.02404663,0.005231946,0.02488614,1.1316462122789748
6,12,1.2075,13.01,0.49966,48511.6,658.637,-1,1.0,0.0,0.0,48511.6,658.637,0.0031,0.22706733568446225,0.01283460571030574,0.9871653942896942,0.013001474509285004,0.4963380492011418,1.7433290611515124,1.0051544163705735,0.7078399999999999,1.2044,2.894010933453939,0.043879812487897,0.293539928087897,0.5417932521616498,1.774111384401103,0.8518248631163211,0.01587877158513187,3055122.982273009,41479.09027274606,0.055027811448608105,692.7442226935267,33606130.633619286,456266.9766021963,86.30698090585894,1.1717809963574115,"[0.523,0.609]",0.57,"[0.035,0.045]",0.04,0.0,0.0,0.0,0.0,26.0,1.7889736022550982,0.515643642127429,0.8747649113668542,0.0,0.0,0.0,0.0,10.0,1.7865860664832003,0.5042401539606278,0.8394265342028894,4.270174e-06,2.643746e-13,0.005601541,0.02443846,1.0,0.004705348,0.02420857,0.005862483,0.02433893,0.8189355788884745,0.01513798,3.731215e-10,0.005799238,0.02439153,1.0,0.006840698,0.02404663,0.005862484,0.02433893,1.0901371800585211
