Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu,Ex,w2,q2,sigtot,sigqe,sigie,sigmec,nuccstot,signonuc,sigtot_shifted,qe_shifted,ns_shifted,ratio
26,56,3.4889,36.0,2.181,321.0,4.57,E04001,1.3079,36.0000,2.1810,2.1004,3.2301,1.7430,309.76399999999995,1.9239999999999997,307.8399999999999,0.0,0.0,309.76399999999995,309.868,2.0279999999999996,0.0,1.0359249745052732
26,56,3.4889,36.0,2.1934,333.0,4.66,E04001,1.2955,36.0000,2.1934,2.1128,3.2699,1.7264,316.16,1.8199999999999996,314.28799999999995,0.0,0.0,316.16,316.264,1.9239999999999997,0.0,1.0529178154959147
26,56,3.4889,36.0,2.2059,340.0,4.75,E04001,1.2830,36.0000,2.2059,2.1253,3.3100,1.7098,322.556,1.768,320.78799999999995,0.0,0.0,322.556,322.608,1.8199999999999996,0.0,1.0539106283787134
26,56,3.4889,36.0,2.2183,350.0,4.8,E04001,1.2706,36.0000,2.2183,2.1377,3.3498,1.6933,328.848,1.664,327.1839999999999,0.0,0.0,328.848,328.952,1.768,0.0,1.0639850190909312
26,56,3.4889,36.0,2.2308,346.0,4.76,E04001,1.2581,36.0000,2.2308,2.1502,3.3900,1.6766,335.192,1.56,333.63199999999995,0.0,0.0,335.192,335.296,1.664,0.0,1.031924031303684
26,56,3.4889,36.0,2.2433,357.0,4.83,E04001,1.2456,36.0000,2.2433,2.1627,3.4301,1.6599,341.484,1.508,339.976,0.0,0.0,341.484,341.536,1.56,0.0,1.0452778038039914
26,56,3.4889,36.0,2.2557,360.0,4.87,E04001,1.2332,36.0000,2.2557,2.1751,3.4699,1.6434,347.67199999999997,1.404,346.268,0.0,0.0,347.67199999999997,347.77599999999995,1.508,0.0,1.035149061464851
26,56,3.4889,36.0,2.2682,373.0,5.14,E04001,1.2207,36.0000,2.2682,2.1876,3.5100,1.6268,353.912,1.3519999999999999,352.5599999999999,0.0,0.0,353.912,353.964,1.404,0.0,1.0537794803991367
26,56,3.4889,36.0,2.2807,370.0,5.51,E04001,1.2082,36.0000,2.2807,2.2001,3.5501,1.6101,360.04799999999994,1.3,358.79999999999995,0.0,0.0,360.04799999999994,360.0999999999999,1.3519999999999999,0.0,1.0274923632324358
26,56,3.4889,36.0,2.2931,385.0,6.3,E04001,1.1958,36.0000,2.2931,2.2125,3.5899,1.5936,366.132,1.196,364.9359999999999,0.0,0.0,366.132,366.236,1.3,0.0,1.0512347229655195
26,56,3.4889,36.0,2.3056,386.0,5.7,E04001,1.1833,36.0000,2.3056,2.2250,3.6300,1.5769,372.21599999999995,1.144,371.124,0.0,0.0,372.21599999999995,372.268,1.196,0.0,1.0368874036984108
26,56,3.4889,36.0,2.3181,388.0,5.33,E04001,1.1708,36.0000,2.3181,2.2375,3.6701,1.5603,378.24799999999993,1.0919999999999999,377.20799999999997,0.0,0.0,378.24799999999993,378.29999999999995,1.144,0.0,1.0256410256410258
26,56,3.4889,36.0,2.3305,404.0,5.37,E04001,1.1584,36.0000,2.3305,2.2499,3.7099,1.5437,384.22799999999995,1.0399999999999998,383.188,0.0,0.0,384.22799999999995,384.2799999999999,1.0919999999999999,0.0,1.0513167482044345
26,56,3.4889,36.0,2.343,416.0,5.46,E04001,1.1459,36.0000,2.3430,2.2624,3.7500,1.5271,390.156,0.936,389.22,0.0,0.0,390.156,390.26000000000005,1.0399999999999998,0.0,1.0659560293137906
26,56,3.4889,36.0,2.3555,413.0,5.4,E04001,1.1334,36.0000,2.3555,2.2749,3.7901,1.5104,396.08399999999995,0.884,395.14799999999997,0.0,0.0,396.08399999999995,396.1359999999999,0.936,0.0,1.042571238160632
26,56,3.4889,36.0,2.3679,424.0,5.46,E04001,1.1210,36.0000,2.3679,2.2873,3.8299,1.4939,401.85599999999994,0.832,401.02399999999994,0.0,0.0,401.85599999999994,401.90799999999996,0.884,0.0,1.054967803576938
26,56,3.4889,36.0,2.3804,430.0,5.52,E04001,1.1085,36.0000,2.3804,2.2998,3.8701,1.4772,407.67999999999995,0.78,406.9,0.0,0.0,407.67999999999995,407.73199999999997,0.832,0.0,1.054614305475165
26,56,3.4889,36.0,2.3928,439.0,5.58,E04001,1.0961,36.0000,2.3928,2.3122,3.9098,1.4607,413.4,0.728,412.67199999999997,0.0,0.0,413.4,413.45199999999994,0.78,0.0,1.061791937153527
26,56,3.4889,36.0,2.4053,436.0,5.53,E04001,1.0836,36.0000,2.4053,2.3247,3.9500,1.4441,419.1199999999999,0.6759999999999999,418.444,0.0,0.0,419.1199999999999,419.1719999999999,0.728,0.0,1.0401458112660198
26,56,3.4889,36.0,2.4178,441.0,5.57,E04001,1.0711,36.0000,2.4178,2.3372,3.9901,1.4274,424.8399999999999,0.6759999999999999,424.164,0.0,0.0,424.8399999999999,424.8399999999999,0.6759999999999999,0.0,1.0380378495433578
26,56,3.4889,36.0,2.4302,455.0,5.71,E04001,1.0587,36.0000,2.4302,2.3496,4.0299,1.4109,430.4039999999999,0.624,429.832,0.0,0.0,430.4039999999999,430.45599999999985,0.6759999999999999,0.0,1.0570186035274225
26,56,3.4889,36.0,2.4427,459.0,6.02,E04001,1.0462,36.0000,2.4427,2.3621,4.0700,1.3942,436.02,0.572,435.4479999999999,0.0,0.0,436.02,436.072,0.624,0.0,1.052578473279642
26,56,3.4889,36.0,2.4552,465.0,6.76,E04001,1.0337,36.0000,2.4552,2.3746,4.1101,1.3776,441.58399999999995,0.5199999999999999,441.0639999999999,0.0,0.0,441.58399999999995,441.63599999999997,0.572,0.0,1.0529032959269626
26,56,3.4889,40.0,1.871,48.0,1.56,E04001,1.6179,40.0000,1.8710,1.7723,1.7502,2.6412,49.452,5.303999999999999,43.108,1.0399999999999998,0.0,49.452,49.66,5.512,0.0,0.9665726943213855
26,56,3.4889,40.0,1.8824,49.8,1.46,E04001,1.6065,40.0000,1.8824,1.7837,1.7902,2.6226,51.948,5.096,45.81199999999999,1.0399999999999998,0.0,51.948,52.156000000000006,5.303999999999999,0.0,0.9548278242196486
26,56,3.4889,40.0,1.8938,55.1,1.44,E04001,1.5951,40.0000,1.8938,1.7951,1.8302,2.6040,54.547999999999995,4.94,48.568,1.0399999999999998,0.0,54.547999999999995,54.756,5.148,0.0,1.0062824165388269
26,56,3.4889,40.0,1.9052,58.5,1.43,E04001,1.5837,40.0000,1.9052,1.8065,1.8702,2.5854,57.2,4.784,51.428000000000004,0.9879999999999999,0.0,57.2,57.356,4.94,0.0,1.0199456029011786
26,56,3.4889,40.0,1.9165,61.1,1.45,E04001,1.5724,40.0000,1.9165,1.8178,1.9098,2.5669,59.904,4.576,54.33999999999999,0.9879999999999999,0.0,59.904,60.112,4.784,0.0,1.0164359861591696
26,56,3.4889,40.0,1.9279,65.6,1.5,E04001,1.5610,40.0000,1.9279,1.8292,1.9498,2.5483,62.76399999999999,4.42,57.40799999999999,0.936,0.0,62.76399999999999,62.97199999999999,4.628,0.0,1.0417328336403482
26,56,3.4889,40.0,1.9393,65.9,1.5,E04001,1.5496,40.0000,1.9393,1.8406,1.9898,2.5297,65.676,4.263999999999999,60.528000000000006,0.884,0.0,65.676,65.884,4.4719999999999995,0.0,1.0002428510715804
26,56,3.4889,40.0,1.9507,69.2,1.52,E04001,1.5382,40.0000,1.9507,1.8520,2.0298,2.5111,68.692,4.108,63.699999999999996,0.884,0.0,68.692,68.89999999999999,4.316,0.0,1.0043541364296082
26,56,3.4889,40.0,1.9621,72.3,1.56,E04001,1.5268,40.0000,1.9621,1.8634,2.0698,2.4925,71.812,3.9519999999999995,66.976,0.832,0.0,71.812,72.02,4.159999999999999,0.0,1.0038878089419605
26,56,3.4889,40.0,1.9735,73.8,1.57,E04001,1.5154,40.0000,1.9735,1.8748,2.1098,2.4739,74.984,3.8479999999999994,70.356,0.78,0.0,74.984,75.14,4.004,0.0,0.9821666223050306
26,56,3.4889,40.0,1.9849,77.8,1.62,E04001,1.5040,40.0000,1.9849,1.8862,2.1498,2.4553,78.26,3.692,73.78799999999998,0.78,0.0,78.26,78.41600000000001,3.8479999999999994,0.0,0.9921444603142214
26,56,3.4889,40.0,1.9963,82.4,1.69,E04001,1.4926,40.0000,1.9963,1.8976,2.1898,2.4367,81.58800000000001,3.536,77.324,0.728,0.0,81.58800000000001,81.744,3.692,0.0,1.0080250538265807
26,56,3.4889,40.0,2.0077,87.2,1.72,E04001,1.4812,40.0000,2.0077,1.9090,2.2298,2.4181,85.02,3.432,80.91199999999999,0.6759999999999999,0.0,85.02,85.17599999999999,3.587999999999999,0.0,1.023762562224101
26,56,3.4889,40.0,2.0191,91.2,1.76,E04001,1.4698,40.0000,2.0191,1.9204,2.2698,2.3994,88.50399999999999,3.276,84.55199999999999,0.624,0.0,88.50399999999999,88.66,3.432,0.0,1.0286487705842546
26,56,3.4889,40.0,2.0305,93.7,1.78,E04001,1.4584,40.0000,2.0305,1.9318,2.3098,2.3808,92.04,3.1719999999999997,88.29599999999999,0.572,0.0,92.04,92.19600000000001,3.328,0.0,1.0163130721506355
26,56,3.4889,40.0,2.0419,98.6,1.84,E04001,1.4470,40.0000,2.0419,1.9432,2.3499,2.3622,95.68,3.0679999999999996,92.09199999999998,0.572,0.0,95.68,95.784,3.1719999999999997,0.0,1.0293994821682118
26,56,3.4889,40.0,2.0533,103.0,1.88,E04001,1.4356,40.0000,2.0533,1.9546,2.3899,2.3436,99.424,2.912,95.992,0.5199999999999999,0.0,99.424,99.58,3.0679999999999996,0.0,1.0343442458324965
26,56,3.4889,40.0,2.0647,105.0,1.93,E04001,1.4242,40.0000,2.0647,1.9660,2.4299,2.3250,103.16799999999999,2.808,99.892,0.468,0.0,103.16799999999999,103.32399999999998,2.964,0.0,1.0162208199450276
26,56,3.4889,40.0,2.0761,110.0,2.07,E04001,1.4128,40.0000,2.0761,1.9774,2.4699,2.3064,107.01599999999998,2.7039999999999997,103.896,0.416,0.0,107.01599999999998,107.11999999999998,2.808,0.0,1.0268857356235999
26,56,3.4889,40.0,2.0875,117.0,2.28,E04001,1.4014,40.0000,2.0875,1.9888,2.5099,2.2878,110.916,2.6,107.9,0.364,0.0,110.916,111.02,2.7039999999999997,0.0,1.053864168618267
26,56,3.4889,40.0,2.0989,121.0,2.71,E04001,1.3900,40.0000,2.0989,2.0002,2.5499,2.2692,114.86800000000001,2.496,112.00799999999998,0.364,0.0,114.86800000000001,114.97200000000001,2.6,0.0,1.0524301569077688
26,56,3.4889,40.0,2.1103,124.0,2.52,E04001,1.3786,40.0000,2.1103,2.0116,2.5899,2.2506,118.872,2.392,116.16799999999999,0.312,0.0,118.872,119.028,2.548,0.0,1.0417716839735187
26,56,3.4889,40.0,2.1217,125.0,2.37,E04001,1.3672,40.0000,2.1217,2.0230,2.6299,2.2319,122.97999999999998,2.34,120.38,0.25999999999999995,0.0,122.97999999999998,123.08399999999997,2.444,0.0,1.0155666049202172
26,56,3.4889,40.0,2.1331,128.0,2.34,E04001,1.3558,40.0000,2.1331,2.0344,2.6699,2.2133,127.088,2.2359999999999998,124.59199999999998,0.25999999999999995,0.0,127.088,127.192,2.34,0.0,1.0063526007925028
26,56,3.4889,40.0,2.1445,134.0,2.39,E04001,1.3444,40.0000,2.1445,2.0458,2.7099,2.1947,131.248,2.1319999999999997,128.908,0.208,0.0,131.248,131.35199999999998,2.2359999999999998,0.0,1.020159571228455
26,56,3.4889,40.0,2.1559,138.0,2.43,E04001,1.3330,40.0000,2.1559,2.0572,2.7499,2.1761,135.45999999999998,2.0799999999999996,133.224,0.208,0.0,135.45999999999998,135.56399999999996,2.1839999999999997,0.0,1.0179693723997525
26,56,3.4889,40.0,2.1673,144.0,2.47,E04001,1.3216,40.0000,2.1673,2.0686,2.7899,2.1575,139.724,1.9759999999999998,137.54,0.156,0.0,139.724,139.828,2.0799999999999996,0.0,1.0298366564636554
26,56,3.4889,40.0,2.1787,151.0,2.53,E04001,1.3102,40.0000,2.1787,2.0800,2.8299,2.1389,143.988,1.9239999999999997,141.95999999999998,0.156,0.0,143.988,144.04,1.9759999999999998,0.0,1.0483199111357957
26,56,3.4889,40.0,2.1901,146.0,2.47,E04001,1.2988,40.0000,2.1901,2.0914,2.8699,2.1203,148.356,1.8199999999999996,146.38,0.104,0.0,148.356,148.46,1.9239999999999997,0.0,0.9834298801023844
26,56,3.4889,40.0,2.2015,156.0,2.57,E04001,1.2874,40.0000,2.2015,2.1028,2.9099,2.1017,152.724,1.768,150.85199999999998,0.104,0.0,152.724,152.77599999999998,1.8199999999999996,0.0,1.0211027910142956
26,56,3.4889,40.0,2.2129,159.0,2.6,E04001,1.2760,40.0000,2.2129,2.1142,2.9499,2.0831,157.09199999999996,1.716,155.32399999999998,0.104,0.0,157.09199999999996,157.14399999999995,1.768,0.0,1.0118108231940135
26,56,3.4889,40.0,2.2243,170.0,2.68,E04001,1.2646,40.0000,2.2243,2.1256,2.9899,2.0645,161.51199999999997,1.6119999999999999,159.84799999999998,0.052,0.0,161.51199999999997,161.61599999999999,1.716,0.0,1.051876051876052
26,56,3.4889,40.0,2.2357,179.0,2.75,E04001,1.2532,40.0000,2.2357,2.1370,3.0299,2.0458,165.984,1.56,164.37199999999999,0.052,0.0,165.984,166.036,1.6119999999999999,0.0,1.078079452648823
26,56,3.4889,40.0,2.2471,177.0,2.74,E04001,1.2418,40.0000,2.2471,2.1484,3.0699,2.0272,170.456,1.508,168.896,0.052,0.0,170.456,170.50799999999998,1.56,0.0,1.0380744598493914
26,56,3.4889,40.0,2.2585,182.0,2.81,E04001,1.2304,40.0000,2.2585,2.1598,3.1099,2.0086,174.92799999999997,1.456,173.47199999999998,0.052,0.0,174.92799999999997,174.98,1.508,0.0,1.0401188707280833
26,56,3.4889,40.0,2.2699,186.0,2.94,E04001,1.2190,40.0000,2.2699,2.1712,3.1499,1.9900,179.45199999999997,1.404,178.048,0.052,0.0,179.45199999999997,179.50399999999996,1.456,0.0,1.0361886086103933
26,56,3.4889,40.0,2.2813,200.0,3.29,E04001,1.2076,40.0000,2.2813,2.1826,3.1899,1.9714,183.97599999999997,1.3,182.62399999999997,0.0,0.0,183.97599999999997,184.07999999999996,1.404,0.0,1.0864841373315952
26,56,3.4889,40.0,2.2927,196.0,4.09,E04001,1.1962,40.0000,2.2927,2.1940,3.2299,1.9528,188.552,1.248,187.252,0.0,0.0,188.552,188.656,1.3519999999999999,0.0,1.0389279959290985
26,56,3.4889,40.0,2.3041,197.0,3.73,E04001,1.1848,40.0000,2.3041,2.2054,3.2699,1.9342,193.07599999999996,1.196,191.88,0.0,0.0,193.07599999999996,193.17999999999998,1.3,0.0,1.019774303758153
26,56,3.4889,40.0,2.3155,211.0,3.6,E04001,1.1734,40.0000,2.3155,2.2168,3.3099,1.9156,197.652,1.144,196.456,0.0,0.0,197.652,197.75599999999997,1.248,0.0,1.0669714193248248
26,56,3.4889,40.0,2.3269,205.0,3.46,E04001,1.1620,40.0000,2.3269,2.2282,3.3499,1.8970,202.228,1.0919999999999999,201.08399999999997,0.0,0.0,202.228,202.332,1.196,0.0,1.0131862483443055
26,56,3.4889,40.0,2.3383,215.0,3.55,E04001,1.1506,40.0000,2.3383,2.2396,3.3899,1.8784,206.80399999999995,1.0399999999999998,205.71200000000002,0.0,0.0,206.80399999999995,206.90799999999996,1.144,0.0,1.0391091692926326
26,56,3.4889,40.0,2.3497,219.0,3.57,E04001,1.1392,40.0000,2.3497,2.2510,3.4299,1.8597,211.38,1.0399999999999998,210.33999999999997,0.0,0.0,211.38,211.43200000000002,1.0919999999999999,0.0,1.0357940141511217
26,56,3.4889,40.0,2.3611,225.0,3.61,E04001,1.1278,40.0000,2.3611,2.2624,3.4699,1.8411,215.956,0.9879999999999999,214.96799999999993,0.0,0.0,215.956,216.00799999999998,1.0399999999999998,0.0,1.0416280878485984
26,56,3.4889,40.0,2.3725,223.0,3.57,E04001,1.1164,40.0000,2.3725,2.2738,3.5099,1.8225,220.53199999999995,0.936,219.596,0.0,0.0,220.53199999999995,220.58399999999995,0.9879999999999999,0.0,1.0109527436260113
26,56,3.4889,40.0,2.3839,235.0,3.68,E04001,1.1050,40.0000,2.3839,2.2852,3.5499,1.8039,225.16,0.884,224.224,0.0,0.0,225.16,225.21200000000002,0.936,0.0,1.0434612720458945
26,56,3.4889,40.0,2.3953,235.0,3.68,E04001,1.0936,40.0000,2.3953,2.2966,3.5899,1.7853,229.73600000000002,0.832,228.85200000000003,0.0,0.0,229.73600000000002,229.788,0.884,0.0,1.022681776245931
26,56,3.4889,40.0,2.4067,246.0,3.76,E04001,1.0822,40.0000,2.4067,2.3080,3.6299,1.7667,234.31199999999993,0.832,233.48,0.0,0.0,234.31199999999993,234.31199999999993,0.832,0.0,1.0498822083376014
26,56,3.4889,40.0,2.4181,247.0,3.76,E04001,1.0708,40.0000,2.4181,2.3194,3.6700,1.7481,238.88799999999998,0.78,238.10799999999995,0.0,0.0,238.88799999999998,238.93999999999997,0.832,0.0,1.0337323177366704
26,56,3.4889,40.0,2.4295,254.0,3.86,E04001,1.0594,40.0000,2.4295,2.3308,3.7100,1.7295,243.464,0.728,242.73600000000002,0.0,0.0,243.464,243.516,0.78,0.0,1.0430526125593391
26,56,3.4889,40.0,2.4409,253.0,4.01,E04001,1.0480,40.0000,2.4409,2.3422,3.7500,1.7109,248.03999999999996,0.6759999999999999,247.31199999999998,0.0,0.0,248.03999999999996,248.09199999999998,0.728,0.0,1.0197829837318415
26,56,3.4889,40.0,2.4523,268.0,4.52,E04001,1.0366,40.0000,2.4523,2.3536,3.7900,1.6922,252.56400000000002,0.6759999999999999,251.88799999999998,0.0,0.0,252.56400000000002,252.56400000000002,0.6759999999999999,0.0,1.0611171821795662
26,56,3.4889,40.0,2.4523,265.0,4.92,E04001,1.0366,40.0000,2.4523,2.3536,3.7900,1.6922,252.56400000000002,0.6759999999999999,251.88799999999998,0.0,0.0,252.56400000000002,252.56400000000002,0.6759999999999999,0.0,1.0492390047671085
26,56,3.4889,40.0,2.4637,266.0,4.47,E04001,1.0252,40.0000,2.4637,2.3650,3.8300,1.6736,257.13999999999993,0.624,256.51599999999996,0.0,0.0,257.13999999999993,257.1919999999999,0.6759999999999999,0.0,1.0342467883915523
26,56,3.4889,40.0,2.4751,261.0,4.22,E04001,1.0138,40.0000,2.4751,2.3764,3.8700,1.6550,261.664,0.572,261.092,0.0,0.0,261.664,261.716,0.624,0.0,0.9972642100597594
26,56,3.4889,40.0,2.4865,271.0,4.3,E04001,1.0024,40.0000,2.4865,2.3878,3.9100,1.6364,266.23999999999995,0.572,265.668,0.0,0.0,266.23999999999995,266.292,0.624,0.0,1.0176798401754465
26,56,3.4889,40.0,2.4979,277.0,4.3,E04001,0.9910,40.0000,2.4979,2.3992,3.9500,1.6178,270.76399999999995,0.5199999999999999,270.244,0.0,0.0,270.76399999999995,270.816,0.572,0.0,1.022834692189531
26,56,3.4889,40.0,2.5093,289.0,4.4,E04001,0.9796,40.0000,2.5093,2.4106,3.9900,1.5992,275.288,0.5199999999999999,274.768,0.0,0.0,275.288,275.288,0.5199999999999999,0.0,1.0498096538897446
26,56,3.4889,40.0,2.5207,294.0,4.44,E04001,0.9682,40.0000,2.5207,2.4220,4.0300,1.5806,279.812,0.468,279.344,0.0,0.0,279.812,279.864,0.5199999999999999,0.0,1.0505102478346626
26,56,3.4889,40.0,2.5321,296.0,4.44,E04001,0.9568,40.0000,2.5321,2.4334,4.0700,1.5620,284.33599999999996,0.468,283.868,0.0,0.0,284.33599999999996,284.33599999999996,0.468,0.0,1.0410218895954084
26,56,3.4889,40.0,2.5435,310.0,4.54,E04001,0.9454,40.0000,2.5435,2.4448,4.1100,1.5434,288.85999999999996,0.416,288.44399999999996,0.0,0.0,288.85999999999996,288.912,0.468,0.0,1.07299108379022
26,56,3.4889,40.0,2.5549,314.0,4.58,E04001,0.9340,40.0000,2.5549,2.4562,4.1500,1.5248,293.332,0.416,292.968,0.0,0.0,293.332,293.332,0.416,0.0,1.0704594111791417
26,56,3.4889,40.0,2.5663,316.0,4.63,E04001,0.9226,40.0000,2.5663,2.4676,4.1900,1.5061,297.85599999999994,0.364,297.49199999999996,0.0,0.0,297.85599999999994,297.90799999999996,0.416,0.0,1.0607301583039062
26,56,3.4889,40.0,2.5777,327.0,4.95,E04001,0.9112,40.0000,2.5777,2.4790,4.2300,1.4875,302.328,0.364,302.01599999999996,0.0,0.0,302.328,302.328,0.364,0.0,1.0816067317615305
26,56,3.4889,40.0,2.5891,329.0,5.53,E04001,0.8998,40.0000,2.5891,2.4904,4.2700,1.4689,306.852,0.312,306.54,0.0,0.0,306.852,306.90399999999994,0.364,0.0,1.071996454917499
26,56,4.6289,10.65,0.1021,1040.0,78.0,E04001,4.5268,10.6500,0.1021,0.0911,0.3501,0.7219,1141.3479999999997,523.2239999999999,0.0,618.124,0.0,1141.3479999999997,971.4639999999997,353.3399999999999,0.0,1.0705491917353605
26,56,4.6289,10.65,0.1217,1220.0,80.3,E04001,4.5072,10.6500,0.1217,0.1107,0.3900,0.7188,1930.8639999999996,934.8039999999999,0.0,996.008,0.0,1930.8639999999996,1633.1119999999996,637.0519999999999,0.0,0.7470400070540173
26,56,4.6289,10.65,0.1414,2360.0,111.0,E04001,4.4875,10.6500,0.1414,0.1304,0.4301,0.7156,3154.372,1653.5479999999998,0.0,1500.8239999999998,0.0,3154.372,2637.596,1136.772,0.0,0.8947541625025213
26,56,4.6289,10.65,0.161,3150.0,231.0,E04001,4.4679,10.6500,0.1610,0.1500,0.4700,0.7125,5000.112,2860.312,1.508,2138.2919999999995,0.0,5000.112,4133.7919999999995,1993.9919999999995,0.0,0.7620122154186763
26,56,4.6289,10.65,0.1807,6810.0,279.0,E04001,4.4482,10.6500,0.1807,0.1697,0.5101,0.7094,7733.283999999999,4805.06,10.296,2917.979999999999,0.0,7733.283999999999,6355.387999999998,3427.1639999999998,0.0,1.0715317459768
26,56,4.6289,10.65,0.2003,12200.0,566.0,E04001,4.4286,10.6500,0.2003,0.1893,0.5500,0.7062,11523.459999999997,7672.548000000001,25.688,3825.2239999999993,0.0,11523.459999999997,9511.111999999997,5660.2,0.0,1.2827101604943778
26,56,4.6289,10.65,0.2199,17400.0,619.0,E04001,4.4090,10.6500,0.2199,0.2089,0.5899,0.7031,16400.955999999995,11496.108,59.85199999999998,4844.996,0.0,16400.955999999995,13764.971999999994,8860.124,0.0,1.2640781252588096
26,56,4.6289,10.65,0.2396,21800.0,750.0,E04001,4.3893,10.6500,0.2396,0.2286,0.6300,0.7000,22106.708,16039.140000000001,115.17999999999998,5952.335999999999,0.0,22106.708,19051.395999999997,12983.828,0.0,1.1442731020865875
26,56,4.6289,10.65,0.2592,29100.0,940.0,E04001,4.3697,10.6500,0.2592,0.2482,0.6699,0.6968,28100.956,20786.895999999997,220.58399999999997,7093.528000000001,0.0,28100.956,24951.523999999998,17637.463999999996,0.0,1.166261427558493
26,56,4.6289,10.65,0.2789,34800.0,1040.0,E04001,4.3500,10.6500,0.2789,0.2679,0.7100,0.6937,33956.0,25332.631999999998,395.40799999999996,8227.960000000001,0.0,33956.0,31000.268,22376.899999999998,0.0,1.122570940354451
26,56,4.6289,10.65,0.2985,42000.0,1130.0,E04001,4.3304,10.6500,0.2985,0.2875,0.7499,0.6906,39269.776,29334.967999999997,648.024,9286.784,0.0,39269.776,36683.191999999995,26748.384,0.0,1.1449385320666752
26,56,4.6289,10.65,0.3182,46300.0,1110.0,E04001,4.3107,10.6500,0.3182,0.3072,0.7900,0.6874,43928.092,32668.74,1037.1919999999998,10222.16,0.0,43928.092,41811.899999999994,30552.547999999995,0.0,1.107340254807842
26,56,4.6289,10.65,0.3378,51300.0,1090.0,E04001,4.2911,10.6500,0.3378,0.3268,0.8299,0.6843,47697.155999999995,35181.536,1544.6079999999997,10971.011999999999,0.0,47697.155999999995,46125.76799999999,33610.147999999994,0.0,1.112176603758663
26,56,4.6289,10.65,0.3575,54800.0,1030.0,E04001,4.2714,10.6500,0.3575,0.3465,0.8701,0.6812,50546.288,36785.528,2263.6639999999998,11497.043999999998,0.0,50546.288,49596.871999999996,35836.111999999994,0.0,1.1049083901904138
26,56,4.6289,10.65,0.3771,55000.0,946.0,E04001,4.2518,10.6500,0.3771,0.3661,0.9100,0.6780,52301.80799999999,37378.172,3158.012,11765.624,0.0,52301.80799999999,52023.08799999998,37099.45199999999,0.0,1.0572229007243865
26,56,4.6289,10.65,0.3968,55700.0,886.0,E04001,4.2321,10.6500,0.3968,0.3858,0.9501,0.6749,53073.74799999999,36952.24,4354.116,11767.339999999998,0.0,53073.74799999999,53467.439999999995,37345.932,0.0,1.0417555057807144
26,56,4.6289,10.65,0.4164,56900.0,863.0,E04001,4.2125,10.6500,0.4164,0.4054,0.9900,0.6718,52887.587999999996,35603.464,5775.64,11508.484,0.0,52887.587999999996,53877.615999999995,36593.492,0.0,1.0560972111312423
26,56,4.6289,10.65,0.4361,55000.0,811.0,E04001,4.1928,10.6500,0.4361,0.4251,1.0301,0.6686,52011.69999999999,33506.564,7495.124,11009.96,0.0,52011.69999999999,53467.283999999985,34962.147999999994,0.0,1.0286664271183106
26,56,4.6289,10.65,0.4557,54500.0,809.0,E04001,4.1732,10.6500,0.4557,0.4447,1.0700,0.6655,50816.168,30923.412,9578.192,10314.564,0.0,50816.168,52572.416,32679.660000000003,0.0,1.0366653113298046
26,56,4.6289,10.65,0.4753,53300.0,796.0,E04001,4.1536,10.6500,0.4753,0.4643,1.1099,0.6624,49427.352,28084.783999999996,11875.032000000001,9467.588000000002,0.0,49427.352,51327.588,29985.019999999997,0.0,1.0384279113212955
26,56,4.6289,10.65,0.495,53700.0,815.0,E04001,4.1339,10.6500,0.4950,0.4840,1.1500,0.6592,48122.88,25177.1,14429.792,8515.988,0.0,48122.88,50039.183999999994,27093.404,0.0,1.073158986765252
26,56,4.6289,10.65,0.5146,51600.0,794.0,E04001,4.1143,10.6500,0.5146,0.5036,1.1899,0.6561,47063.172,22375.391999999996,17166.447999999997,7521.331999999999,0.0,47063.172,48905.74,24217.959999999995,0.0,1.0550908748134677
26,56,4.6289,10.65,0.5343,51500.0,806.0,E04001,4.0946,10.6500,0.5343,0.5233,1.2300,0.6530,46373.704,19809.555999999997,20043.347999999998,6520.8,0.0,46373.704,48020.076,21455.927999999996,0.0,1.0724681068809636
26,56,4.6289,10.65,0.5539,50800.0,801.0,E04001,4.0750,10.6500,0.5539,0.5429,1.2699,0.6498,46012.407999999996,17411.264,23037.663999999997,5563.532,0.0,46012.407999999996,47575.736,18974.592,0.0,1.0677711848745757
26,56,4.6289,10.65,0.5736,49900.0,788.0,E04001,4.0553,10.6500,0.5736,0.5626,1.3100,0.6467,45846.63199999999,15251.652,25925.64,4669.288,0.0,45846.63199999999,47243.40399999998,16648.423999999995,0.0,1.0562321038509423
26,56,4.6289,10.65,0.5932,48600.0,765.0,E04001,4.0357,10.6500,0.5932,0.5822,1.3499,0.6436,45894.731999999996,13348.087999999996,28680.391999999996,3866.2519999999995,0.0,45894.731999999996,47130.616,14583.972,0.0,1.0311768469141163
26,56,4.6289,10.65,0.6129,49200.0,760.0,E04001,4.0160,10.6500,0.6129,0.6019,1.3901,0.6404,46206.108,11665.367999999999,31384.808,3155.8799999999997,0.0,46206.108,47291.60800000001,12750.867999999999,0.0,1.0403537134960603
26,56,4.6289,10.65,0.6325,50200.0,759.0,E04001,3.9964,10.6500,0.6325,0.6215,1.4300,0.6373,46590.439999999995,10199.644,33843.472,2547.3759999999997,0.0,46590.439999999995,47540.479999999996,11149.684,0.0,1.0559422201879325
