Z,A,E0,ThetaDeg,nu,cross,error,dataSet,sigtot,sigqe,sigie,sigmec,nuccstot,signonuc,ratio
26,56,0.2498,140.0,0.14266,6622.95264,202.9091043,Altemus:1973,5752.812,3822.156,443.81999999999994,1486.8359999999998,0.0,5752.812,1.1512548367650466
26,56,0.2498,140.0,0.15332,5692.38562,188.9133813,Altemus:1973,4537.415999999999,2872.1159999999995,638.196,1027.104,0.0,4537.415999999999,1.2545434714383696
26,56,0.2498,140.0,0.16394,4445.20886,169.7541295,Altemus:1973,3734.276,2061.2799999999997,905.008,768.04,0.0,3734.276,1.1903803735985234
26,56,0.2498,140.0,0.17456,4349.50614,180.3894418,Altemus:1973,3325.816,1400.204,1293.9679999999998,631.592,0.0,3325.816,1.3078011952555404
26,56,0.2498,140.0,0.18517,4167.02214,184.6825492,Altemus:1973,3223.272,882.2839999999999,1799.668,541.3199999999999,0.0,3223.272,1.2927925846779298
26,56,0.2503,160.0,0.01411,407.38851,32.115,Altemus:1973,3.328,0.0,0.0,0.0,3.328,0.0,122.41241286057692
26,56,0.2503,160.0,0.02378,1089.01728,54.049,Altemus:1973,45.44799999999999,0.0,0.0,0.0,45.44799999999999,0.0,23.961830663615565
26,56,0.2503,160.0,0.03311,1721.53917,68.469,Altemus:1973,1107.6000000000001,588.744,1.3519999999999999,287.092,230.464,877.1360000000001,1.5542968309859153
26,56,0.2503,160.0,0.04203,2417.15979,69.785,Altemus:1973,1889.6280000000004,1215.7079999999999,4.004,664.9239999999999,4.992,1884.6359999999995,1.2791722974045683
26,56,0.2503,160.0,0.0507,3229.68006,82.724,Altemus:1973,2990.4679999999994,1860.04,6.811999999999999,1113.4759999999999,10.139999999999999,2980.328,1.0799915130340805
26,56,0.2503,160.0,0.05915,4046.62356,79.902,Altemus:1973,4233.32,2566.5119999999997,10.4,1648.2440000000001,8.216,4225.156,0.9558983398372909
26,56,0.2503,160.0,0.06706,4741.61229,86.125,Altemus:1973,5464.991999999999,3248.024,15.236,2198.9759999999997,2.808,5462.235999999999,0.8676338940660847
26,56,0.2503,160.0,0.0747,5542.39746,95.295,Altemus:1973,6626.931999999999,3878.576,21.631999999999998,2726.308,0.468,6626.463999999998,0.8363443988862419
26,56,0.2503,160.0,0.08206,6248.85048,103.61,Altemus:1973,7627.151999999999,4422.704,30.004000000000005,3174.3920000000003,0.052,7627.1,0.8192901465710924
26,56,0.2503,160.0,0.08913,6793.7202,110.67,Altemus:1973,8393.06,4854.148,40.924,3497.9359999999997,0.0,8393.06,0.8094449700109376
26,56,0.2503,160.0,0.09568,6962.43483,114.94,Altemus:1973,8867.923999999999,5145.14,55.17200000000001,3667.611999999999,0.0,8867.923999999999,0.7851256765394021
26,56,0.2503,160.0,0.10172,7304.19705,120.25,Altemus:1973,9066.251999999999,5298.02,73.83999999999999,3694.3399999999997,0.0,9066.251999999999,0.8056468152440502
26,56,0.2503,160.0,0.10891,7115.89383,123.03,Altemus:1973,8968.388,5314.764,94.58800000000001,3559.036,0.0,8968.388,0.7934417902080061
26,56,0.2503,160.0,0.11608,7319.81376,128.59,Altemus:1973,8529.975999999999,5147.116,121.10799999999998,3261.7520000000004,0.0,8529.975999999999,0.8581282948510056
26,56,0.2503,160.0,0.12326,6652.62819,127.95,Altemus:1973,7833.9039999999995,4814.107999999999,175.032,2844.764,0.0,7833.9039999999995,0.8492098179911319
26,56,0.2503,160.0,0.13044,6483.46221,130.98,Altemus:1973,6942.052000000001,4357.496,216.94400000000002,2367.6119999999996,0.0,6942.052000000001,0.9339403118847279
26,56,0.2503,160.0,0.13765,5934.71088,131.1,Altemus:1973,6014.2159999999985,3826.836,296.712,1890.668,0.0,6014.2159999999985,0.986780468144144
26,56,0.2503,160.0,0.1469,5353.37208,132.17,Altemus:1973,4882.695999999999,3117.6079999999997,401.388,1363.6999999999998,0.0,4882.695999999999,1.0963967611336034
26,56,0.2503,160.0,0.15715,4256.2305,128.7,Altemus:1973,3907.488,2375.3599999999997,579.54,952.5879999999999,0.0,3907.488,1.0892497942412107
26,56,0.2503,160.0,0.1674,3695.56353,130.83,Altemus:1973,3265.4960000000005,1728.2720000000002,821.236,715.936,0.0,3265.4960000000005,1.1317005226771062
26,56,0.291,140.0,0.01381,102.2811284,6.697489329,Altemus:1973,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,0.291,140.0,0.02934,590.2589,19.76232022,Altemus:1973,452.81600000000003,10.035999999999998,0.0,4.628,438.15199999999993,14.664,1.3035292480831067
26,56,0.291,140.0,0.04648,1568.76104,43.33904212,Altemus:1973,1086.904,687.596,3.0679999999999996,388.908,7.332,1079.5720000000001,1.4433298985006957
26,56,0.291,140.0,0.06223,2766.09212,70.27784193,Altemus:1973,2374.372,1444.768,6.24,914.0559999999998,9.307999999999998,2365.012,1.1649784111335544
26,56,0.291,140.0,0.07801,4149.70204,108.9125094,Altemus:1973,4124.275999999999,2440.3599999999997,14.559999999999997,1668.9399999999998,0.416,4123.86,1.0061649705305855
26,56,0.291,140.0,0.09384,5604.15328,137.4858338,Altemus:1973,5965.128,3444.6359999999995,29.224,2491.2159999999994,0.0,5965.128,0.9394858383592105
26,56,0.291,140.0,0.1097,6398.2732,173.7619082,Altemus:1973,7334.132,4210.959999999999,54.028,3069.144,0.0,7334.132,0.8723967880589005
26,56,0.291,140.0,0.12556,6964.38864,198.3904949,Altemus:1973,7705.983999999998,4495.816,108.78399999999999,3101.4359999999997,0.0,7705.983999999998,0.9037637036360318
26,56,0.291,140.0,0.14143,6812.35148,206.0798305,Altemus:1973,6913.191999999999,4164.887999999999,200.096,2548.2079999999996,0.0,6913.191999999999,0.9854133199251519
26,56,0.291,140.0,0.15733,6386.79096,200.8316354,Altemus:1973,5444.8679999999995,3380.9359999999997,343.616,1720.368,0.0,5444.8679999999995,1.1729927998254506
26,56,0.291,140.0,0.17058,5282.44552,176.2500828,Altemus:1973,4279.184,2621.632,524.3679999999999,1133.1839999999997,0.0,4279.184,1.2344515963791227
26,56,0.291,140.0,0.18393,4441.57648,133.8189539,Altemus:1973,3508.284,1912.4039999999998,817.3359999999999,778.4919999999998,0.0,3508.284,1.2660253502852106
26,56,0.2988,90.0,0.01174,3118.29274,107.9901404,Altemus:1973,2563.288,0.0,0.0,0.0,2563.288,0.0,1.2165206328746516
26,56,0.2988,90.0,0.02222,5824.09212,166.2302655,Altemus:1973,2562.1959999999995,0.0,0.0,0.0,2562.1959999999995,0.0,2.273086102702526
26,56,0.2988,90.0,0.03271,8743.16462,186.2949594,Altemus:1973,5710.0160000000005,4117.152,2.756,1274.52,315.58799999999997,5394.427999999999,1.531197919585514
26,56,0.2988,90.0,0.04324,11334.2677,224.0923804,Altemus:1973,10619.543999999998,7247.187999999999,11.18,2563.808,797.3679999999998,9822.176,1.0673026732597937
26,56,0.2988,90.0,0.05377,14083.879,271.1078261,Altemus:1973,15406.767999999998,10361.988,22.932,4048.6679999999997,973.232,14433.535999999998,0.9141358525032637
26,56,0.2988,90.0,0.06431,16941.9868,323.2094032,Altemus:1973,18889.0,13138.008,29.119999999999994,5449.652,272.22,18616.78,0.8969234369209592
26,56,0.2988,90.0,0.07486,19047.8522,359.7617868,Altemus:1973,21846.656,15305.628,48.82799999999999,6475.351999999999,16.900000000000002,21829.756,0.8718886863051262
26,56,0.2988,90.0,0.08544,20086.3187,381.2090857,Altemus:1973,23598.12,16612.7,77.63599999999998,6907.576000000001,0.208,23597.911999999997,0.8511830052563509
26,56,0.2988,90.0,0.0945,21333.5118,402.6713879,Altemus:1973,23748.088,16881.696,120.588,6745.804,0.0,23748.088,0.8983254483476734
26,56,0.2988,90.0,0.10661,21280.8135,408.6884848,Altemus:1973,22061.416,15980.12,205.08799999999997,5876.207999999999,0.0,22061.416,0.9646168450837426
26,56,0.2988,90.0,0.11531,20332.2441,390.0784125,Altemus:1973,19872.528,14612.207999999999,295.51599999999996,4964.855999999999,0.0,19872.528,1.023133247063484
26,56,0.2988,90.0,0.12778,17752.094,362.3949029,Altemus:1973,16131.439999999997,12090.935999999998,458.17199999999997,3582.3319999999994,0.0,16131.439999999997,1.1004655505026213
26,56,0.2988,90.0,0.13382,16024.4164,401.2640803,Altemus:1973,14345.863999999998,10800.815999999999,563.94,2981.1079999999997,0.0,14345.863999999998,1.1170060165076152
26,56,0.2988,90.0,0.13838,15039.6815,323.9253849,Altemus:1973,13110.76,9844.588,684.944,2581.228,0.0,13110.76,1.1471250713154693
26,56,0.2988,90.0,0.14901,12519.4628,288.2743732,Altemus:1973,10543.0,7763.132,922.636,1857.2319999999997,0.0,10543.0,1.1874668310727496
26,56,0.2988,90.0,0.15962,10806.2514,266.5339272,Altemus:1973,8678.695999999998,5966.687999999999,1303.7959999999998,1408.2119999999998,0.0,8678.695999999998,1.245146897644531
26,56,0.2988,90.0,0.17024,9197.4033,249.079136,Altemus:1973,7426.223999999998,4472.6759999999995,1795.0919999999999,1158.456,0.0,7426.223999999998,1.2385033497508293
26,56,0.2988,90.0,0.18085,8676.20678,252.0304462,Altemus:1973,6749.339999999999,3264.56,2465.1639999999998,1019.6159999999999,0.0,6749.339999999999,1.2854896597296923
26,56,0.2988,90.0,0.19146,8136.10087,273.903528,Altemus:1973,6459.284,2306.7199999999993,3229.824,922.6879999999999,0.0,6459.284,1.259597947698228
26,56,0.2988,90.0,0.20415,8576.18334,374.6159125,Altemus:1973,6620.899999999999,1439.828,4372.108,808.9639999999999,0.0,6620.899999999999,1.295319871920736
26,56,0.2988,90.0,0.213,9132.92538,507.4414159,Altemus:1973,7028.683999999999,987.0120000000001,5322.927999999999,718.7439999999998,0.0,7028.683999999999,1.2993791412446485
26,56,0.2988,90.0,0.22184,10034.47963,867.3905744,Altemus:1973,7621.275999999999,640.2239999999999,6362.096,618.956,0.0,7621.275999999999,1.3166403670461484
26,56,0.2988,90.0,0.22745,11392.1325,1077.08546,Altemus:1973,8106.383999999999,467.99999999999994,7086.4039999999995,551.9799999999999,0.0,8106.383999999999,1.405328504053102
26,56,0.2988,90.0,0.23414,12264.2377,1669.250998,Altemus:1973,8751.86,305.292,7976.228,470.288,0.0,8751.86,1.4013292831466682
26,56,0.2994,160.0,0.02199,76.6058301,13.277,Altemus:1973,0.468,0.0,0.0,0.0,0.468,0.0,163.68767115384617
26,56,0.2994,160.0,0.03722,363.661722,29.786,Altemus:1973,217.51599999999996,139.672,0.0,75.50399999999999,2.34,215.176,1.6718849280052965
26,56,0.2994,160.0,0.05246,825.528177,46.626,Altemus:1973,686.192,417.092,1.9759999999999998,266.292,0.832,685.36,1.2030571283256
26,56,0.2994,160.0,0.06778,1527.45867,69.599,Altemus:1973,1470.768,867.7760000000001,4.576,597.948,0.468,1470.3,1.0385449438660619
26,56,0.2994,160.0,0.08308,2459.31588,90.176,Altemus:1973,2625.3239999999996,1514.0839999999998,11.336000000000002,1099.852,0.0,2625.3239999999996,0.9367666162347963
26,56,0.2994,160.0,0.09846,3417.35139,120.64,Altemus:1973,3973.8920000000003,2238.652,19.084,1716.156,0.0,3973.8920000000003,0.8599507460192677
26,56,0.2994,160.0,0.10365,3780.14652,112.96,Altemus:1973,4421.04,2471.2999999999997,27.247999999999998,1922.4919999999995,0.0,4421.04,0.8550355843873839
26,56,0.2994,160.0,0.11583,4236.82245,130.98,Altemus:1973,5318.82,2944.9679999999994,43.471999999999994,2330.3799999999997,0.0,5318.82,0.7965718806050966
26,56,0.2994,160.0,0.12939,4740.9804,162.05,Altemus:1973,5890.3,3272.308,77.948,2540.044,0.0,5890.3,0.8048792760979917
26,56,0.2994,160.0,0.14476,5207.58603,167.52,Altemus:1973,5752.708,3270.02,132.80799999999996,2349.932,0.0,5752.708,0.9052408065905658
26,56,0.2994,160.0,0.16013,4656.03633,172.87,Altemus:1973,4900.739999999999,2871.4919999999993,238.68000000000004,1790.5679999999998,0.0,4900.739999999999,0.9500680162587692
26,56,0.2994,160.0,0.17552,4172.55021,159.61,Altemus:1973,3820.18,2254.7199999999993,407.5759999999999,1157.884,0.0,3820.18,1.0922391641231566
26,56,0.2994,160.0,0.19093,3439.37727,159.91,Altemus:1973,3041.3759999999997,1621.7759999999998,690.924,728.624,0.0,3041.3759999999997,1.1308622380133204
26,56,0.2994,160.0,0.20634,3243.49137,170.35,Altemus:1973,2750.5919999999996,1080.508,1118.416,551.6679999999999,0.0,2750.5919999999996,1.1791975581983807
26,56,0.3208,90.0,0.02332,3828.57426,127.7395141,Altemus:1973,1302.9639999999997,0.0,0.0,0.0,1302.9639999999997,0.0,2.9383576675948073
26,56,0.3208,90.0,0.03415,6233.14062,178.2591423,Altemus:1973,3810.04,2744.3,2.2359999999999998,925.0279999999998,138.47599999999997,3671.564,1.6359777377665328
26,56,0.3208,90.0,0.04428,8221.2298,219.2440914,Altemus:1973,7067.580000000001,4778.955999999998,9.827999999999998,1825.304,453.49199999999996,6614.088,1.1632312333217307
26,56,0.3208,90.0,0.05501,10902.5273,271.7601727,Altemus:1973,10719.436,7122.284000000001,14.091999999999999,3008.2,574.8599999999999,10144.576000000001,1.0170803109417323
26,56,0.3208,90.0,0.06528,12996.5941,318.2705181,Altemus:1973,13716.039999999997,9314.5,26.624,4205.812,169.10399999999998,13546.936,0.9475471127234977
26,56,0.3208,90.0,0.07599,14640.4153,354.5539205,Altemus:1973,16685.5,11319.931999999999,45.291999999999994,5309.98,10.296,16675.203999999998,0.8774334182373917
26,56,0.3208,90.0,0.0865,16393.6122,425.0235207,Altemus:1973,18929.923999999995,12816.024,72.95599999999999,6040.735999999999,0.156,18929.768,0.8660157431165599
26,56,0.3208,90.0,0.09706,17386.4887,435.416321,Altemus:1973,20048.235999999997,13661.336,112.00799999999998,6274.892,0.0,20048.235999999997,0.8672328428296636
26,56,0.3208,90.0,0.1075,17713.5539,458.6901666,Altemus:1973,19860.412,13713.96,166.192,5980.259999999999,0.0,19860.412,0.8919026402876233
26,56,0.3208,90.0,0.11817,17842.0438,480.1053391,Altemus:1973,18443.412,12969.163999999999,239.72000000000003,5234.476,0.0,18443.412,0.9673938748426809
26,56,0.3208,90.0,0.12874,16787.5771,468.5084453,Altemus:1973,16208.243999999999,11621.271999999999,341.484,4245.54,0.0,16208.243999999999,1.035743113195976
26,56,0.3208,90.0,0.13935,15690.6344,467.8177378,Altemus:1973,13695.863999999998,9944.479999999998,525.0439999999999,3226.288,0.0,13695.863999999998,1.1456476495385763
26,56,0.3208,90.0,0.14992,13448.9635,435.3817457,Altemus:1973,11291.695999999998,8214.699999999999,714.948,2362.048,0.0,11291.695999999998,1.1910490239907274
26,56,0.3208,90.0,0.16053,11467.4581,394.760277,Altemus:1973,9351.524,6593.131999999999,1023.828,1734.5639999999999,0.0,9351.524,1.2262662321136106
26,56,0.3208,90.0,0.17112,9942.35732,370.099712,Altemus:1973,7937.799999999999,5172.439999999999,1420.016,1345.292,0.0,7937.799999999999,1.2525331099297035
26,56,0.3208,90.0,0.18174,8952.56033,349.9380243,Altemus:1973,6967.74,3968.5879999999997,1867.2680000000003,1131.8840000000002,0.0,6967.74,1.2848585524144127
26,56,0.3208,90.0,0.19233,8341.11831,356.6445618,Altemus:1973,6488.4039999999995,2978.768,2489.812,1019.8240000000001,0.0,6488.4039999999995,1.2855423783722468
26,56,0.3208,90.0,0.20297,8019.04404,337.0605433,Altemus:1973,6376.915999999999,2174.0679999999998,3256.1359999999995,946.764,0.0,6376.915999999999,1.2575113173828856
26,56,0.3208,90.0,0.21356,8588.6472,383.9116228,Altemus:1973,6586.371999999999,1537.328,4172.583999999999,876.4599999999998,0.0,6586.371999999999,1.3040027499205937
26,56,0.3208,90.0,0.23479,9272.72318,623.7491264,Altemus:1973,7824.387999999999,663.832,6470.308,690.3,0.0,7824.387999999999,1.1851052350675864
26,56,0.3208,90.0,0.25569,12925.4468,1685.309328,Altemus:1973,9739.756,206.38799999999998,9078.679999999998,454.73999999999995,0.0,9739.756,1.3270811712326265
26,56,0.3299,140.0,0.02181,20.184464,4.943880531,Altemus:1973,0.832,0.0,0.0,0.0,0.832,0.0,24.260173076923078
26,56,0.3299,140.0,0.03195,95.414872,11.12318673,Altemus:1973,46.696,0.0,0.0,0.0,46.696,0.0,2.0433200274113417
26,56,0.3299,140.0,0.04208,244.83888,18.48389867,Altemus:1973,215.956,138.112,0.0,77.58399999999999,0.208,215.74799999999996,1.1337442812424754
26,56,0.3299,140.0,0.05222,492.265024,27.38385912,Altemus:1973,411.476,251.88799999999998,1.0919999999999999,157.40399999999997,1.144,410.38399999999996,1.1963395775209247
26,56,0.3299,140.0,0.06242,834.934824,37.4600692,Altemus:1973,713.8559999999999,427.4919999999999,2.288,282.67199999999997,1.456,712.4,1.1696123924152773
26,56,0.3299,140.0,0.07262,1332.44096,50.00152398,Altemus:1973,1150.24,682.448,3.8999999999999995,463.372,0.468,1149.772,1.1584025594658505
26,56,0.3299,140.0,0.08282,1824.21136,61.70763652,Altemus:1973,1733.212,1021.3319999999999,6.292,705.5879999999999,0.052,1733.212,1.0525033060006508
26,56,0.3299,140.0,0.09302,2645.09696,80.04840273,Altemus:1973,2441.972,1425.788,9.672,1006.4599999999999,0.0,2441.972,1.0831807080507063
26,56,0.3299,140.0,0.10323,3154.74992,98.62676119,Altemus:1973,3227.432,1860.1959999999997,17.212,1350.024,0.0,3227.432,0.9774799035270147
26,56,0.3299,140.0,0.11349,3804.60976,109.1693167,Altemus:1973,4015.4919999999997,2286.0240000000003,24.699999999999996,1704.768,0.0,4015.4919999999997,0.9474828389646898
26,56,0.3299,140.0,0.12369,4536.84352,130.5317305,Altemus:1973,4720.092,2661.5679999999998,40.14399999999999,2018.3800000000003,0.0,4720.092,0.9611769262124553
26,56,0.3299,140.0,0.13396,4810.78912,135.2753668,Altemus:1973,5255.068,2953.4439999999995,63.23199999999999,2238.3399999999997,0.0,5255.068,0.9154570635432311
26,56,0.3299,140.0,0.14423,5106.5172,146.3020782,Altemus:1973,5528.016,3118.908,96.66799999999999,2312.44,0.0,5528.016,0.9237522467373468
26,56,0.3299,140.0,0.1545,5356.77792,150.472965,Altemus:1973,5473.415999999999,3127.748,129.532,2216.1879999999996,0.0,5473.415999999999,0.978690075813715
26,56,0.3299,140.0,0.16476,5208.2956,149.4095042,Altemus:1973,5131.5160000000005,2977.4679999999994,189.332,1964.768,0.0,5131.5160000000005,1.0149623619998456
26,56,0.3299,140.0,0.17503,5053.15488,152.1908642,Altemus:1973,4599.088,2699.1639999999998,287.03999999999996,1612.884,0.0,4599.088,1.0987297655535184
26,56,0.3299,140.0,0.1853,4491.18592,146.2692687,Altemus:1973,3983.5119999999993,2345.148,398.42400000000004,1239.94,0.0,3983.5119999999993,1.1274438033574397
26,56,0.3299,140.0,0.19557,3994.46928,137.2798287,Altemus:1973,3436.316,1966.848,549.1719999999999,920.2959999999998,0.0,3436.316,1.1624278093167217
26,56,0.3299,140.0,0.20583,3857.02088,136.8183394,Altemus:1973,3064.828,1601.756,765.596,697.5279999999999,0.0,3064.828,1.258478740079378
26,56,0.3299,140.0,0.21617,3481.29688,136.0039167,Altemus:1973,2886.156,1267.5519999999997,1045.7199999999998,572.884,0.0,2886.156,1.20620537490004
26,56,0.3488,90.0,0.00971,863.377801,17.22829034,Altemus:1973,0.052,0.0,0.0,0.0,0.052,0.0,16603.41925
26,56,0.3488,90.0,0.0153,1012.887122,27.48891146,Altemus:1973,196.09199999999996,0.0,0.0,0.0,196.09199999999996,0.0,5.165366878811987
26,56,0.3488,90.0,0.02537,2289.0348,50.72751342,Altemus:1973,744.4319999999999,0.0,0.0,0.0,744.4319999999999,0.0,3.074874266554904
26,56,0.3488,90.0,0.05631,7305.51276,151.707361,Altemus:1973,6380.244,4200.196,12.271999999999998,1902.8880000000001,264.888,6115.355999999999,1.1450209051566054
26,56,0.3488,90.0,0.0856,13410.8988,221.9875939,Altemus:1973,13030.315999999999,8544.535999999998,43.888,4441.683999999999,0.208,13030.108,1.0292074881376632
26,56,0.3488,90.0,0.09665,14079.0728,232.4205327,Altemus:1973,14961.128,9774.232,70.72,5116.1759999999995,0.0,14961.128,0.9410435362895097
26,56,0.3488,90.0,0.10218,14463.8117,333.568594,Altemus:1973,15620.488,10225.228,81.068,5314.191999999999,0.0,15620.488,0.925951333914792
26,56,0.3488,90.0,0.11232,14920.7565,348.2210085,Altemus:1973,16209.491999999998,10694.476,125.00799999999998,5390.06,0.0,16209.491999999998,0.9204950099608304
26,56,0.3488,90.0,0.12245,14663.1862,364.9903158,Altemus:1973,15928.692000000001,10647.676,186.628,5094.387999999999,0.0,15928.692000000001,0.920551806764799
26,56,0.3488,90.0,0.13259,14121.1031,379.9530816,Altemus:1973,14868.048000000003,10102.612000000001,270.816,4494.62,0.0,14868.048000000003,0.9497617373847594
26,56,0.3488,90.0,0.14279,13367.7908,394.2755643,Altemus:1973,13262.548000000003,9166.092,383.656,3712.8520000000003,0.0,13262.548000000003,1.0079353379154592
26,56,0.3488,90.0,0.15306,12337.5096,339.3356797,Altemus:1973,11429.703999999998,7999.316,533.5719999999999,2896.868,0.0,11429.703999999998,1.0794251189707103
26,56,0.3488,90.0,0.16326,9947.27877,271.7578148,Altemus:1973,9694.775999999998,6777.887999999999,730.6519999999998,2186.236,0.0,9694.775999999998,1.0260452402407239
26,56,0.3488,90.0,0.17346,8674.19176,259.2035372,Altemus:1973,8288.696,5607.107999999999,1032.876,1648.7119999999998,0.0,8288.696,1.0465086136588915
26,56,0.3488,90.0,0.18373,8298.29,255.2788282,Altemus:1973,7198.62,4541.939999999999,1362.0879999999997,1294.5919999999999,0.0,7198.62,1.152761223678983
26,56,0.3488,90.0,0.19406,7754.0515,249.9990508,Altemus:1973,6532.292,3609.9959999999996,1829.152,1093.1439999999998,0.0,6532.292,1.1870338160021014
26,56,0.3488,90.0,0.2044,7504.99503,294.9499669,Altemus:1973,6167.719999999999,2818.3479999999995,2357.784,991.64,0.0,6167.719999999999,1.2168183753477786
