Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu_fit,Ex,W2,q2,sigtot,sigqe,sigie,sigmec,nuccstot,signonuc,ratio
26,56,0.56,90.0,0.195,2710.0,82.0,Meziani:1984is,0.3650,90.0000,0.1950,0.1767,0.8375,0.4088,2691.727999999999,1721.824,27.767999999999997,942.136,0.0,2691.727999999999,1.0067882044545367
26,56,0.56,90.0,0.205,2990.0,91.7,Meziani:1984is,0.3550,90.0000,0.2050,0.1867,0.8674,0.3976,3028.1679999999997,1931.0720000000001,40.664,1056.484,0.0,3028.1679999999997,0.9873956794999486
26,56,0.56,90.0,0.215,3160.0,99.9,Meziani:1984is,0.3450,90.0000,0.2150,0.1967,0.8974,0.3864,3303.9239999999995,2097.68,58.656,1147.5879999999997,0.0,3303.9239999999995,0.9564384652915746
26,56,0.56,90.0,0.225,3140.0,103.0,Meziani:1984is,0.3350,90.0000,0.2250,0.2067,0.9274,0.3752,3501.316,2208.804,87.25599999999999,1205.256,0.0,3501.316,0.8968056582153682
26,56,0.56,90.0,0.235,3410.0,112.0,Meziani:1984is,0.3250,90.0000,0.2350,0.2167,0.9573,0.3640,3597.0999999999995,2254.4599999999996,121.10799999999998,1221.5839999999998,0.0,3597.0999999999995,0.9479858775124407
26,56,0.56,90.0,0.245,3410.0,115.0,Meziani:1984is,0.3150,90.0000,0.2450,0.2267,0.9873,0.3528,3596.372,2231.5280000000002,172.11999999999998,1192.7239999999997,0.0,3596.372,0.9481777747129607
26,56,0.56,90.0,0.255,3420.0,118.0,Meziani:1984is,0.3050,90.0000,0.2550,0.2367,1.0173,0.3416,3497.156,2145.6759999999995,231.088,1120.392,0.0,3497.156,0.9779375012152732
26,56,0.56,90.0,0.265,3510.0,122.0,Meziani:1984is,0.2950,90.0000,0.2650,0.2467,1.0472,0.3304,3338.2439999999997,2010.112,315.95199999999994,1012.232,0.0,3338.2439999999997,1.051451002383289
26,56,0.56,90.0,0.275,3480.0,124.0,Meziani:1984is,0.2850,90.0000,0.2750,0.2567,1.0772,0.3192,3136.2239999999993,1841.892,413.348,880.9839999999999,0.0,3136.2239999999993,1.1096146193639234
26,56,0.56,90.0,0.285,3200.0,125.0,Meziani:1984is,0.2750,90.0000,0.2850,0.2667,1.1072,0.3080,2945.4879999999994,1657.6039999999998,545.636,742.248,0.0,2945.4879999999994,1.086407413644191
26,56,0.56,90.0,0.295,3310.0,130.0,Meziani:1984is,0.2650,90.0000,0.2950,0.2767,1.1371,0.2968,2780.284,1470.664,698.0479999999999,611.572,0.0,2780.284,1.1905258599481203
26,56,0.56,90.0,0.305,3010.0,125.0,Meziani:1984is,0.2550,90.0000,0.3050,0.2867,1.1671,0.2856,2683.9279999999994,1290.224,892.5799999999999,501.12399999999997,0.0,2683.9279999999994,1.121490591401856
26,56,0.56,90.0,0.315,3110.0,129.0,Meziani:1984is,0.2450,90.0000,0.3150,0.2967,1.1971,0.2744,2662.244,1121.744,1122.7319999999997,417.7679999999999,0.0,2662.244,1.1681874388673614
26,56,0.56,90.0,0.325,3330.0,138.0,Meziani:1984is,0.2350,90.0000,0.3250,0.3067,1.2270,0.2632,2712.3199999999997,967.9279999999998,1382.0559999999998,362.388,0.0,2712.3199999999997,1.2277312411514867
26,56,0.56,90.0,0.335,3350.0,143.0,Meziani:1984is,0.2250,90.0000,0.3350,0.3167,1.2570,0.2520,2845.2319999999995,829.3480000000001,1685.0080000000003,330.876,0.0,2845.2319999999995,1.1774083800547726
26,56,0.56,90.0,0.345,3380.0,149.0,Meziani:1984is,0.2150,90.0000,0.3450,0.3267,1.2870,0.2408,3042.364,705.7439999999999,2020.2519999999997,316.36799999999994,0.0,3042.364,1.1109781735518827
26,56,0.56,90.0,0.355,3530.0,157.0,Meziani:1984is,0.2050,90.0000,0.3550,0.3367,1.3169,0.2296,3289.2079999999996,596.1799999999998,2381.4439999999995,311.58399999999995,0.0,3289.2079999999996,1.0732066807571916
26,56,0.56,90.0,0.365,3980.0,175.0,Meziani:1984is,0.1950,90.0000,0.3650,0.3467,1.3469,0.2184,3568.7599999999993,499.46,2758.912,310.33599999999996,0.0,3568.7599999999993,1.1152333023234964
26,56,0.56,90.0,0.375,4450.0,196.0,Meziani:1984is,0.1850,90.0000,0.3750,0.3567,1.3769,0.2072,3866.148,414.44,3143.296,308.412,0.0,3866.148,1.1510164639325757
26,56,0.56,90.0,0.385,4360.0,205.0,Meziani:1984is,0.1750,90.0000,0.3850,0.3667,1.4068,0.1960,4160.988,340.08,3517.5919999999996,303.36799999999994,0.0,4160.988,1.0478280639117439
26,56,0.56,90.0,0.395,4540.0,219.0,Meziani:1984is,0.1650,90.0000,0.3950,0.3767,1.4368,0.1848,4435.391999999999,275.288,3865.8879999999995,294.2159999999999,0.0,4435.391999999999,1.0235848375972183
26,56,0.56,90.0,0.405,4840.0,239.0,Meziani:1984is,0.1550,90.0000,0.4050,0.3867,1.4668,0.1736,4672.512000000001,219.28400000000002,4172.532,280.69599999999997,0.0,4672.512000000001,1.035845386806925
26,56,0.56,90.0,0.415,4750.0,249.0,Meziani:1984is,0.1450,90.0000,0.4150,0.3967,1.4967,0.1624,4857.944,171.18399999999997,4423.588,263.172,0.0,4857.944,0.9777799003035028
26,56,0.56,90.0,0.425,5150.0,277.0,Meziani:1984is,0.1350,90.0000,0.4250,0.4067,1.5267,0.1512,4980.923999999999,130.416,4608.343999999999,242.11200000000002,0.0,4980.923999999999,1.0339447058417275
26,56,0.62,60.0,0.025,75.9,11.2,Meziani:1984is,0.5950,60.0000,0.0250,0.0139,0.5584,0.3689,30.627999999999997,0.0,0.0,0.0,30.627999999999997,0.0,2.4781245918767145
26,56,0.62,60.0,0.035,316.0,25.0,Meziani:1984is,0.5850,60.0000,0.0350,0.0239,0.5833,0.3627,196.144,76.024,0.0,39.988,80.132,116.01199999999999,1.6110612611142834
26,56,0.62,60.0,0.045,674.0,38.6,Meziani:1984is,0.5750,60.0000,0.0450,0.0339,0.6083,0.3565,503.828,313.404,0.0,185.27599999999998,5.2,498.62800000000004,1.3377581238041554
26,56,0.62,60.0,0.055,1200.0,55.4,Meziani:1984is,0.5650,60.0000,0.0550,0.0439,0.6333,0.3503,888.6799999999998,536.2239999999999,0.0,334.516,17.887999999999998,870.792,1.3503173245712745
26,56,0.62,60.0,0.065,1970.0,77.6,Meziani:1984is,0.5550,60.0000,0.0650,0.0539,0.6582,0.3441,1433.328,873.0279999999998,0.0,544.336,15.964,1417.3639999999998,1.3744237187859303
26,56,0.62,60.0,0.075,2840.0,83.3,Meziani:1984is,0.5450,60.0000,0.0750,0.0639,0.6832,0.3379,2195.4399999999996,1368.2239999999997,1.6119999999999999,821.912,3.692,2191.748,1.2935903509091573
26,56,0.62,60.0,0.085,4060.0,115.0,Meziani:1984is,0.5350,60.0000,0.0850,0.0739,0.7082,0.3317,3232.996,2058.524,3.7959999999999994,1170.4679999999998,0.208,3232.7359999999994,1.2558011206942414
26,56,0.62,60.0,0.095,5240.0,147.0,Meziani:1984is,0.5250,60.0000,0.0950,0.0839,0.7331,0.3255,4545.528,2951.9359999999997,6.864,1586.6759999999997,0.0,4545.528,1.1527813710530437
26,56,0.62,60.0,0.105,6380.0,178.0,Meziani:1984is,0.5150,60.0000,0.1050,0.0939,0.7581,0.3193,6082.179999999999,4011.332,11.44,2059.408,0.0,6082.179999999999,1.0489659957449469
26,56,0.62,60.0,0.115,7840.0,218.0,Meziani:1984is,0.5050,60.0000,0.1150,0.1039,0.7831,0.3131,7750.911999999998,5160.376,22.099999999999998,2568.3839999999996,0.0,7750.911999999998,1.0114938732371108
26,56,0.62,60.0,0.125,8760.0,253.0,Meziani:1984is,0.4950,60.0000,0.1250,0.1139,0.8080,0.3069,9426.715999999999,6309.991999999998,32.344,3084.3799999999997,0.0,9426.715999999999,0.9292737789066735
26,56,0.62,60.0,0.135,9760.0,284.0,Meziani:1984is,0.4850,60.0000,0.1350,0.1239,0.8330,0.3007,11000.132,7382.179999999999,46.74799999999999,3571.2039999999997,0.0,11000.132,0.8872620801277658
26,56,0.62,60.0,0.145,10800.0,315.0,Meziani:1984is,0.4750,60.0000,0.1450,0.1339,0.8580,0.2945,12370.8,8315.008,66.92399999999999,3988.816,0.0,12370.8,0.8730235716364342
26,56,0.62,60.0,0.155,11700.0,343.0,Meziani:1984is,0.4650,60.0000,0.1550,0.1439,0.8829,0.2883,13462.019999999999,9055.383999999998,107.744,4298.839999999999,0.0,13462.019999999999,0.8691117677733358
26,56,0.62,60.0,0.165,12700.0,375.0,Meziani:1984is,0.4550,60.0000,0.1650,0.1539,0.9079,0.2821,14171.663999999999,9554.791999999998,146.952,4469.919999999999,0.0,14171.663999999999,0.8961544671112722
26,56,0.62,60.0,0.175,13200.0,395.0,Meziani:1984is,0.4450,60.0000,0.1750,0.1639,0.9329,0.2759,14460.16,9776.052,200.77199999999996,4483.388,0.0,14460.16,0.9128529698149951
26,56,0.62,60.0,0.185,13100.0,394.0,Meziani:1984is,0.4350,60.0000,0.1850,0.1739,0.9578,0.2697,14340.299999999997,9706.215999999999,296.712,4337.371999999999,0.0,14340.299999999997,0.9135094802758661
26,56,0.62,60.0,0.195,13000.0,425.0,Meziani:1984is,0.4250,60.0000,0.1950,0.1839,0.9828,0.2635,13805.792,9365.98,391.664,4048.148,0.0,13805.792,0.9416337722602224
26,56,0.62,60.0,0.205,12300.0,413.0,Meziani:1984is,0.4150,60.0000,0.2050,0.1939,1.0077,0.2573,12972.179999999998,8807.24,516.776,3648.1639999999998,0.0,12972.179999999998,0.9481829576832885
26,56,0.62,60.0,0.215,12100.0,413.0,Meziani:1984is,0.4050,60.0000,0.2150,0.2039,1.0327,0.2511,11990.783999999998,8099.883999999999,709.644,3181.2560000000003,0.0,11990.783999999998,1.0091083285296443
26,56,0.62,60.0,0.225,11600.0,405.0,Meziani:1984is,0.3950,60.0000,0.2250,0.2139,1.0577,0.2449,10921.56,7314.891999999999,911.508,2695.1079999999997,0.0,10921.56,1.0621193309380712
26,56,0.62,60.0,0.235,10600.0,385.0,Meziani:1984is,0.3850,60.0000,0.2350,0.2239,1.0826,0.2387,9948.899999999998,6511.856,1203.28,2233.764,0.0,9948.899999999998,1.0654444209912657
26,56,0.62,60.0,0.245,9680.0,365.0,Meziani:1984is,0.3750,60.0000,0.2450,0.2339,1.1076,0.2325,9074.572,5733.415999999999,1510.0279999999998,1831.1280000000004,0.0,9074.572,1.0667169757427677
26,56,0.62,60.0,0.255,10600.0,386.0,Meziani:1984is,0.3650,60.0000,0.2550,0.2439,1.1326,0.2263,8437.052,5005.831999999999,1924.312,1506.9080000000001,0.0,8437.052,1.25636300451864
26,56,0.62,60.0,0.265,9450.0,362.0,Meziani:1984is,0.3550,60.0000,0.2650,0.2539,1.1575,0.2201,7971.547999999998,4342.364,2362.7760000000003,1266.3559999999998,0.0,7971.547999999998,1.1854661102210013
26,56,0.62,60.0,0.275,8710.0,346.0,Meziani:1984is,0.3450,60.0000,0.2750,0.2639,1.1825,0.2139,7765.419999999999,3747.328,2915.328,1102.764,0.0,7765.419999999999,1.1216392674188906
26,56,0.62,60.0,0.285,8620.0,344.0,Meziani:1984is,0.3350,60.0000,0.2850,0.2739,1.2075,0.2077,7719.763999999999,3219.528,3498.924,1001.3119999999999,0.0,7719.763999999999,1.1166144457265794
26,56,0.62,60.0,0.295,8700.0,346.0,Meziani:1984is,0.3250,60.0000,0.2950,0.2839,1.2324,0.2015,7885.228,2754.804,4186.052,944.372,0.0,7885.228,1.1033289081812219
26,56,0.62,60.0,0.305,8360.0,340.0,Meziani:1984is,0.3150,60.0000,0.3050,0.2939,1.2574,0.1953,8162.491999999999,2347.644,4900.064,914.7319999999999,0.0,8162.491999999999,1.0241970221839116
26,56,0.62,60.0,0.315,8520.0,346.0,Meziani:1984is,0.3050,60.0000,0.3150,0.3039,1.2824,0.1891,8577.243999999999,1992.2239999999997,5686.459999999998,898.56,0.0,8577.243999999999,0.9933260613782238
26,56,0.62,60.0,0.325,9040.0,362.0,Meziani:1984is,0.2950,60.0000,0.3250,0.3139,1.3073,0.1829,9046.336,1682.7720000000002,6477.691999999999,885.8719999999997,0.0,9046.336,0.9992996059399076
26,56,0.62,60.0,0.335,9860.0,386.0,Meziani:1984is,0.2850,60.0000,0.3350,0.3239,1.3323,0.1767,9575.436,1414.0359999999998,7290.972,870.4279999999999,0.0,9575.436,1.0297181245846143
26,56,0.62,60.0,0.345,9990.0,392.0,Meziani:1984is,0.2750,60.0000,0.3450,0.3339,1.3573,0.1705,10099.7,1181.284,8069.463999999998,848.952,0.0,10099.7,0.9891382912363733
26,56,0.62,60.0,0.355,10600.0,413.0,Meziani:1984is,0.2650,60.0000,0.3550,0.3439,1.3822,0.1643,10609.923999999999,980.3039999999999,8809.528,820.092,0.0,10609.923999999999,0.9990646492849525
26,56,0.62,60.0,0.365,10700.0,425.0,Meziani:1984is,0.2550,60.0000,0.3650,0.3539,1.4072,0.1581,11058.944,807.352,9467.796,783.7959999999999,0.0,11058.944,0.9675426514502651
26,56,0.62,60.0,0.375,11100.0,442.0,Meziani:1984is,0.2450,60.0000,0.3750,0.3639,1.4322,0.1519,11432.096,659.1,10032.307999999999,740.7399999999999,0.0,11432.096,0.9709505588476515
26,56,0.62,60.0,0.385,12000.0,478.0,Meziani:1984is,0.2350,60.0000,0.3850,0.3739,1.4571,0.1457,11701.091999999999,532.636,10476.492,691.912,0.0,11701.091999999999,1.0255453080789383
26,56,0.62,60.0,0.395,11900.0,962.0,Meziani:1984is,0.2250,60.0000,0.3950,0.3839,1.4821,0.1395,11856.415999999997,425.46399999999994,10792.288,638.612,0.0,11856.415999999997,1.003675984378416
26,56,0.62,60.0,0.405,11900.0,506.0,Meziani:1984is,0.2150,60.0000,0.4050,0.3939,1.5071,0.1333,11889.695999999998,335.29599999999994,10972.207999999999,582.192,0.0,11889.695999999998,1.0008666327549502
26,56,0.62,60.0,0.415,12000.0,522.0,Meziani:1984is,0.2050,60.0000,0.4150,0.4039,1.5320,0.1271,11802.907999999998,260.05199999999996,11018.851999999999,524.004,0.0,11802.907999999998,1.0166985966509272
26,56,0.62,60.0,0.425,12200.0,546.0,Meziani:1984is,0.1950,60.0000,0.4250,0.4139,1.5570,0.1209,11604.527999999998,197.85999999999999,10941.163999999999,465.452,0.0,11604.527999999998,1.0513137630414613
26,56,0.62,60.0,0.435,13100.0,591.0,Meziani:1984is,0.1850,60.0000,0.4350,0.4239,1.5820,0.1147,11308.596000000001,147.21200000000002,10753.6,407.784,0.0,11308.596000000001,1.1584108230588481
26,56,0.62,60.0,0.445,11600.0,572.0,Meziani:1984is,0.1750,60.0000,0.4450,0.4339,1.6069,0.1085,10933.416,106.496,10474.776,352.144,0.0,10933.416,1.0609675878060434
26,56,0.62,60.0,0.455,12000.0,618.0,Meziani:1984is,0.1650,60.0000,0.4550,0.4439,1.6319,0.1023,10499.735999999997,74.46399999999998,10125.804,299.468,0.0,10499.735999999997,1.1428858782735112
26,56,0.62,60.0,0.465,12100.0,680.0,Meziani:1984is,0.1550,60.0000,0.4650,0.4539,1.6568,0.0961,10028.98,49.763999999999996,9728.628,250.536,0.0,10028.98,1.2065035527042631
26,56,0.961,37.5,0.077,4610.0,379.0,Sealock:1989nx,0.8840,37.5000,0.0770,0.0668,0.6737,0.3511,4736.316,3050.008,3.328,1677.3639999999996,5.616,4730.699999999999,0.973330326777183
26,56,0.961,37.5,0.087,7480.0,517.0,Sealock:1989nx,0.8740,37.5000,0.0870,0.0768,0.6965,0.3471,6764.524000000001,4440.695999999999,7.799999999999999,2315.7159999999994,0.25999999999999995,6764.263999999999,1.1057688611940764
26,56,0.961,37.5,0.097,11000.0,621.0,Sealock:1989nx,0.8640,37.5000,0.0970,0.0868,0.7192,0.3432,9276.279999999999,6204.276,14.247999999999996,3057.7560000000003,0.0,9276.279999999999,1.1858201779161475
26,56,0.961,37.5,0.107,13800.0,689.0,Sealock:1989nx,0.8540,37.5000,0.1070,0.0968,0.7420,0.3392,12187.968,8280.167999999998,23.451999999999998,3884.2960000000003,0.0,12187.968,1.1322642133618992
26,56,0.961,37.5,0.117,16200.0,750.0,Sealock:1989nx,0.8440,37.5000,0.1170,0.1068,0.7647,0.3352,15343.379999999997,10541.544,36.608,4765.1759999999995,0.0,15343.379999999997,1.0558299409908378
26,56,0.961,37.5,0.127,18300.0,786.0,Sealock:1989nx,0.8340,37.5000,0.1270,0.1168,0.7874,0.3312,18548.14,12832.455999999998,55.17200000000001,5660.564,0.0,18548.14,0.9866218391709358
26,56,0.961,37.5,0.137,20900.0,686.0,Sealock:1989nx,0.8240,37.5000,0.1370,0.1268,0.8102,0.3273,21613.8,15010.059999999998,80.96399999999998,6522.8279999999995,0.0,21613.8,0.9669748031350341
26,56,0.961,37.5,0.147,20900.0,838.0,Sealock:1989nx,0.8140,37.5000,0.1470,0.1368,0.8329,0.3233,24380.772,16963.752,116.53200000000001,7300.487999999998,0.0,24380.772,0.8572329046840682
26,56,0.961,37.5,0.157,25800.0,1210.0,Sealock:1989nx,0.8040,37.5000,0.1570,0.1468,0.8556,0.3193,26718.275999999994,18610.227999999996,164.99599999999998,7943.104,0.0,26718.275999999994,0.9656311657234173
26,56,0.961,37.5,0.167,25600.0,1180.0,Sealock:1989nx,0.7940,37.5000,0.1670,0.1568,0.8784,0.3154,28517.788,19881.003999999997,230.35999999999996,8406.476,0.0,28517.788,0.8976853323967483
26,56,0.961,37.5,0.177,25100.0,1170.0,Sealock:1989nx,0.7840,37.5000,0.1770,0.1668,0.9011,0.3114,29694.288,20718.931999999997,317.35599999999994,8658.0,0.0,29694.288,0.8452804121789349
26,56,0.961,37.5,0.187,27700.0,898.0,Sealock:1989nx,0.7740,37.5000,0.1870,0.1768,0.9239,0.3074,30197.96,21085.427999999996,431.65199999999993,8680.931999999999,0.0,30197.96,0.9172805050407379
26,56,0.961,37.5,0.197,29800.0,876.0,Sealock:1989nx,0.7640,37.5000,0.1970,0.1868,0.9466,0.3034,30076.384000000002,20973.211999999996,626.548,8476.624,0.0,30076.384000000002,0.9908105974441608
26,56,0.961,37.5,0.207,28300.0,1190.0,Sealock:1989nx,0.7540,37.5000,0.2070,0.1968,0.9693,0.2995,29299.243999999995,20414.888,819.3639999999999,8064.991999999999,0.0,29299.243999999995,0.9658952292420926
26,56,0.961,37.5,0.217,29900.0,1210.0,Sealock:1989nx,0.7440,37.5000,0.2170,0.2068,0.9921,0.2955,28023.163999999997,19480.915999999997,1060.0720000000001,7482.175999999999,0.0,28023.163999999997,1.0669744501370368
26,56,0.961,37.5,0.227,28800.0,1190.0,Sealock:1989nx,0.7340,37.5000,0.2270,0.2168,1.0148,0.2915,26399.1,18266.663999999997,1356.2640000000001,6776.224,0.0,26399.1,1.0909462822596225
26,56,0.961,37.5,0.237,26900.0,813.0,Sealock:1989nx,0.7240,37.5000,0.2370,0.2268,1.0375,0.2876,24592.203999999998,16874.987999999998,1715.896,6001.32,0.0,24592.203999999998,1.0938425852355487
26,56,0.961,37.5,0.247,25900.0,813.0,Sealock:1989nx,0.7140,37.5000,0.2470,0.2368,1.0603,0.2836,22758.839999999997,15400.475999999999,2146.872,5211.492,0.0,22758.839999999997,1.1380193366621498
26,56,0.961,37.5,0.257,24300.0,956.0,Sealock:1989nx,0.7040,37.5000,0.2570,0.2468,1.0830,0.2796,21031.035999999996,13919.62,2656.68,4454.735999999999,0.0,21031.035999999996,1.1554352339085914
26,56,0.961,37.5,0.267,22500.0,919.0,Sealock:1989nx,0.6940,37.5000,0.2670,0.2568,1.1058,0.2756,19507.748,12487.488,3251.6639999999998,3768.5959999999995,0.0,19507.748,1.1533878743973933
26,56,0.961,37.5,0.277,22500.0,910.0,Sealock:1989nx,0.6840,37.5000,0.2770,0.2668,1.1285,0.2717,18253.404,11139.544,3936.2960000000003,3177.616,0.0,18253.404,1.2326467983725118
26,56,0.961,37.5,0.287,21100.0,627.0,Sealock:1989nx,0.6740,37.5000,0.2870,0.2768,1.1512,0.2677,17300.399999999998,9895.08,4712.343999999999,2693.0280000000002,0.0,17300.399999999998,1.219624979769254
26,56,0.961,37.5,0.297,19200.0,702.0,Sealock:1989nx,0.6640,37.5000,0.2970,0.2868,1.1740,0.2637,16751.436,8761.792000000001,5675.488,2314.156,0.0,16751.436,1.1461703939889092
26,56,0.961,37.5,0.307,19200.0,842.0,Sealock:1989nx,0.6540,37.5000,0.3070,0.2968,1.1967,0.2598,16390.503999999997,7739.732,6619.495999999998,2031.2239999999997,0.0,16390.503999999997,1.1714099822677817
26,56,0.961,37.5,0.317,17800.0,803.0,Sealock:1989nx,0.6440,37.5000,0.3170,0.3068,1.2194,0.2558,16291.339999999998,6824.115999999999,7638.643999999999,1828.58,0.0,16291.339999999998,1.0926050281928927
26,56,0.961,37.5,0.327,19500.0,646.0,Sealock:1989nx,0.6340,37.5000,0.3270,0.3168,1.2422,0.2518,16414.579999999998,6007.611999999999,8718.84,1688.1279999999997,0.0,16414.579999999998,1.18796825748816
26,56,0.961,37.5,0.337,17900.0,592.0,Sealock:1989nx,0.6240,37.5000,0.3370,0.3268,1.2649,0.2478,16715.608,5281.691999999999,9842.039999999999,1591.876,0.0,16715.608,1.070855454375336
26,56,0.961,37.5,0.347,18100.0,744.0,Sealock:1989nx,0.6140,37.5000,0.3470,0.3368,1.2877,0.2439,17148.404,4637.723999999999,10986.56,1524.1199999999997,0.0,17148.404,1.0554918113662357
26,56,0.961,37.5,0.357,19800.0,764.0,Sealock:1989nx,0.6040,37.5000,0.3570,0.3468,1.3104,0.2399,17667.415999999997,4067.18,12128.219999999998,1472.016,0.0,17667.415999999997,1.1207071820802772
26,56,0.961,37.5,0.367,19100.0,671.0,Sealock:1989nx,0.5940,37.5000,0.3670,0.3568,1.3331,0.2359,18229.484,3562.207999999999,13241.019999999999,1426.256,0.0,18229.484,1.0477531892839096
26,56,0.961,37.5,0.377,20000.0,651.0,Sealock:1989nx,0.5840,37.5000,0.3770,0.3668,1.3559,0.2320,18749.484,3115.58,14253.355999999998,1380.5479999999998,0.0,18749.484,1.066696022141196
26,56,0.961,37.5,0.387,18400.0,945.0,Sealock:1989nx,0.5740,37.5000,0.3870,0.3768,1.3786,0.2280,19286.904,2720.796,15235.011999999999,1331.0959999999998,0.0,19286.904,0.9540152219350498
26,56,0.961,37.5,0.397,18600.0,948.0,Sealock:1989nx,0.5640,37.5000,0.3970,0.3868,1.4013,0.2240,19760.832,2372.084,16112.563999999997,1276.184,0.0,19760.832,0.9412559147307159
26,56,0.961,37.5,0.407,21500.0,811.0,Sealock:1989nx,0.5540,37.5000,0.4070,0.3968,1.4241,0.2200,20146.516000000003,2064.1920000000005,16867.032,1215.292,0.0,20146.516000000003,1.0671820378272847
26,56,0.961,37.5,0.417,21900.0,732.0,Sealock:1989nx,0.5440,37.5000,0.4170,0.4068,1.4468,0.2161,20425.34,1792.5959999999998,17484.012,1148.7839999999999,0.0,20425.34,1.0721975741897074
26,56,0.961,37.5,0.427,22200.0,875.0,Sealock:1989nx,0.5340,37.5000,0.4270,0.4168,1.4695,0.2121,20585.291999999994,1553.1879999999999,17954.507999999998,1077.5959999999998,0.0,20585.291999999994,1.0784398880521104
26,56,0.961,37.5,0.437,21600.0,866.0,Sealock:1989nx,0.5240,37.5000,0.4370,0.4268,1.4923,0.2081,20608.431999999997,1342.38,18263.128,1002.9239999999999,0.0,20608.431999999997,1.0481146746147403
26,56,0.961,37.5,0.447,22400.0,604.0,Sealock:1989nx,0.5140,37.5000,0.4470,0.4368,1.5150,0.2041,20519.875999999997,1157.0,18436.859999999997,926.016,0.0,20519.875999999997,1.091624530284686
26,56,0.961,37.5,0.457,20800.0,799.0,Sealock:1989nx,0.5040,37.5000,0.4570,0.4468,1.5378,0.2002,20310.94,994.1879999999999,18468.58,848.224,0.0,20310.94,1.0240786492402618
26,56,0.961,37.5,0.467,21900.0,813.0,Sealock:1989nx,0.4940,37.5000,0.4670,0.4568,1.5605,0.1962,19991.66,851.448,18369.519999999997,770.7439999999999,0.0,19991.66,1.0954568054878884
26,56,0.961,37.5,0.477,21500.0,683.0,Sealock:1989nx,0.4840,37.5000,0.4770,0.4668,1.5832,0.1922,19571.188,726.4919999999998,18149.976,694.72,0.0,19571.188,1.0985536493747852
26,56,0.961,37.5,0.487,19600.0,685.0,Sealock:1989nx,0.4740,37.5000,0.4870,0.4768,1.6060,0.1883,19073.912,617.3439999999999,17835.323999999993,621.2439999999998,0.0,19073.912,1.027581546984174
26,56,0.961,37.5,0.497,19800.0,816.0,Sealock:1989nx,0.4640,37.5000,0.4970,0.4868,1.6287,0.1843,18510.44,522.288,17437.16,551.044,0.0,18510.44,1.0696666313712695
26,56,0.961,37.5,0.507,20900.0,710.0,Sealock:1989nx,0.4540,37.5000,0.5070,0.4968,1.6514,0.1803,17902.663999999997,439.66,16978.156,484.796,0.0,17902.663999999997,1.1674240213635247
26,56,0.961,37.5,0.517,18800.0,655.0,Sealock:1989nx,0.4440,37.5000,0.5170,0.5068,1.6742,0.1763,17264.676,368.056,16473.496,423.12399999999997,0.0,17264.676,1.0889286309224686
26,56,0.961,37.5,0.527,18300.0,837.0,Sealock:1989nx,0.4340,37.5000,0.5270,0.5168,1.6969,0.1724,16614.936,306.228,15942.419999999996,366.28799999999995,0.0,16614.936,1.101418627191823
26,56,0.961,37.5,0.537,17900.0,677.0,Sealock:1989nx,0.4240,37.5000,0.5370,0.5268,1.7197,0.1684,15966.391999999998,253.03199999999995,15398.863999999998,314.4959999999999,0.0,15966.391999999998,1.121104880802125
26,56,0.961,37.5,0.547,17100.0,631.0,Sealock:1989nx,0.4140,37.5000,0.5470,0.5368,1.7424,0.1644,15332.771999999999,207.47999999999996,14857.439999999997,267.8,0.0,15332.771999999999,1.1152582194530773
26,56,0.961,37.5,0.557,17100.0,731.0,Sealock:1989nx,0.4040,37.5000,0.5570,0.5468,1.7651,0.1605,14724.059999999998,168.63599999999997,14329.275999999998,226.19999999999996,0.0,14724.059999999998,1.1613644606175202
26,56,0.961,37.5,0.567,15400.0,562.0,Sealock:1989nx,0.3940,37.5000,0.5670,0.5568,1.7879,0.1565,14149.563999999997,135.66799999999998,13824.46,189.43599999999995,0.0,14149.563999999997,1.0883727583408227
26,56,0.961,37.5,0.577,16200.0,767.0,Sealock:1989nx,0.3840,37.5000,0.5770,0.5668,1.8106,0.1525,13615.576000000001,107.9,13350.375999999998,157.352,0.0,13615.576000000001,1.1898137838604843
26,56,0.961,37.5,0.587,16200.0,758.0,Sealock:1989nx,0.3740,37.5000,0.5870,0.5768,1.8333,0.1485,13126.984,84.604,12912.743999999997,129.63599999999997,0.0,13126.984,1.2340991655051914
26,56,0.961,37.5,0.597,14400.0,540.0,Sealock:1989nx,0.3640,37.5000,0.5970,0.5868,1.8561,0.1446,12685.919999999998,65.312,12514.735999999999,105.872,0.0,12685.919999999998,1.1351167278368461
26,56,0.961,37.5,0.607,14200.0,669.0,Sealock:1989nx,0.3540,37.5000,0.6070,0.5968,1.8788,0.1406,12295.295999999998,49.504000000000005,12160.096000000001,85.696,0.0,12295.295999999998,1.15491322860385
26,56,0.961,37.5,0.617,14300.0,546.0,Sealock:1989nx,0.3440,37.5000,0.6170,0.6068,1.9016,0.1366,11954.591999999999,36.608,11849.136,68.79599999999999,0.0,11954.591999999999,1.1961930612102865
26,56,0.961,37.5,0.627,15400.0,759.0,Sealock:1989nx,0.3340,37.5000,0.6270,0.6168,1.9243,0.1327,11662.716,26.311999999999998,11581.699999999999,54.75599999999999,0.0,11662.716,1.3204471411290475
