Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Veff,Eeff,Ep,Ep_eff,normalization,normError,system_err,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nuel,Ex,R,F2foc,Q2,Q2eff,qv2,qv,W2_O,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center
6,12,0.25,50.0,0.0407,92000.0,4600.0,16,0.0031,0.2531,0.20929999999999999,0.21239999999999998,0.95853,0.025582,0.0,88184.76,4998.054531573261,0.8726646259971648,0.17860619515673035,0.8213938048432696,0.21744283205399903,0.001981478342038212,0.03871852165796179,2.894010933453939,1.0249537599999998,0.03738227664630366,0.03840636170384551,0.040062851703845506,0.20015706758404886,0.9193493680826964,0.9183252830251546,0.6879270284332812,0.0005303657956938283,166271582.2098521,8673259.168197766,0.005487534231084143,0.00542032223536561,139.8127529596572,136.40883951648433,12329354.064686658,698791.7635017474,31.66414299353939,1.7946311060691582,12029180.774639687,681778.8184920142,30.893240484857966,1.7509386043611943,"[0.186,0.223]",0.205,"[0.035,0.045]",0.04
6,12,0.25,50.0,0.0409,93500.0,4675.0,16,0.0031,0.2531,0.2091,0.2122,0.95853,0.025582,0.0,89622.555,5079.5445511097805,0.8726646259971648,0.17860619515673035,0.8213938048432696,0.21744283205399903,0.001981478342038212,0.03891852165796179,2.894010933453939,1.0249537599999998,0.03734655540727232,0.038370197521450176,0.04004300752145017,0.20010748991841903,0.9197603985217278,0.9187367564075498,0.6878311397142028,0.0005359487295409294,167222254.77942044,8722849.299417883,0.005487534231084144,0.005420322235365611,139.9181878533169,136.51170746797098,12539825.486384226,710720.6687114706,32.20467392141446,1.825266819694976,12234528.010692138,693417.2998316244,31.420611522430498,1.780828453856276,"[0.186,0.223]",0.205,"[0.035,0.045]",0.04
6,12,0.25,50.0,0.0411,94200.0,4710.0,16,0.0031,0.2531,0.2089,0.212,0.95853,0.025582,0.0,90293.526,5117.573226893491,0.8726646259971648,0.17860619515673035,0.8213938048432696,0.21744283205399903,0.001981478342038212,0.039118521657961786,2.894010933453939,1.0249537599999998,0.03731083416824097,0.03833403333905484,0.04002324333905484,0.20005809990863865,0.9201714289607591,0.9191482297899453,0.687734667614211,0.0005415272229335763,166738664.6064798,8697623.684521079,0.005487534231084143,0.00542032223536561,140.02432052458315,136.61525620881002,12643289.625918781,716584.7138305594,32.47038965086285,1.8403268108508155,12335473.18848685,699138.5775594009,31.679858075610024,1.7955217910033483,"[0.186,0.223]",0.205,"[0.035,0.045]",0.04
6,12,0.25,50.0,0.0413,93400.0,4670.0,16,0.0031,0.2531,0.2087,0.2118,0.95853,0.025582,0.0,89526.702,5074.11188314068,0.8726646259971648,0.17860619515673035,0.8213938048432696,0.21744283205399903,0.001981478342038212,0.03931852165796179,2.894010933453939,1.0249537599999998,0.037275112929209625,0.03829786915665951,0.04000355915665951,0.2000088976937264,0.9205824593997904,0.9195597031723405,0.6876376109075875,0.0005471012465833075,163638270.90342355,8535897.202144092,0.005487534231084144,0.005420322235365611,140.13115337178385,136.71948807893918,12545480.008831989,711041.1505219777,32.21919581821512,1.8260898783744075,12240044.866835741,693729.9791182559,31.434779865791334,1.7816314741597787,"[0.186,0.223]",0.205,"[0.035,0.045]",0.04
6,12,0.25,50.0,0.0415,93900.0,4695.0,16,0.0031,0.2531,0.2085,0.21159999999999998,0.95853,0.025582,0.0,90005.967,5101.275222986187,0.8726646259971648,0.17860619515673035,0.8213938048432696,0.21744283205399903,0.001981478342038212,0.03951852165796179,2.894010933453939,1.0249537599999998,0.03723939169017827,0.03826170497426417,0.03998395497426417,0.19995988341230891,0.9209934898388217,0.9199711765547358,0.6875399683668647,0.0005526707711975387,162856390.6228896,8495111.818247192,0.005487534231084145,0.005420322235365612,140.23868880516346,136.8244054299225,12622318.796720812,715396.1485058507,32.41653254440506,1.8372743474207538,12315012.919920227,697978.9493194805,31.627312186654223,1.7925436435500801,"[0.186,0.223]",0.205,"[0.035,0.045]",0.04
6,12,0.25,50.0,0.0417,92100.0,4605.0,16,0.0031,0.2531,0.20829999999999999,0.21139999999999998,0.95853,0.025582,0.0,88280.613,5003.487199542362,0.8726646259971648,0.17860619515673035,0.8213938048432696,0.21744283205399903,0.001981478342038212,0.03971852165796179,2.894010933453939,1.0249537599999998,0.03720367045114693,0.03822554079186884,0.03996443079186884,0.19991105720261906,0.9214045202778531,0.9203826499371313,0.6874417387628268,0.0005582357674801216,158142165.269164,8249202.699402419,0.005487534231084144,0.005420322235365611,140.34692924694878,136.93001062501475,12389912.946588267,702224.0639821857,31.819669802648846,1.8034459111789143,12088265.276072815,685127.5553954609,31.044980802498692,1.7595388021981744,"[0.186,0.223]",0.205,"[0.035,0.045]",0.04
6,12,0.25,50.0,0.0419,91100.0,4555.0,16,0.0031,0.2531,0.2081,0.2112,0.95853,0.025582,0.0,87322.083,4949.160519851348,0.8726646259971648,0.17860619515673035,0.8213938048432696,0.21744283205399903,0.001981478342038212,0.03991852165796179,2.894010933453939,1.0249537599999998,0.03716794921211559,0.038189376609473503,0.0399449866094735,0.19986241920249415,0.9218155507168844,0.9207941233195265,0.6873429208645105,0.0005637962061319263,154882352.96774405,8079160.4314807085,0.005487534231084143,0.00542032223536561,140.45587713141356,137.03630603922423,12264899.760707097,695138.6818798837,31.49861199434428,1.7852492926963828,11966295.68997054,678214.6756355955,30.73173954144457,1.74178520277479,"[0.186,0.223]",0.205,"[0.035,0.045]",0.04
6,12,0.25,50.0,0.0421,89300.0,4465.0,16,0.0031,0.2531,0.2079,0.211,0.95853,0.025582,0.0,85596.729,4851.3724964075245,0.8726646259971648,0.17860619515673035,0.8213938048432696,0.21744283205399903,0.001981478342038212,0.040118521657961786,2.894010933453939,1.0249537599999998,0.03713222797308424,0.03815321242707817,0.03992562242707817,0.19981396954937403,0.9222265811559158,0.9212055967019219,0.6872435134392055,0.0005693520578514317,150340598.26360697,7842247.935046735,0.0054875342310841445,0.0054203222353656115,140.56553490494542,137.1432940593783,12031949.997998655,681935.7699806641,30.900352380903726,1.7513416858489663,11739017.375767915,665333.2048663973,30.14804529416403,1.7087031183230807,"[0.186,0.223]",0.205,"[0.035,0.045]",0.04
6,12,0.25,60.0,0.0171,26800.0,1340.0,16,0.0031,0.2531,0.2329,0.236,0.95853,0.025582,0.0,25688.604,1455.9550157191672,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.014335229667923218,2.894010933453939,1.0249537599999998,0.058224999999999985,0.05973159999999998,0.06002400999999998,0.24499797958350591,0.8542201591290001,0.852713559129,0.598827400436876,-0.00021458874801641605,-119710861.9974558,-6244502.623676661,0.0025574084927273717,0.002526085038253034,242.35252524234676,236.45215491706358,6225698.04935065,352854.37469880085,15.988785157355135,0.9061976254181575,6074125.772611099,344263.7009291043,15.59951851618666,0.8841351295868779,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0172,28600.0,1430.0,16,0.0031,0.2531,0.2328,0.2359,0.95853,0.025582,0.0,27413.958,1553.7430391629919,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.014435229667923218,2.894010933453939,1.0249537599999998,0.05819999999999999,0.05970628999999998,0.06000212999999998,0.2449533220840248,0.854432813729,0.8529265237290001,0.5988131710175673,-0.00021292796097807036,-128747572.0618176,-6715886.412622328,0.0025574084927273712,0.0025260850382530335,242.3754771861401,236.47454806755394,6644471.1518108025,376589.2105417737,17.064274702758453,0.967153230400954,6482703.3287929045,367420.68299917626,16.648823945734346,0.943606695389804,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0172,24100.0,1205.0,16,0.0031,0.2531,0.2328,0.2359,0.95853,0.025582,0.0,23100.573,1309.2729805534302,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.014435229667923218,2.894010933453939,1.0249537599999998,0.05819999999999999,0.05970628999999998,0.06000212999999998,0.2449533220840248,0.854432813729,0.8529265237290001,0.5988131710175673,-0.00021292796097807036,-108490086.94719596,-5659190.998048885,0.0025574084927273712,0.0025260850382530335,242.3754771861401,236.47454806755394,5599012.404148264,317335.6634285576,14.379336375401353,0.8149787710721326,5462697.560276539,309609.73637343175,14.02925374448244,0.7951371104508488,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0172,25400.0,1270.0,16,0.0031,0.2531,0.2328,0.2359,0.95853,0.025582,0.0,24346.662,1379.8976641517481,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.014435229667923218,2.894010933453939,1.0249537599999998,0.05819999999999999,0.05970628999999998,0.06000212999999998,0.2449533220840248,0.854432813729,0.8529265237290001,0.5988131710175673,-0.00021292796097807036,-114342249.3136422,-5964458.5622589905,0.0025574084927273712,0.0025260850382530335,242.3754771861401,236.47454806755394,5901033.820139664,334453.35481682007,15.154985225526739,0.8589402815449034,5757365.893403489,326310.676509758,14.786018469288548,0.8380283238776582,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0173,25900.0,1295.0,16,0.0031,0.2531,0.2327,0.23579999999999998,0.95853,0.025582,0.0,24825.927,1407.0610039972548,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.014535229667923217,2.894010933453939,1.0249537599999998,0.058174999999999984,0.05968097999999998,0.05998026999999998,0.24490869727308578,0.854645468329,0.853139488329,0.5987988501003401,-0.00021126724356456084,-117509589.1872773,-6129677.171673151,0.002557408492727371,0.002526085038253033,242.39857843246855,236.49708688562555,6017769.413068239,341069.5871366965,15.454784589510687,0.8759320335179511,5871259.414735197,332765.82851571427,15.078518848997335,0.854606390748741,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0173,27100.0,1355.0,16,0.0031,0.2531,0.2327,0.23579999999999998,0.95853,0.025582,0.0,25976.163,1472.2530196264713,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.014535229667923217,2.894010933453939,1.0249537599999998,0.058174999999999984,0.05968097999999998,0.05998026999999998,0.24490869727308578,0.854645468329,0.853139488329,0.5987988501003401,-0.00021126724356456084,-122954048.91796197,-6413677.658391599,0.002557408492727371,0.002526085038253033,242.39857843246855,236.49708688562555,6296584.984330088,356872.03905036586,16.170836385163692,0.9165157570786285,6143286.877966172,348183.55030022614,15.777137482927715,0.8942020536405746,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0174,24400.0,1220.0,16,0.0031,0.2531,0.2326,0.2357,0.95853,0.025582,0.0,23388.132,1325.5709844607345,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.014635229667923216,2.894010933453939,1.0249537599999998,0.058149999999999986,0.05965566999999998,0.05995842999999998,0.24486410516856075,0.854858122929,0.8533524529290001,0.5987844375810578,-0.00020960659685021312,-111581087.38683155,-5820427.49766995,0.0025574084927273717,0.002526085038253034,242.4218291824768,236.519771567526,5669793.74060122,321347.3427641878,14.56111640596593,0.8252815320652204,5531755.638031146,313523.74644119345,14.206608116609996,0.8051890380549661,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0175,25600.0,1280.0,16,0.0031,0.2531,0.23249999999999998,0.23559999999999998,0.95853,0.025582,0.0,24538.368,1390.7630000899508,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.01473522966792322,2.894010933453939,1.0249537599999998,0.05812499999999998,0.05963035999999998,0.05993660999999998,0.24481954578832135,0.8550707775290001,0.8535654175290001,0.5987699333554913,-0.00020794602191078447,-118003546.18242107,-6155443.553275384,0.0025574084927273712,0.0025260850382530335,242.44522963772673,236.54260230990982,5949210.264695045,337183.8549284619,15.27871156360726,0.8659527288738786,5804369.423158217,328974.6992376143,14.906732537482728,0.8448700445509646,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0176,24100.0,1205.0,16,0.0031,0.2531,0.2324,0.2355,0.95853,0.025582,0.0,23100.573,1309.2729805534302,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.014835229667923219,2.894010933453939,1.0249537599999998,0.058099999999999985,0.05960504999999998,0.05991480999999998,0.24477501915023922,0.8552834321290002,0.8537783821290001,0.5987553373193175,-0.00020628551982345125,-111983492.68417166,-5841418.24899438,0.0025574084927273712,0.0025260850382530335,242.46878000019794,236.56557930983928,5601167.752615512,317457.8222820131,14.384871723134072,0.815292498408005,5464800.434134232,309728.92111934215,14.034654327366022,0.7954431997088388,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0177,24900.0,1245.0,16,0.0031,0.2531,0.2323,0.2354,0.95853,0.025582,0.0,23867.397,1352.7343243062412,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.014935229667923218,2.894010933453939,1.0249537599999998,0.05807499999999999,0.059579739999999985,0.059893029999999986,0.24473052527218583,0.855496086729,0.853991346729,0.5987406493681205,-0.0002046250916668176,-116639639.8681266,-6084297.824174861,0.0025574084927273712,0.0025260850382530335,242.49248047228912,236.58870276478538,5787664.300946872,328027.9017210264,14.86383058368617,0.8424384871641074,5646756.494602131,320041.6589730121,14.50195234532939,0.8219282859785866,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0177,26500.0,1325.0,16,0.0031,0.2531,0.2323,0.2354,0.95853,0.025582,0.0,25401.045,1439.657011811863,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.014935229667923218,2.894010933453939,1.0249537599999998,0.05807499999999999,0.059579739999999985,0.059893029999999986,0.24473052527218583,0.855496086729,0.853991346729,0.5987406493681205,-0.0002046250916668176,-124134556.48615883,-6475256.720507383,0.0025574084927273712,0.0025260850382530335,242.49248047228912,236.58870276478538,6159562.408638237,349105.9998235823,15.818936163360783,0.896571080716821,6009600.285419937,340606.584850796,15.433804704868624,0.8747429549571302,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0178,28100.0,1405.0,16,0.0031,0.2531,0.2322,0.23529999999999998,0.95853,0.025582,0.0,26934.693,1526.579699317485,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.015035229667923217,2.894010933453939,1.0249537599999998,0.058049999999999984,0.05955442999999998,0.059871269999999976,0.24468606417203242,0.8557087413290001,0.8542043113290001,0.5987258693973908,-0.0002029647385209035,-132706268.07535818,-6922384.6971590975,0.002557408492727371,0.002526085038253033,242.51633125681863,236.6119728726286,6532102.929888714,370220.50804961374,16.775691584113037,0.9507971824411788,6373070.849448579,361207.0344028143,16.36726673807513,0.9276488555358626,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0179,25600.0,1280.0,16,0.0031,0.2531,0.2321,0.2352,0.95853,0.025582,0.0,24538.368,1390.7630000899508,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.015135229667923217,2.894010933453939,1.0249537599999998,0.058024999999999986,0.059529119999999984,0.059849529999999984,0.24464163586765025,0.8559213959290001,0.8544172759290001,0.5987109973025255,-0.00020130446146715604,-121896791.66153787,-6358527.727955196,0.002557408492727371,0.002526085038253033,242.54033255702618,236.63538983166052,5951543.935126689,337316.1205498241,15.2847048763031,0.8662924123257423,5806646.277512743,329103.74468973523,14.912579935609097,0.8452014579913756,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0179,26900.0,1345.0,16,0.0031,0.2531,0.2321,0.2352,0.95853,0.025582,0.0,25784.457,1461.3876836882685,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.015135229667923217,2.894010933453939,1.0249537599999998,0.058024999999999986,0.059529119999999984,0.059849529999999984,0.24464163586765025,0.8559213959290001,0.8544172759290001,0.5987109973025255,-0.00020130446146715604,-128086863.11310035,-6681421.714140421,0.002557408492727371,0.002526085038253033,242.54033255702618,236.63538983166052,6253770.7755823415,354445.4547964948,16.06088129580287,0.9102838238891587,6101515.033792688,345816.0442247608,15.669859385464246,0.88812184453,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.018,28700.0,1435.0,16,0.0031,0.2531,0.232,0.2351,0.95853,0.025582,0.0,27509.811,1559.1757071320933,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.015235229667923216,2.894010933453939,1.0249537599999998,0.05799999999999999,0.05950380999999998,0.05982780999999998,0.2445972403769102,0.856134050529,0.854630240529,0.5986960329788285,-0.00019964426158843883,-137794148.35729524,-7187784.855836293,0.0025574084927273704,0.0025260850382530326,242.5644845765732,236.65895384058422,6672903.126013944,378200.65176481026,17.13729345881279,0.9712917201421204,6510443.0916121965,368992.89170353435,16.72006497035807,0.9476444285077997,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0181,28900.0,1445.0,16,0.0031,0.2531,0.2319,0.235,0.95853,0.025582,0.0,27701.517,1570.041043070296,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.015335229667923219,2.894010933453939,1.0249537599999998,0.057974999999999985,0.05947849999999998,0.05980610999999998,0.24455287771768294,0.856346705129,0.854843205129,0.5986809763215099,-0.00019798413996903523,-139917859.09887794,-7298564.421503654,0.0025574084927273712,0.0025260850382530335,242.58878751954435,236.68266509851566,6720077.421482046,380874.3529943438,17.258446086070023,0.978158297061704,6556468.870831838,371601.49838793103,16.838267987884667,0.9543438301662547,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0182,30300.0,1515.0,16,0.0031,0.2531,0.2318,0.2349,0.95853,0.025582,0.0,29043.459,1646.0983946377153,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.015435229667923218,2.894010933453939,1.0249537599999998,0.05794999999999999,0.05945318999999998,0.059784429999999986,0.24450854790783896,0.8565593597290001,0.8550561697290001,0.5986658272256864,-0.00019632409769464575,-147936291.77999827,-7716831.595255145,0.002557408492727371,0.002526085038253033,242.61324159044835,236.70652380498453,7046327.734989282,399365.2674998892,18.096319386194338,1.0256465075480805,6874776.219162592,389642.22883565916,17.655742231917216,1.00067588175693,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0182,32000.0,1600.0,16,0.0031,0.2531,0.2318,0.2349,0.95853,0.025582,0.0,30672.96,1738.4537501124385,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.015435229667923218,2.894010933453939,1.0249537599999998,0.05794999999999999,0.05945318999999998,0.059784429999999986,0.24450854790783896,0.8565593597290001,0.8550561697290001,0.5986658272256864,-0.00019632409769464575,-156236347.75445363,-8149789.143503783,0.002557408492727371,0.002526085038253033,242.61324159044835,236.70652380498453,7441666.254774159,421771.89966984995,19.111624434264648,1.0831910310738804,7260489.736409338,411503.3439848545,18.646328429747555,1.0568194130766255,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0183,33700.0,1685.0,16,0.0031,0.2531,0.2317,0.23479999999999998,0.95853,0.025582,0.0,32302.461,1830.8091055871619,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.015535229667923218,2.894010933453939,1.0249537599999998,0.05792499999999998,0.05942787999999998,0.05976276999999998,0.24446425096524846,0.8567720143290001,0.8552691343290001,0.5986505855863812,-0.0001946641358523902,-165939456.99630204,-8655934.45151962,0.002557408492727371,0.002526085038253033,242.63784699421896,236.73053015993523,7837799.589654725,444223.57963708066,20.12897071975188,1.1408512459722222,7646978.718000631,433408.4101872857,19.63890616855914,1.113075819120096,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0184,35600.0,1780.0,16,0.0031,0.2531,0.2316,0.2347,0.95853,0.025582,0.0,34123.668,1934.0297970000877,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.015635229667923217,2.894010933453939,1.0249537599999998,0.057899999999999986,0.05940256999999998,0.05974112999999998,0.2444199869077813,0.856984668929,0.8554820989290001,0.5986352512985238,-0.0001930042555308017,-176802671.55847338,-9222594.574946709,0.0025574084927273712,0.0025260850382530335,242.6626039362162,236.75468436372802,8280538.132734934,469316.70663027285,21.266008107379154,1.2052952028169048,8078938.246672645,457890.6141388007,20.748260982406816,1.175950808568091,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0184,39000.0,1950.0,16,0.0031,0.2531,0.2316,0.2347,0.95853,0.025582,0.0,37382.67,2118.7405079495343,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.015635229667923217,2.894010933453939,1.0249537599999998,0.057899999999999986,0.05940256999999998,0.05974112999999998,0.2444199869077813,0.856984668929,0.8554820989290001,0.5986352512985238,-0.0001930042555308017,-193688319.9657433,-10103404.169183193,0.0025574084927273712,0.0025260850382530335,242.6626039362162,236.75468436372802,9071376.04428827,514139.08872417535,23.297031353589524,1.3204076660072834,8850522.236523405,501621.74020823673,22.729836469490614,1.2882607172515603,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0184,41200.0,2060.0,16,0.0031,0.2531,0.2316,0.2347,0.95853,0.025582,0.0,39491.436,2238.259203269765,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.015635229667923217,2.894010933453939,1.0249537599999998,0.057899999999999986,0.05940256999999998,0.05974112999999998,0.2444199869077813,0.856984668929,0.8554820989290001,0.5986352512985238,-0.0001930042555308017,-204614327.75868267,-10673339.78898327,0.0025574084927273712,0.0025260850382530335,242.6626039362162,236.75468436372802,9583094.69294043,543141.8065496418,24.611222865843295,1.3948922010128229,9349782.465250365,529918.3511943425,24.012032372897774,1.360931834634982,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0185,43000.0,2150.0,16,0.0031,0.2531,0.2315,0.2346,0.95853,0.025582,0.0,41216.79,2336.047226713589,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.015735229667923217,2.894010933453939,1.0249537599999998,0.05787499999999999,0.05937725999999999,0.05971950999999999,0.24437575575330706,0.857197323529,0.855695063529,0.5986198242569499,-0.00019134445781982868,-215406238.9348639,-11236280.499038313,0.0025574084927273712,0.0025260850382530335,242.68751262222733,236.77898661714005,10002800.243372694,566929.4908191733,25.68910711625452,1.4559835308784281,9759269.767811472,553126.8950310241,25.06367420541442,1.420535820931501,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0185,44800.0,2240.0,16,0.0031,0.2531,0.2315,0.2346,0.95853,0.025582,0.0,42942.144,2433.835250157414,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.015735229667923217,2.894010933453939,1.0249537599999998,0.05787499999999999,0.05937725999999999,0.05971950999999999,0.24437575575330706,0.857197323529,0.855695063529,0.5986198242569499,-0.00019134445781982868,-224423244.28562564,-11706636.426905032,0.0025574084927273712,0.0025260850382530335,242.68751262222733,236.77898661714005,10421522.114025503,590661.4229929992,26.764465088562844,1.5169316786826414,10167797.339487301,576281.044125346,26.112851265175955,1.4800001111100287,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0185,46500.0,2325.0,16,0.0031,0.2531,0.2315,0.2346,0.95853,0.025582,0.0,44571.645,2526.1906056321372,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.015735229667923217,2.894010933453939,1.0249537599999998,0.05787499999999999,0.05937725999999999,0.05971950999999999,0.24437575575330706,0.857197323529,0.855695063529,0.5986198242569499,-0.00019134445781982868,-232939304.89467835,-12150861.469890269,0.0025574084927273712,0.0025260850382530335,242.68751262222733,236.77898661714005,10816981.658530936,613074.9144905014,27.78008095129849,1.5744938182755097,10553628.934958916,598148.8516033167,27.103740710506287,1.536160829611972,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0185,48400.0,2420.0,16,0.0031,0.2531,0.2315,0.2346,0.95853,0.025582,0.0,46392.852,2629.4112970450633,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.015735229667923217,2.894010933453939,1.0249537599999998,0.05787499999999999,0.05937725999999999,0.05971950999999999,0.24437575575330706,0.857197323529,0.855695063529,0.5986198242569499,-0.00019134445781982868,-242457254.9871491,-12647348.282638473,0.0025574084927273712,0.0025260850382530335,242.68751262222733,236.77898661714005,11258965.855331125,638125.2873406509,28.915181033179504,1.638827974291068,10984852.482838959,622589.3423139899,28.21120538469902,1.5989286914670846,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0186,51300.0,2565.0,16,0.0031,0.2531,0.2314,0.2345,0.95853,0.025582,0.0,49172.589,2786.958668149003,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.015835229667923216,2.894010933453939,1.0249537599999998,0.057849999999999985,0.05935194999999998,0.05969790999999998,0.2443315575196949,0.8574099781290001,0.8559080281290001,0.5986043043564019,-0.0001896847438108327,-259233230.94997272,-13522437.01031646,0.002557408492727371,0.002526085038253033,242.7125732584678,236.8034371213662,11934805.609971028,676429.9099114368,30.650866983908205,1.7372015825134828,11644238.087356282,659961.391732869,29.904633926030197,1.6949072731958983,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
6,12,0.25,60.0,0.0186,49700.0,2485.0,16,0.0031,0.2531,0.2314,0.2345,0.95853,0.025582,0.0,47638.941,2700.035980643381,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0027647703320767825,0.015835229667923216,2.894010933453939,1.0249537599999998,0.057849999999999985,0.05935194999999998,0.05969790999999998,0.2443315575196949,0.8574099781290001,0.8559080281290001,0.5986043043564019,-0.0001896847438108327,-251147983.9807728,-13100684.588942068,0.002557408492727371,0.002526085038253033,242.7125732584678,236.8034371213662,11562569.957418326,655332.6807524057,29.69489452437111,1.6830198567430819,11281064.969621973,639377.8005677112,28.971935791885006,1.6420446681839405,"[0.223,0.270]",0.24,"[0.045,0.070]",0.056
