Z,A,E0,ThetaDeg,nu,cross,error,dataSet,ratio,ratio_error
26,56,3.269,42.98,1.5439,13.01528642,0.260305728,E04001,0.845160041,0.026660958
26,56,3.269,42.98,1.5549,13.96498554,0.279299711,E04001,0.823488142,0.024633037
26,56,3.269,42.98,1.566,14.95801244,0.299160249,E04001,0.862414044,0.024000515
26,56,3.269,42.98,1.577,15.97660156,0.319532031,E04001,0.801171636,0.022282586
26,56,3.269,42.98,1.588,17.02928869,0.340585774,E04001,0.857346438,0.022725553
26,56,3.269,42.98,1.599,18.11397827,0.362279565,E04001,0.866733953,0.022303218
26,56,3.269,42.98,1.61,19.23101587,0.384620317,E04001,0.868388863,0.02183972
26,56,3.269,42.98,1.621,20.38145029,0.407629006,E04001,0.838998195,0.020852294
26,56,3.269,42.98,1.632,21.56404426,0.431280885,E04001,0.876458969,0.021053565
26,56,3.269,42.98,1.6431,22.79265339,0.455853068,E04001,0.890637858,0.020664553
26,56,3.269,42.98,1.6541,24.0490677,0.480981354,E04001,0.852423897,0.019668122
26,56,3.269,42.98,1.6651,25.3274162,0.506548324,E04001,0.892313682,0.019859902
26,56,3.269,42.98,1.6761,26.65589794,0.533117959,E04001,0.877854502,0.019207757
26,56,3.269,42.98,1.6871,28.02070442,0.560414088,E04001,0.917178941,0.019521279
26,56,3.269,42.98,1.6981,29.42781298,0.58855626,E04001,0.903906791,0.018825728
26,56,3.269,42.98,1.7091,30.88002106,0.617600421,E04001,0.909973473,0.018523303
26,56,3.269,42.98,1.7202,32.39241329,0.647848266,E04001,0.919968504,0.01839937
26,56,3.269,42.98,1.7312,33.94179481,0.678835896,E04001,0.928059349,0.018590649
26,56,3.269,42.98,1.7422,35.54073875,0.710814775,E04001,0.942580295,0.019217383
26,56,3.269,42.98,1.7532,37.19891982,0.743978396,E04001,0.962393537,0.020457583
26,56,3.269,42.98,1.7642,38.91234815,0.778246963,E04001,1.002252546,0.021484183
26,56,3.269,42.98,1.7752,40.68537976,0.813707595,E04001,0.990527807,0.023054965
26,56,3.269,42.98,1.7973,44.44624912,0.888924982,E04001,0.899963457,0.026323931
26,56,3.269,42.98,1.8083,46.42072967,0.928414593,E04001,0.967240289,0.024773415
26,56,3.269,42.98,1.8193,48.46338409,0.969267682,E04001,0.986311643,0.023110231
26,56,3.269,42.98,1.8303,50.58197023,1.011639405,E04001,0.988494512,0.022142277
26,56,3.269,42.98,1.8413,52.76536022,1.055307204,E04001,0.991180573,0.021415565
26,56,3.269,42.98,1.8523,55.02829025,1.100565805,E04001,1.043099826,0.021806965
26,56,3.269,42.98,1.8634,57.39012738,1.147802548,E04001,1.029793846,0.021432258
26,56,3.269,42.98,1.8744,59.80516084,1.196103217,E04001,1.030011443,0.021068416
26,56,3.269,42.98,1.8854,62.30005403,1.246001081,E04001,1.043337779,0.021027269
26,56,3.269,42.98,1.8964,64.86576213,1.297315243,E04001,1.057568704,0.020812212
26,56,3.269,42.98,1.9074,67.50682894,1.350136579,E04001,1.085816075,0.021034909
26,56,3.269,42.98,1.9184,70.21734666,1.404346933,E04001,1.073808732,0.020507753
26,56,3.269,42.98,1.9294,73.00186204,1.460037241,E04001,1.105451255,0.020547421
26,56,3.269,42.98,1.9405,75.87046363,1.517409273,E04001,1.087379674,0.02016595
26,56,3.269,42.98,1.9515,78.77774457,1.575554891,E04001,1.094217669,0.019929487
26,56,3.269,42.98,1.9625,81.75029408,1.635005882,E04001,1.099690234,0.019694119
26,56,3.269,42.98,1.9735,84.76896874,1.695379375,E04001,1.105357319,0.019582638
26,56,3.269,42.98,1.9845,87.84162855,1.756832571,E04001,1.101983212,0.020491423
26,56,3.269,42.98,1.9955,90.96033104,1.819206621,E04001,1.110374147,0.021547855
26,56,3.269,42.98,2.0065,94.12442446,1.882488489,E04001,1.11554467,0.023160832
26,56,3.269,42.98,2.0396,103.8767587,2.077535174,E04001,1.087827551,0.027051287
26,56,3.269,42.98,2.0506,107.1781795,2.14356359,E04001,1.128961143,0.0253783
26,56,3.269,42.98,2.0616,110.5147696,2.210295392,E04001,1.122021974,0.023707238
26,56,3.269,42.98,2.0726,113.8763657,2.277527313,E04001,1.124026037,0.023007408
26,56,3.269,42.98,2.0836,117.2623533,2.345247067,E04001,1.185376176,0.023622245
26,56,3.269,42.98,2.0947,120.6949796,2.413899592,E04001,1.151663478,0.022950416
26,56,3.269,42.98,2.1057,124.1245495,2.482490989,E04001,1.168181481,0.022880244
26,56,3.269,42.98,2.1167,127.5709873,2.551419746,E04001,1.175815937,0.022810829
26,56,3.269,42.98,2.1277,131.0312059,2.620624119,E04001,1.182924319,0.022666356
26,56,3.269,42.98,2.1387,134.5510256,2.691020512,E04001,1.204004201,0.02266798
26,56,3.269,42.98,2.1497,137.9812415,2.75962483,E04001,1.188567361,0.022249401
26,56,3.269,42.98,2.1607,141.5828802,2.831657603,E04001,1.151269135,0.021542153
26,56,3.269,42.98,2.1718,145.0610676,2.901221351,E04001,1.178813881,0.021714993
26,56,3.269,42.98,2.1828,148.6749125,2.973498249,E04001,1.190516928,0.021657992
26,56,3.269,42.98,2.1938,152.2266982,3.044533964,E04001,1.202154433,0.023123408
26,56,3.269,42.98,2.2048,155.8112953,3.116225907,E04001,1.213005768,0.025479539
26,56,3.269,42.98,2.2158,159.4167138,3.188334277,E04001,1.229482124,0.028416092
26,56,3.4889,14,0.0349,59.24411471,1.184882294,E04001,0.93342605,0.163898137
26,56,3.4889,14,0.0541,68.74684321,1.374936864,E04001,1.194236654,0.17455347
26,56,3.4889,14,0.0733,95.30088071,1.906017614,E04001,1.615934699,0.190974101
26,56,3.4889,14,0.0925,156.5590101,3.131180201,E04001,1.871498803,0.195453459
26,56,3.4889,14,0.1117,289.7977561,5.795955122,E04001,2.19463397,0.213597237
26,56,3.4889,14,0.1309,715.3499967,14.30699993,E04001,1.537708821,0.163556302
26,56,3.4889,14,0.1501,1416.479767,28.32959534,E04001,1.489608288,0.060925685
26,56,3.4889,14,0.1693,2561.554165,51.2310833,E04001,1.487378269,0.076516047
26,56,3.4889,14,0.1885,4378.55355,87.571071,E04001,1.493643945,0.060979042
26,56,3.4889,14,0.2077,7057.874882,141.1574976,E04001,1.313426514,0.055399112
26,56,3.4889,14,0.2269,10638.90694,212.7781388,E04001,1.231329504,0.034684014
26,56,3.4889,14,0.2461,14950.20375,299.004075,E04001,1.163863737,0.026822377
26,56,3.4889,14,0.2653,19657.63302,393.1526605,E04001,1.103896892,0.020907909
26,56,3.4889,14,0.2845,24376.42119,487.5284238,E04001,1.041990528,0.015547811
26,56,3.4889,14,0.3037,28772.85128,575.4570255,E04001,1.014845547,0.011191105
26,56,3.4889,14,0.3229,32595.29102,651.9058205,E04001,0.987872757,0.008222047
26,56,3.4889,14,0.3421,35614.33377,712.2866754,E04001,0.982750379,0.006570388
26,56,3.4889,14,0.3613,37636.97245,752.7394491,E04001,0.959163228,0.005712468
26,56,3.4889,14,0.3805,38627.5046,772.550092,E04001,0.939744888,0.005488317
26,56,3.4889,14,0.3996,38713.75088,774.2750176,E04001,0.927319084,0.00545026
26,56,3.4889,14,0.4188,38107.39068,762.1478136,E04001,0.923705333,0.005379534
26,56,3.4889,14,0.438,37047.15592,740.9431184,E04001,0.939343362,0.00596537
26,56,3.4889,14,0.4572,35768.1124,715.362248,E04001,0.944975782,0.006122772
26,56,3.4889,14,0.4764,34473.66616,689.4733232,E04001,0.986260058,0.006845805
26,56,3.4889,14,0.4956,33317.00821,666.3401642,E04001,1.002490974,0.007353601
26,56,3.4889,14,0.5148,32390.10585,647.8021169,E04001,1.018829644,0.008058016
26,56,3.4889,14,0.534,31726.10889,634.5221778,E04001,1.049608703,0.010496087
26,56,3.4889,14,0.5532,31309.64923,626.1929845,E04001,1.066763788,0.009837223
26,56,3.4889,14,0.5724,31089.55761,621.7911521,E04001,1.051800106,0.009520882
26,56,3.4889,14,0.5916,30995.11839,619.9023677,E04001,1.077589044,0.009582154
26,56,3.4889,14,0.6108,30954.93558,619.0987115,E04001,1.069296362,0.009368458
26,56,3.4889,14,0.63,30902.93782,618.0587564,E04001,1.071095576,0.009319502
26,56,3.4889,14,0.6492,30790.59136,615.8118271,E04001,1.039278513,0.008963777
26,56,3.4889,14,0.6684,30585.34187,611.7068374,E04001,1.049522354,0.008991235
26,56,3.4889,14,0.6876,30274.93582,605.4987164,E04001,1.053676883,0.00901736
26,56,3.4889,14,0.7068,29858.26286,597.1652572,E04001,1.078428445,0.009176689
26,56,3.4889,14,0.726,29347.40686,586.9481372,E04001,1.049496473,0.009029759
26,56,3.4889,14,0.7452,28759.5692,575.1913841,E04001,1.05008527,0.009110011
26,56,3.4889,14,0.7644,28120.98053,562.4196105,E04001,1.091711577,0.00949469
26,56,3.4889,14,0.7836,27446.43857,548.9287713,E04001,1.122185668,0.009910211
26,56,3.4889,14,0.8028,26765.88438,535.3176877,E04001,1.132038066,0.010087468
26,56,3.4889,14,0.8219,26096.54344,521.9308689,E04001,1.134249831,0.010269559
26,56,3.4889,14,0.8411,25446.63904,508.9327807,E04001,1.147499281,0.010492545
26,56,3.4889,14,0.8603,24828.97959,496.5795918,E04001,1.159934902,0.010753563
26,56,3.4889,14,0.8795,24253.64604,485.0729209,E04001,1.191573422,0.011049885
26,56,3.4889,14,0.8987,23721.62846,474.4325693,E04001,1.230944159,0.01155064
26,56,3.4889,14,0.9179,23235.46245,464.7092489,E04001,1.261003523,0.012179659
26,56,3.4889,14,0.9371,22790.79854,455.8159707,E04001,1.289994291,0.013207084
26,56,3.4889,14,1.3018,17929.40762,358.5881524,E04001,1.416666994,0.01143373
26,56,3.4889,14,1.321,17785.56728,355.7113456,E04001,1.43374679,0.010682819
26,56,3.4889,14,1.3402,17647.98445,352.959689,E04001,1.399593255,0.01042612
26,56,3.4889,14,1.3594,17492.25256,349.8450511,E04001,1.40062007,0.010404606
26,56,3.4889,14,1.3786,17338.30279,346.7660559,E04001,1.38421853,0.010323963
26,56,3.4889,14,1.3978,17186.50118,343.7300236,E04001,1.344078109,0.01006604
26,56,3.4889,14,1.417,17040.58233,340.8116466,E04001,1.355587476,0.010210919
26,56,3.4889,14,1.4362,16899.07733,337.9815465,E04001,1.343268604,0.01017807
26,56,3.4889,14,1.4554,16762.38854,335.2477709,E04001,1.348256541,0.01020141
26,56,3.4889,14,1.4746,16631.39597,332.6279194,E04001,1.346850261,0.010161504
26,56,3.4889,14,1.4938,16507.93178,330.1586357,E04001,1.369038853,0.010358657
26,56,3.4889,14,1.513,16387.03709,327.7407418,E04001,1.348626959,0.01031303
26,56,3.4889,14,1.5322,16273.8599,325.4771981,E04001,1.308847448,0.010077511
26,56,3.4889,14,1.5514,16167.10767,323.3421534,E04001,1.323675232,0.010144053
26,56,3.4889,14,1.5706,16066.92501,321.3385001,E04001,1.319480858,0.010145065
26,56,3.4889,14,1.5898,15973.44836,319.4689673,E04001,1.283379739,0.010392246
26,56,3.4889,14,1.609,15886.12303,317.7224605,E04001,1.328203235,0.010890008
26,56,3.4889,14,1.6282,15805.32171,316.1064342,E04001,1.303358475,0.009996633
26,56,3.4889,14,1.6474,15731.96519,314.6393037,E04001,1.290366446,0.009916117
26,56,3.4889,14,1.6666,15664.25962,313.2851924,E04001,1.270407953,0.009831298
26,56,3.4889,14,1.6857,15604.45535,312.089107,E04001,1.23682625,0.009548555
26,56,3.4889,14,1.7049,15550.69781,311.0139562,E04001,1.234671282,0.009645869
26,56,3.4889,14,1.7241,15502.46476,310.0492952,E04001,1.24496332,0.009675881
26,56,3.4889,14,1.7433,15461.70624,309.2341248,E04001,1.215907204,0.00950736
26,56,3.4889,14,1.7625,15426.69644,308.5339287,E04001,1.244595697,0.009723404
26,56,3.4889,14,1.7817,15399.03919,307.9807838,E04001,1.214361479,0.00954605
26,56,3.4889,14,1.8009,15378.22445,307.564489,E04001,1.189994336,0.00936389
26,56,3.4889,14,1.8201,15364.47405,307.289481,E04001,1.171533756,0.0092421
26,56,3.4889,14,1.8393,15358.51125,307.170225,E04001,1.132922307,0.009050356
26,56,3.4889,14,1.8585,15360.28556,307.2057111,E04001,1.158832623,0.00970034
26,56,3.4889,14,1.8777,15370.05899,307.4011797,E04001,1.151589595,0.008848372
26,56,3.4889,14,1.8969,15387.53495,307.750699,E04001,1.124286642,0.008383409
26,56,3.4889,14,1.9161,15411.98602,308.2397204,E04001,1.109526052,0.00824034
26,56,3.4889,14,1.9353,15106.18516,302.1237032,E04001,1.098887629,0.008208558
26,56,3.4889,14,1.9545,15116.9622,302.339244,E04001,1.098104221,0.008202706
26,56,3.4889,14,1.9737,15127.6559,302.5531181,E04001,1.097327974,0.008130804
26,56,3.4889,14,1.9929,15138.11769,302.7623539,E04001,1.08335794,0.008125185
26,56,3.4889,14,2.0121,15147.49254,302.9498508,E04001,1.06948394,0.007988121
26,56,3.4889,14,2.0313,15155.06603,303.1013207,E04001,1.055752576,0.007918144
26,56,3.4889,14,2.0505,15160.65122,303.2130245,E04001,1.035575568,0.007783307
26,56,3.4889,14,2.0697,15163.24694,303.2649388,E04001,1.009018719,0.007650077
26,56,3.4889,14,2.0889,15162.38142,303.2476284,E04001,1.028862127,0.00831004
26,56,3.4889,20,0.5301,1334.800046,26.69600092,E04001,0.936469851,0.021201677
26,56,3.4889,20,0.5475,1561.377636,31.22755273,E04001,0.979903877,0.019277848
26,56,3.4889,20,0.5649,1783.72628,35.67452561,E04001,0.92502982,0.015921725
26,56,3.4889,20,0.5823,1994.676322,39.89352644,E04001,0.942508807,0.014237899
26,56,3.4889,20,0.5997,2188.779586,43.77559173,E04001,0.918319968,0.012564079
26,56,3.4889,20,0.6172,2363.146872,47.26293744,E04001,0.918267089,0.011383127
26,56,3.4889,20,0.6346,2513.43448,50.26868959,E04001,0.911103917,0.01046377
26,56,3.4889,20,0.652,2639.850686,52.79701372,E04001,0.909142329,0.009849042
26,56,3.4889,20,0.6694,2742.850571,54.85701143,E04001,0.896877149,0.009369814
26,56,3.4889,20,0.6868,2824.067857,56.48135714,E04001,0.920657765,0.009277397
26,56,3.4889,20,0.7042,2886.090497,57.72180993,E04001,0.921662021,0.009181971
26,56,3.4889,20,0.7216,2931.921003,58.63842006,E04001,0.924308669,0.00907255
26,56,3.4889,20,0.739,2964.659744,59.29319488,E04001,0.930966869,0.009039823
26,56,3.4889,20,0.7564,2987.771327,59.75542655,E04001,0.967276168,0.009338064
26,56,3.4889,20,0.7739,3004.025933,60.08051866,E04001,0.975357758,0.009420691
26,56,3.4889,20,0.7913,3015.815004,60.31630007,E04001,1.004703537,0.009615974
26,56,3.4889,20,0.8087,3025.178983,60.50357967,E04001,1.011510399,0.00958621
26,56,3.4889,20,0.8261,3033.891946,60.67783893,E04001,1.021789851,0.009657562
26,56,3.4889,20,0.8435,3041.688873,60.83377746,E04001,1.045471819,0.009731436
26,56,3.4889,20,0.8609,3050.548216,61.01096432,E04001,1.052269878,0.009703174
26,56,3.4889,20,0.8783,3059.710934,61.19421868,E04001,1.055655279,0.009641434
26,56,3.4889,20,0.8957,3069.139556,61.38279112,E04001,1.11431883,0.010100551
26,56,3.4889,20,0.9131,3079.32836,61.5865672,E04001,1.146353876,0.010521775
26,56,3.4889,20,0.9306,3089.822899,61.79645799,E04001,1.158642458,0.01087441
26,56,3.4889,20,0.948,3100.519069,62.01038137,E04001,1.154645374,0.013288098
26,56,3.4889,20,0.9654,3111.821513,62.23643027,E04001,1.156878691,0.012243633
26,56,3.4889,20,0.9828,3123.929841,62.47859681,E04001,1.184405601,0.011940089
26,56,3.4889,20,1.0002,3136.616512,62.73233024,E04001,1.19555578,0.011891795
26,56,3.4889,20,1.0176,3150.476579,63.00953157,E04001,1.180773736,0.011775996
26,56,3.4889,20,1.035,3165.36984,63.30739679,E04001,1.184695688,0.011752181
26,56,3.4889,20,1.0524,3180.776796,63.61553592,E04001,1.226115584,0.011978206
26,56,3.4889,20,1.0698,3197.431636,63.94863272,E04001,1.222856481,0.011884539
26,56,3.4889,20,1.0873,3215.148294,64.30296588,E04001,1.262772236,0.012161181
26,56,3.4889,20,1.1047,3233.763947,64.67527894,E04001,1.249318153,0.012029326
26,56,3.4889,20,1.1221,3252.971073,65.05942146,E04001,1.254238021,0.01198904
26,56,3.4889,20,1.1395,3272.561962,65.45123925,E04001,1.27423103,0.012100611
26,56,3.4889,20,1.1569,3294.004376,65.88008753,E04001,1.287187118,0.012173633
26,56,3.4889,20,1.1743,3314.333865,66.2866773,E04001,1.31549813,0.012279994
26,56,3.4889,20,1.1917,3335.843806,66.71687612,E04001,1.333995312,0.012320721
26,56,3.4889,20,1.2091,3358.486736,67.16973472,E04001,1.325001511,0.012118553
26,56,3.4889,20,1.2265,3382.104501,67.64209002,E04001,1.318705557,0.012063495
26,56,3.4889,20,1.244,3406.768248,68.13536496,E04001,1.356123946,0.012181633
26,56,3.4889,20,1.2614,3431.880886,68.63761771,E04001,1.369511401,0.012442157
26,56,3.4889,20,1.2788,3457.843004,69.15686008,E04001,1.414176408,0.013158492
26,56,3.4889,20,1.2962,3484.401712,69.68803424,E04001,1.380437848,0.013660882
26,56,3.4889,20,1.2962,3484.401712,69.68803424,E04001,1.397657447,0.016215122
26,56,3.4889,20,1.3136,3511.265413,70.22530827,E04001,1.392660316,0.014695557
26,56,3.4889,20,1.331,3538.253074,70.76506148,E04001,1.398995464,0.013848642
26,56,3.4889,20,1.3484,3565.058407,71.30116814,E04001,1.408111573,0.013604265
26,56,3.4889,20,1.3658,3591.465535,71.82931069,E04001,1.411679982,0.01353208
26,56,3.4889,20,1.3832,3617.210568,72.34421135,E04001,1.365693234,0.01310402
26,56,3.4889,20,1.4007,3642.283466,72.84566932,E04001,1.372765203,0.013013814
26,56,3.4889,20,1.4181,3665.931556,73.31863111,E04001,1.369365446,0.012984421
26,56,3.4889,20,1.4355,3688.583288,73.77166577,E04001,1.377222528,0.012986016
26,56,3.4889,20,1.4529,3709.704261,74.19408522,E04001,1.363990131,0.012750343
26,56,3.4889,20,1.4703,3729.492269,74.58984538,E04001,1.380885018,0.012816758
26,56,3.4889,20,1.4877,3747.547764,74.95095528,E04001,1.390242454,0.01283506
26,56,3.4889,20,1.5051,3764.748405,75.29496811,E04001,1.407796599,0.012856105
26,56,3.4889,20,1.5225,3780.484622,75.60969244,E04001,1.396646337,0.012696785
26,56,3.4889,20,1.5399,3794.713827,75.89427653,E04001,1.341339619,0.012306593
26,56,3.4889,20,1.5574,3808.046642,76.16093285,E04001,1.368155511,0.012421066
26,56,3.4889,20,1.5748,3820.154009,76.40308019,E04001,1.389996316,0.012826708
26,56,3.4889,20,1.5922,3831.579219,76.63158439,E04001,1.38585155,0.013545329
26,56,3.4889,20,1.6096,3842.290498,76.84580996,E04001,1.384590781,0.011919973
26,56,3.4889,20,1.627,3852.517879,77.05035758,E04001,1.367936546,0.01082409
26,56,3.4889,20,1.6444,3862.426118,77.24852235,E04001,1.372194532,0.010485637
26,56,3.4889,20,1.6618,3872.603605,77.45207209,E04001,1.353094852,0.010354791
26,56,3.4889,20,1.6792,3882.684154,77.65368308,E04001,1.323826455,0.010121864
26,56,3.4889,20,1.6967,3893.418119,77.86836239,E04001,1.335587353,0.010119643
26,56,3.4889,20,1.7141,3904.73716,78.09474319,E04001,1.334276748,0.010115918
26,56,3.4889,20,1.7315,3917.154812,78.34309624,E04001,1.330046998,0.010007263
26,56,3.4889,20,1.7489,3930.154085,78.60308169,E04001,1.333281059,0.010025052
26,56,3.4889,20,1.7663,3944.005037,78.88010073,E04001,1.318456734,0.009888426
26,56,3.4889,20,1.7837,3958.631748,79.17263495,E04001,1.316111306,0.009902411
26,56,3.4889,20,1.8011,3973.231576,79.46463152,E04001,1.281073077,0.009639509
26,56,3.4889,20,1.8185,3927.890402,78.55780804,E04001,1.300952796,0.009750781
26,56,3.4889,20,1.8359,3942.489503,78.84979007,E04001,1.296135347,0.009740039
26,56,3.4889,20,1.8534,3957.816656,79.15633313,E04001,1.291115896,0.010258181
26,56,3.4889,20,1.8708,3973.845339,79.47690677,E04001,1.283391669,0.011500196
26,56,3.4889,20,1.8882,3990.624571,79.81249142,E04001,1.3005483,0.010449492
26,56,3.4889,20,1.9056,4008.249464,80.16498928,E04001,1.284850169,0.010004367
26,56,3.4889,20,1.923,4026.524633,80.53049266,E04001,1.256666843,0.009884455
26,56,3.4889,20,1.9404,4045.648721,80.91297442,E04001,1.248254692,0.00971414
26,56,3.4889,20,1.9578,4065.670231,81.31340461,E04001,1.222430674,0.009592514
26,56,3.4889,20,1.9752,4086.324403,81.72648806,E04001,1.230935066,0.009568501
26,56,3.4889,20,1.9926,4107.852048,82.15704095,E04001,1.24882784,0.009664418
26,56,3.4889,20,2.0101,4130.082088,82.60164175,E04001,1.237263544,0.009563975
26,56,3.4889,20,2.0275,4152.994503,83.05989006,E04001,1.203950546,0.009366735
26,56,3.4889,20,2.0449,4176.521612,83.53043223,E04001,1.189985462,0.009218197
26,56,3.4889,20,2.0623,4200.615732,84.01231463,E04001,1.166495655,0.009093905
26,56,3.4889,20,2.0797,4225.269293,84.50538585,E04001,1.185723241,0.009656189
26,56,3.4889,28,0.9502,109.0848321,2.181696642,E04001,0.843380314,0.019892775
26,56,3.4889,28,0.9651,121.3262462,2.426524924,E04001,0.857192926,0.018050505
26,56,3.4889,28,0.9799,133.5437968,2.670875937,E04001,0.86862889,0.01662376
26,56,3.4889,28,0.9948,145.8259829,2.916519658,E04001,0.870901039,0.015360774
26,56,3.4889,28,1.0096,157.935321,3.158706419,E04001,0.854780293,0.014309655
26,56,3.4889,28,1.0245,169.9712747,3.399425494,E04001,0.88250206,0.013943533
26,56,3.4889,28,1.0393,181.7105704,3.634211408,E04001,0.869514633,0.013097752
26,56,3.4889,28,1.0542,193.2478863,3.864957725,E04001,0.874524443,0.01262627
26,56,3.4889,28,1.069,204.3903137,4.087806274,E04001,0.865990158,0.011937943
26,56,3.4889,28,1.0839,215.2507946,4.305015892,E04001,0.864108308,0.011614359
26,56,3.4889,28,1.0987,225.6544483,4.513088967,E04001,0.895174022,0.011610673
26,56,3.4889,28,1.1136,235.7458302,4.714916604,E04001,0.886548024,0.011156083
26,56,3.4889,28,1.1284,245.3934725,4.90786945,E04001,0.896519364,0.011002738
26,56,3.4889,28,1.1433,254.7520837,5.095041674,E04001,0.910689313,0.01091257
26,56,3.4889,28,1.1582,263.8022256,5.276044512,E04001,0.928726054,0.010879362
26,56,3.4889,28,1.173,272.5616304,5.451232609,E04001,0.953912697,0.010859929
26,56,3.4889,28,1.1879,281.2160948,5.624321896,E04001,0.945891807,0.010632393
26,56,3.4889,28,1.2027,289.7228418,5.794456837,E04001,0.969892461,0.010699881
26,56,3.4889,28,1.2176,298.2221502,5.964443005,E04001,0.97578265,0.010596128
26,56,3.4889,28,1.2324,306.7598325,6.13519665,E04001,0.991003279,0.010594607
26,56,3.4889,28,1.2473,315.500644,6.31001288,E04001,0.998413176,0.010586349
26,56,3.4889,28,1.2621,324.3887812,6.487775624,E04001,1.029628703,0.010943658
26,56,3.4889,28,1.277,333.6151365,6.67230273,E04001,1.040120672,0.011270472
26,56,3.4889,28,1.2918,343.096554,6.861931081,E04001,1.058011209,0.011687672
26,56,3.4889,28,1.3067,353.0013139,7.060026279,E04001,1.045321888,0.013767654
26,56,3.4889,28,1.3215,363.2316938,7.264633875,E04001,1.070941789,0.013049522
26,56,3.4889,28,1.3364,373.9033011,7.478066021,E04001,1.083167757,0.012409626
26,56,3.4889,28,1.3512,384.8672791,7.697345581,E04001,1.096481886,0.012186019
26,56,3.4889,28,1.3661,396.220623,7.924412461,E04001,1.092825499,0.011937794
26,56,3.4889,28,1.3809,407.8020642,8.156041284,E04001,1.108380854,0.011868503
26,56,3.4889,28,1.3958,419.6777223,8.393554446,E04001,1.107993051,0.011747109
26,56,3.4889,28,1.4106,431.6677971,8.633355941,E04001,1.091116834,0.011351322
26,56,3.4889,28,1.4255,443.7002557,8.874005113,E04001,1.097587828,0.011291407
26,56,3.4889,28,1.4403,455.6433471,9.112866942,E04001,1.130269987,0.011368541
26,56,3.4889,28,1.4552,467.4865779,9.349731559,E04001,1.123026895,0.011123314
26,56,3.4889,28,1.47,478.9495813,9.578991625,E04001,1.14625844,0.011170278
26,56,3.4889,28,1.4849,490.0108736,9.800217472,E04001,1.183647203,0.011285464
26,56,3.4889,28,1.4997,500.3443218,10.00688644,E04001,1.175190712,0.011092361
26,56,3.4889,28,1.5146,509.8737057,10.19747411,E04001,1.198335967,0.011120401
26,56,3.4889,28,1.5294,518.2267153,10.36453431,E04001,1.229191744,0.011192013
26,56,3.4889,28,1.5443,525.2181614,10.50436323,E04001,1.231869055,0.01108111
26,56,3.4889,28,1.5591,521.6988124,10.43397625,E04001,1.257430503,0.011251703
26,56,3.4889,28,1.574,535.8294708,10.71658942,E04001,1.291455655,0.011570845
26,56,3.4889,28,1.5888,550.0692935,11.00138587,E04001,1.292564425,0.011889411
26,56,3.4889,28,1.6186,578.766432,11.57532864,E04001,1.283764847,0.014098952
26,56,3.4889,28,1.6334,593.0100644,11.86020129,E04001,1.295087632,0.013220686
26,56,3.4889,28,1.6483,607.2839928,12.14567986,E04001,1.302520747,0.012662939
26,56,3.4889,28,1.6631,621.3314851,12.4266297,E04001,1.282729137,0.012296174
26,56,3.4889,28,1.678,635.4810213,12.70962043,E04001,1.301376394,0.012305639
26,56,3.4889,28,1.6928,649.3363731,12.98672746,E04001,1.267447865,0.011904462
26,56,3.4889,28,1.7077,663.081748,13.26163496,E04001,1.274352676,0.011763255
26,56,3.4889,28,1.7225,676.5819096,13.53163819,E04001,1.290309403,0.01172068
26,56,3.4889,28,1.7374,689.9498296,13.79899659,E04001,1.276904439,0.011450108
26,56,3.4889,28,1.7522,703.0123012,14.06024602,E04001,1.320033801,0.011649867
26,56,3.4889,28,1.7671,715.985049,14.31970098,E04001,1.290529741,0.011285152
26,56,3.4889,28,1.7819,728.6552718,14.57310544,E04001,1.303771532,0.011349674
26,56,3.4889,28,1.7968,741.2066758,14.82413352,E04001,1.303280221,0.011197956
26,56,3.4889,28,1.8116,753.4357039,15.06871408,E04001,1.27947215,0.010923294
26,56,3.4889,28,1.8265,765.6290664,15.31258133,E04001,1.279993202,0.010827698
26,56,3.4889,28,1.8413,777.4390364,15.54878073,E04001,1.324862725,0.011344941
26,56,3.4889,28,1.8562,789.222942,15.78445884,E04001,1.31775186,0.011859767
26,56,3.4889,28,1.871,800.7640151,16.0152803,E04001,1.273783513,0.013237358
26,56,3.4889,28,1.8859,812.2089988,16.24417998,E04001,1.280458603,0.012028924
26,56,3.4889,28,1.9007,823.4410484,16.46882097,E04001,1.29942514,0.011366934
26,56,3.4889,28,1.9156,834.6353968,16.69270794,E04001,1.28199691,0.01104674
26,56,3.4889,28,1.9304,845.6253858,16.91250772,E04001,1.27716128,0.010974127
26,56,3.4889,28,1.9453,856.5611459,17.13122292,E04001,1.272530286,0.010752297
26,56,3.4889,28,1.9601,867.3807941,17.34761588,E04001,1.268185793,0.010618174
26,56,3.4889,28,1.975,878.2278589,17.56455718,E04001,1.286682025,0.010714759
26,56,3.4889,28,1.9898,888.9291439,17.77858288,E04001,1.293691413,0.010619519
26,56,3.4889,28,2.0047,899.6877832,17.99375566,E04001,1.267106235,0.010448069
26,56,3.4889,28,2.0195,910.3508548,18.2070171,E04001,1.285218764,0.010501446
26,56,3.4889,28,2.0344,921.0614014,18.42122803,E04001,1.25941658,0.010238188
26,56,3.4889,28,2.0492,931.6768136,18.63353627,E04001,1.255800276,0.010164469
26,56,3.4889,28,2.0641,942.4458739,18.84891748,E04001,1.262671982,0.010228704
26,56,3.4889,28,2.0789,953.1568663,19.06313733,E04001,1.269465754,0.010806196
26,56,3.4889,28,2.1087,974.8738714,19.49747743,E04001,1.251443941,0.012617017
