Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu_fit,Ex,W2,q2,sigtot_shifted,qe_shifted
26,56,0.2203,140,0.1169,9848.74576,346.9040196,Altemus:1973,0.1034,140,0.1169,0.1115,1.0193,0.0805,10380.812,10192.676
26,56,0.2203,140,0.12717,8595.63208,319.1236866,Altemus:1973,0.0931,140,0.1272,0.1217,1.0465,0.0725,8188.128,7896.044
26,56,0.2203,140,0.13745,7029.01192,285.4133713,Altemus:1973,0.0829,140,0.1374,0.132,1.0738,0.0645,6300.58,5827.016
26,56,0.2203,140,0.14772,5710.72376,266.7262468,Altemus:1973,0.0726,140,0.1477,0.1423,1.1011,0.0565,4907.136,4175.34
26,56,0.2203,140,0.15808,4919.81168,288.5328965,Altemus:1973,0.0622,140,0.1581,0.1526,1.1286,0.0484,4031.716,2909.608
26,56,0.2498,140,0.01091,497.532488,22.44027358,Altemus:1973,0.2389,140,0.0109,0.004,0.6901,0.2108,0,0
26,56,0.2498,140,0.02659,2146.2146,64.0756934,Altemus:1973,0.2232,140,0.0266,0.0197,0.7333,0.1969,4501.551478,1949.612086
26,56,0.2498,140,0.04232,3937.5992,106.1628155,Altemus:1973,0.2075,140,0.0423,0.0354,0.7767,0.1831,5237.337348,5160.436995
26,56,0.2498,140,0.05809,5824.88928,150.0397731,Altemus:1973,0.1917,140,0.0581,0.0512,0.8202,0.1691,8576.211928,8527.590681
26,56,0.2498,140,0.07389,7766.7218,202.9095546,Altemus:1973,0.1759,140,0.0739,0.067,0.8638,0.1552,11175.71431,11162.30966
26,56,0.2498,140,0.08974,9476.08998,244.2472223,Altemus:1973,0.1601,140,0.0897,0.0828,0.9075,0.1412,12060.77387,12029.08481
26,56,0.2498,140,0.10028,9558.20778,249.0301662,Altemus:1973,0.1495,140,0.1003,0.0933,0.9366,0.1319,11394.12777,11333.86564
26,56,0.2498,140,0.11087,9465.54646,250.5723142,Altemus:1973,0.1389,140,0.1109,0.1039,0.9658,0.1226,10666.084,10586.836
26,56,0.2498,140,0.12144,8996.86672,233.5663698,Altemus:1973,0.1284,140,0.1214,0.1145,0.995,0.1133,9930.492,9797.892
26,56,0.2498,140,0.13205,8159.46792,230.769574,Altemus:1973,0.1177,140,0.1321,0.1251,1.0243,0.1039,8555.352,8343.452
26,56,0.2498,140,0.14266,6622.95264,202.9091043,Altemus:1973,0.1071,140,0.1427,0.1357,1.0535,0.0945,6997.484,6646.12
26,56,0.2498,140,0.15332,5692.38562,188.9133813,Altemus:1973,0.0965,140,0.1533,0.1464,1.0829,0.0851,5586.672,5065.892
26,56,0.2498,140,0.16394,4445.20886,169.7541295,Altemus:1973,0.0859,140,0.1639,0.157,1.1122,0.0758,4581.304,3791.996
26,56,0.2498,140,0.17456,4349.50614,180.3894418,Altemus:1973,0.0752,140,0.1746,0.1676,1.1415,0.0664,3978,2822.144
26,56,0.2498,140,0.18517,4167.02214,184.6825492,Altemus:1973,0.0646,140,0.1852,0.1782,1.1708,0.057,3748.16,2082.548
26,56,0.291,140,0.01381,102.2811284,6.697489329,Altemus:1973,0.2772,140,0.0138,0.0045,0.6214,0.2849,0,0
26,56,0.291,140,0.02934,590.2589,19.76232022,Altemus:1973,0.2617,140,0.0293,0.02,0.6665,0.2689,3002.131029,675.355324
26,56,0.291,140,0.04648,1568.76104,43.33904212,Altemus:1973,0.2445,140,0.0465,0.0372,0.7163,0.2513,2172.19948,2155.934833
26,56,0.291,140,0.06223,2766.09212,70.27784193,Altemus:1973,0.2288,140,0.0622,0.0529,0.762,0.2351,4089.627543,4079.260382
26,56,0.291,140,0.07801,4149.70204,108.9125094,Altemus:1973,0.213,140,0.078,0.0687,0.8078,0.2189,6239.230337,6231.408408
26,56,0.291,140,0.09384,5604.15328,137.4858338,Altemus:1973,0.1972,140,0.0938,0.0845,0.8538,0.2026,8080.487706,8063.291877
26,56,0.291,140,0.1097,6398.2732,173.7619082,Altemus:1973,0.1813,140,0.1097,0.1004,0.8999,0.1863,8983.42393,8942.513998
26,56,0.291,140,0.12556,6964.38864,198.3904949,Altemus:1973,0.1654,140,0.1256,0.1162,0.9459,0.17,8502.313189,8416.644437
26,56,0.291,140,0.14143,6812.35148,206.0798305,Altemus:1973,0.1496,140,0.1414,0.1321,0.992,0.1537,7368.14,7230.028
26,56,0.291,140,0.15733,6386.79096,200.8316354,Altemus:1973,0.1337,140,0.1573,0.148,1.0382,0.1374,6247.54,5976.308
26,56,0.291,140,0.17058,5282.44552,176.2500828,Altemus:1973,0.1204,140,0.1706,0.1613,1.0767,0.1238,5073.952,4625.92
26,56,0.291,140,0.18393,4441.57648,133.8189539,Altemus:1973,0.1071,140,0.1839,0.1746,1.1155,0.1101,4156.308,3419.624
26,56,0.291,140,0.19454,4108.89908,133.8018673,Altemus:1973,0.0965,140,0.1945,0.1852,1.1463,0.0991,3725.54,2684.968
26,56,0.291,140,0.20515,4200.44944,142.4736708,Altemus:1973,0.0858,140,0.2051,0.1958,1.1771,0.0882,3598.972,2131.74
26,56,0.291,140,0.21574,4553.4258,160.6107937,Altemus:1973,0.0753,140,0.2157,0.2064,1.2078,0.0774,3725.02,1705.808
26,56,0.291,140,0.22637,5031.78412,191.3992114,Altemus:1973,0.0646,140,0.2264,0.2171,1.2387,0.0664,4071.808,1354.6
26,56,0.3299,140,0.02181,20.184464,4.943880531,Altemus:1973,0.3081,140,0.0218,0.01,0.5623,0.359,0.322567717,0
26,56,0.3299,140,0.03195,95.414872,11.12318673,Altemus:1973,0.298,140,0.0319,0.0201,0.5931,0.3472,202.518765,173.2726253
26,56,0.3299,140,0.04208,244.83888,18.48389867,Altemus:1973,0.2878,140,0.0421,0.0302,0.6239,0.3354,413.5318131,412.7791551
26,56,0.3299,140,0.05222,492.265024,27.38385912,Altemus:1973,0.2777,140,0.0522,0.0404,0.6548,0.3236,733.0351368,731.0459692
26,56,0.3299,140,0.06242,834.934824,37.4600692,Altemus:1973,0.2675,140,0.0624,0.0506,0.6858,0.3117,1193.82312,1191.941475
26,56,0.3299,140,0.07262,1332.44096,50.00152398,Altemus:1973,0.2573,140,0.0726,0.0608,0.7168,0.2998,1799.659054,1798.099977
26,56,0.3299,140,0.08282,1824.21136,61.70763652,Altemus:1973,0.2471,140,0.0828,0.071,0.7479,0.2879,2521.78065,2519.253869
26,56,0.3299,140,0.09302,2645.09696,80.04840273,Altemus:1973,0.2369,140,0.093,0.0812,0.7789,0.276,3304.813783,3299.222609
26,56,0.3299,140,0.10323,3154.74992,98.62676119,Altemus:1973,0.2267,140,0.1032,0.0914,0.8099,0.2641,4083.062161,4072.14862
26,56,0.3299,140,0.11349,3804.60976,109.1693167,Altemus:1973,0.2164,140,0.1135,0.1016,0.8412,0.2522,4780.399804,4765.024076
26,56,0.3299,140,0.12369,4536.84352,130.5317305,Altemus:1973,0.2062,140,0.1237,0.1118,0.8722,0.2403,5308.17435,5282.100126
26,56,0.3299,140,0.13396,4810.78912,135.2753668,Altemus:1973,0.1959,140,0.134,0.1221,0.9034,0.2283,5579.4538,5537.197429
26,56,0.3299,140,0.14423,5106.5172,146.3020782,Altemus:1973,0.1857,140,0.1442,0.1324,0.9347,0.2163,5529.617088,5463.436945
26,56,0.3299,140,0.1545,5356.77792,150.472965,Altemus:1973,0.1754,140,0.1545,0.1426,0.9659,0.2044,5463.692,5366.14
26,56,0.3299,140,0.16476,5208.2956,149.4095042,Altemus:1973,0.1651,140,0.1648,0.1529,0.9971,0.1924,5404.568,5245.968
26,56,0.3299,140,0.17503,5053.15488,152.1908642,Altemus:1973,0.1549,140,0.175,0.1632,1.0283,0.1805,5050.604,4823.364
26,56,0.3299,140,0.1853,4491.18592,146.2692687,Altemus:1973,0.1446,140,0.1853,0.1734,1.0596,0.1685,4536.168,4194.84
26,56,0.3299,140,0.19557,3994.46928,137.2798287,Altemus:1973,0.1343,140,0.1956,0.1837,1.0908,0.1565,3972.332,3494.712
26,56,0.3299,140,0.20583,3857.02088,136.8183394,Altemus:1973,0.1241,140,0.2058,0.194,1.122,0.1446,3524.3,2842.112
26,56,0.3299,140,0.21617,3481.29688,136.0039167,Altemus:1973,0.1137,140,0.2162,0.2043,1.1535,0.1325,3256.24,2299.908
26,56,0.3299,140,0.22643,3641.00336,145.6426528,Altemus:1973,0.1035,140,0.2264,0.2146,1.1847,0.1206,3210.688,1888.328
26,56,0.3299,140,0.23683,3758.09608,156.0523725,Altemus:1973,0.0931,140,0.2368,0.225,1.2163,0.1084,3362.58,1574.664
26,56,0.3299,140,0.2471,4291.90952,176.6815636,Altemus:1973,0.0828,140,0.2471,0.2352,1.2476,0.0965,3697.98,1331.408
26,56,0.3299,140,0.25737,4932.9232,206.4135249,Altemus:1973,0.0725,140,0.2574,0.2455,1.2788,0.0845,4183.244,1124.864
26,56,0.3299,140,0.2677,6087.77512,267.0538108,Altemus:1973,0.0622,140,0.2677,0.2558,1.3102,0.0725,4789.72,935.74
26,56,0.3686,140,0.0299,8.873541,2.211927122,Altemus:1973,0.3387,140,0.0299,0.0152,0.4955,0.441,0.329562875,0
26,56,0.3686,140,0.05011,65.1018213,6.272363264,Altemus:1973,0.3185,140,0.0501,0.0355,0.5597,0.4147,175.107741,174.9978867
26,56,0.3686,140,0.07045,286.309359,14.14930208,Altemus:1973,0.2981,140,0.0704,0.0558,0.6244,0.3882,500.1665901,500.111663
26,56,0.3686,140,0.09085,753.916986,34.20585761,Altemus:1973,0.2777,140,0.0909,0.0762,0.6892,0.3616,1160.335956,1159.182486
26,56,0.3686,140,0.11125,1598.86224,54.66088845,Altemus:1973,0.2573,140,0.1113,0.0966,0.7541,0.3351,2137.929298,2133.205563
26,56,0.3686,140,0.13172,2474.93259,78.84959426,Altemus:1973,0.2369,140,0.1317,0.1171,0.8191,0.3084,3197.803504,3184.401281
26,56,0.3686,140,0.15219,3577.85145,102.9099417,Altemus:1973,0.2164,140,0.1522,0.1375,0.8842,0.2818,3978.64781,3945.581668
26,56,0.3686,140,0.16325,3714.70077,112.8375407,Altemus:1973,0.2053,140,0.1633,0.1486,0.9194,0.2674,4129.807315,4076.143494
26,56,0.3686,140,0.17273,4002.5718,127.4587649,Altemus:1973,0.1959,140,0.1727,0.1581,0.9495,0.255,4066.091826,3984.085597
26,56,0.3686,140,0.18339,3964.11678,129.9258391,Altemus:1973,0.1852,140,0.1834,0.1687,0.9834,0.2411,3976.648,3857.984
26,56,0.3686,140,0.19326,3816.16425,124.4540085,Altemus:1973,0.1753,140,0.1933,0.1786,1.0147,0.2283,3925.792,3741.244
26,56,0.3686,140,0.20379,3620.63943,121.7459097,Altemus:1973,0.1648,140,0.2038,0.1891,1.0482,0.2146,3690.336,3424.772
26,56,0.3686,140,0.2138,3537.13968,125.8128299,Altemus:1973,0.1548,140,0.2138,0.1991,1.08,0.2015,3377.348,3002.636
26,56,0.3686,140,0.2344,2960.13384,115.1641292,Altemus:1973,0.1342,140,0.2344,0.2197,1.1455,0.1747,2837.276,2086.76
26,56,0.3686,140,0.25493,3056.72274,123.1715122,Altemus:1973,0.1137,140,0.2549,0.2403,1.2108,0.148,2821.468,1444.82
26,56,0.3686,140,0.2756,3954.36762,154.7137015,Altemus:1973,0.093,140,0.2756,0.2609,1.2765,0.1211,3438.812,1074.164
26,56,0.3686,140,0.28587,4438.84671,174.2896432,Altemus:1973,0.0827,140,0.2859,0.2712,1.3091,0.1077,3921.424,939.016
26,56,0.3686,140,0.29613,5078.95128,202.9846887,Altemus:1973,0.0725,140,0.2961,0.2815,1.3417,0.0944,4475.276,815.672
26,56,0.3686,140,0.3064,6072.01155,258.2143954,Altemus:1973,0.0622,140,0.3064,0.2917,1.3743,0.081,5044.884,695.708
26,56,0.1009,160,0.0022,3244.84542,232.78,Altemus:1973,0.0987,160,0.0022,0.0009,0.8458,0.0386,0.104,0
26,56,0.1009,160,0.00506,5863.9392,260.24,Altemus:1973,0.0958,160,0.0051,0.0038,0.8523,0.0375,58.708,0
26,56,0.1009,160,0.01017,8821.99683,328.3,Altemus:1973,0.0907,160,0.0102,0.0089,0.8639,0.0355,1152.164,0
26,56,0.1009,160,0.01537,12919.4424,409.44,Altemus:1973,0.0855,160,0.0154,0.0141,0.8757,0.0335,8663.616,5373.888
26,56,0.1009,160,0.02061,15226.7436,468.41,Altemus:1973,0.0803,160,0.0206,0.0193,0.8876,0.0314,54841.644,16618.264
26,56,0.1009,160,0.02623,19069.5375,552.69,Altemus:1973,0.0747,160,0.0262,0.0249,0.9003,0.0292,28400.58,23208.796
26,56,0.1009,160,0.03136,21414.7521,617.14,Altemus:1973,0.0695,160,0.0314,0.0301,0.912,0.0272,26872.924,26010.712
26,56,0.1009,160,0.03656,22831.0884,680.96,Altemus:1973,0.0643,160,0.0366,0.0353,0.9238,0.0252,25627.056,25123.176
26,56,0.1009,160,0.04159,23640.8103,744.33,Altemus:1973,0.0593,160,0.0416,0.0403,0.9352,0.0232,21608.912,21388.9
26,56,0.1507,160,0.00291,322.706223,36.213,Altemus:1973,0.1478,160,0.0029,0.0001,0.7994,0.0864,0,0
26,56,0.1507,160,0.0066,1568.8926,54.899,Altemus:1973,0.1441,160,0.0066,0.0038,0.8085,0.0842,0.134793263,0
26,56,0.1507,160,0.01271,3474.13122,97.339,Altemus:1973,0.138,160,0.0127,0.0099,0.8235,0.0807,207.3794347,0
26,56,0.1507,160,0.01791,5620.93236,126.87,Altemus:1973,0.1328,160,0.0179,0.0151,0.8363,0.0776,5896.261692,5145.598012
26,56,0.1507,160,0.02311,7589.26971,151.41,Altemus:1973,0.1276,160,0.0231,0.0203,0.8491,0.0746,45984.11501,12490.07852
26,56,0.1507,160,0.02833,9093.7998,169.93,Altemus:1973,0.1224,160,0.0283,0.0255,0.862,0.0715,17638.84417,17011.9881
26,56,0.1507,160,0.03356,10742.13,190.34,Altemus:1973,0.1171,160,0.0336,0.0307,0.8748,0.0685,21039.20641,20737.60649
26,56,0.1507,160,0.03882,11682.7434,204.1,Altemus:1973,0.1119,160,0.0388,0.036,0.8878,0.0654,23630.67429,23379.95882
26,56,0.1507,160,0.04409,12667.5891,218.66,Altemus:1973,0.1066,160,0.0441,0.0412,0.9008,0.0623,24894.29373,24719.60166
26,56,0.1507,160,0.04937,13903.3854,235.12,Altemus:1973,0.1013,160,0.0494,0.0465,0.9138,0.0592,24796.16423,24691.29507
26,56,0.1507,160,0.05464,14773.5882,249.61,Altemus:1973,0.0961,160,0.0546,0.0518,0.9267,0.0562,23459.82383,23410.75908
26,56,0.1507,160,0.06036,14900.8689,260.46,Altemus:1973,0.0903,160,0.0604,0.0575,0.9408,0.0528,20950.91683,20933.19151
26,56,0.1507,160,0.06549,14356.5408,264.5,Altemus:1973,0.0852,160,0.0655,0.0626,0.9534,0.0498,19202.3,19191.588
26,56,0.1507,160,0.07073,13699.3752,271.69,Altemus:1973,0.08,160,0.0707,0.0679,0.9663,0.0468,18730.608,18717.192
26,56,0.1507,160,0.07593,12546.6273,273.96,Altemus:1973,0.0748,160,0.0759,0.0731,0.9791,0.0437,17403.048,17383.6
26,56,0.1507,160,0.08121,10976.832,272.56,Altemus:1973,0.0695,160,0.0812,0.0784,0.9921,0.0406,15437.864,15404.636
26,56,0.1507,160,0.08647,9119.0754,269.62,Altemus:1973,0.0642,160,0.0865,0.0836,1.0051,0.0376,13149.916,13103.688
26,56,0.1754,160,0.01437,2973.94515,78.223,Altemus:1973,0.161,160,0.0144,0.0105,0.7977,0.1096,608.1692108,0
26,56,0.1754,160,0.02585,5694.41214,129.16,Altemus:1973,0.1495,160,0.0259,0.022,0.8271,0.1018,11800.16486,9437.298079
26,56,0.1754,160,0.03643,8030.32893,160.64,Altemus:1973,0.139,160,0.0364,0.0326,0.8542,0.0946,15332.78689,15203.64798
26,56,0.1754,160,0.04702,10498.401,192.31,Altemus:1973,0.1284,160,0.047,0.0432,0.8812,0.0874,19083.70285,18976.69095
26,56,0.1754,160,0.05763,12255.9579,218.42,Altemus:1973,0.1178,160,0.0576,0.0538,0.9084,0.0801,19956.36097,19923.10576
26,56,0.1754,160,0.06855,12798.4806,262.96,Altemus:1973,0.1069,160,0.0685,0.0647,0.9363,0.0727,17884.25083,17865.94105
26,56,0.1754,160,0.07929,12657.6594,250.16,Altemus:1973,0.0961,160,0.0793,0.0755,0.9637,0.0654,15846.948,15818.972
26,56,0.1754,160,0.08979,10896.4917,249.77,Altemus:1973,0.0856,160,0.0898,0.086,0.9906,0.0583,13844.272,13783.172
26,56,0.1754,160,0.10031,8971.66449,251.18,Altemus:1973,0.0751,160,0.1003,0.0965,1.0175,0.0511,10675.548,10555.792
26,56,0.1754,160,0.11102,7285.6917,258.15,Altemus:1973,0.0644,160,0.111,0.1072,1.0449,0.0438,7459.868,7240.22
26,56,0.2008,160,0.00582,299.452671,23.948,Altemus:1973,0.195,160,0.0058,0.0008,0.7394,0.1519,0,0
26,56,0.2008,160,0.01486,1931.59746,55.627,Altemus:1973,0.1859,160,0.0149,0.0099,0.7634,0.1448,3.037595933,0
26,56,0.2008,160,0.02596,3793.77729,93.176,Altemus:1973,0.1748,160,0.026,0.021,0.7929,0.1362,13433.82643,5045.446845
26,56,0.2008,160,0.03618,5464.58472,116.21,Altemus:1973,0.1646,160,0.0362,0.0312,0.82,0.1282,8712.876612,8666.202782
26,56,0.2008,160,0.04631,6954.58134,136.2,Altemus:1973,0.1545,160,0.0463,0.0413,0.8469,0.1203,11889.50097,11822.73228
26,56,0.2008,160,0.05638,8529.07068,156.84,Altemus:1973,0.1444,160,0.0564,0.0514,0.8737,0.1125,14045.37627,14013.77359
26,56,0.2008,160,0.06663,9778.9491,175.41,Altemus:1973,0.1342,160,0.0666,0.0616,0.9009,0.1045,14850.92335,14836.67001
26,56,0.2008,160,0.07706,10416.2553,190.06,Altemus:1973,0.1237,160,0.0771,0.0721,0.9286,0.0964,14044.7337,14018.73889
26,56,0.2008,160,0.08732,10290.78,199.19,Altemus:1973,0.1135,160,0.0873,0.0823,0.9558,0.0884,13232.96,13189.072
26,56,0.2008,160,0.09759,9880.9542,206.55,Altemus:1973,0.1032,160,0.0976,0.0926,0.9831,0.0804,12334.816,12258.22
26,56,0.2008,160,0.10782,8558.4987,205.82,Altemus:1973,0.093,160,0.1078,0.1028,1.0103,0.0724,10387.78,10260.432
26,56,0.2008,160,0.11755,6341.01615,193.88,Altemus:1973,0.0833,160,0.1176,0.1126,1.0361,0.0649,8209.188,7984.184
26,56,0.2008,160,0.12839,5437.23291,200.01,Altemus:1973,0.0724,160,0.1284,0.1234,1.0649,0.0564,6013.8,5638.516
26,56,0.2008,160,0.13792,4284.48501,209.25,Altemus:1973,0.0629,160,0.1379,0.1329,1.0902,0.049,4569.292,3980.86
26,56,0.2251,160,0.00635,680.202504,25.978,Altemus:1973,0.2188,160,0.0063,0.0001,0.7012,0.191,0,0
26,56,0.2251,160,0.01097,659.304999,25.952,Altemus:1973,0.2141,160,0.011,0.0047,0.714,0.187,0,0
26,56,0.2251,160,0.02267,1957.77576,53.615,Altemus:1973,0.2024,160,0.0227,0.0164,0.7461,0.1768,1702.190767,1608.647417
26,56,0.2251,160,0.03319,3230.04114,71.399,Altemus:1973,0.1919,160,0.0332,0.027,0.7751,0.1676,4835.147487,4811.291664
26,56,0.2251,160,0.04374,4481.0028,87.186,Altemus:1973,0.1814,160,0.0437,0.0375,0.8041,0.1584,7674.833166,7638.466001
26,56,0.2251,160,0.05431,5877.29916,103.37,Altemus:1973,0.1708,160,0.0543,0.0481,0.8331,0.1491,10338.64697,10309.3458
26,56,0.2251,160,0.06486,6951.78297,116.73,Altemus:1973,0.1602,160,0.0649,0.0586,0.8621,0.1399,12395.69311,12382.40386
26,56,0.2251,160,0.07545,8057.04885,130.5,Altemus:1973,0.1497,160,0.0755,0.0692,0.8913,0.1307,13477.37317,13454.10078
26,56,0.2251,160,0.08605,8826.32979,142.8,Altemus:1973,0.1391,160,0.0861,0.0798,0.9204,0.1214,13262.15216,13226.10912
26,56,0.2251,160,0.09665,9012.01518,151.53,Altemus:1973,0.1285,160,0.0966,0.0904,0.9496,0.1122,11830.73795,11763.7731
26,56,0.2251,160,0.10725,8781.01425,157.79,Altemus:1973,0.1178,160,0.1072,0.101,0.9787,0.1029,10530.468,10438.584
26,56,0.2251,160,0.11744,7892.12556,158.94,Altemus:1973,0.1077,160,0.1174,0.1112,1.0067,0.094,9313.98,9165.26
26,56,0.2251,160,0.12871,6460.98498,155.79,Altemus:1973,0.0964,160,0.1287,0.1225,1.0377,0.0842,7487.792,7232.16
26,56,0.2251,160,0.1393,5474.96577,154.96,Altemus:1973,0.0858,160,0.1393,0.1331,1.0668,0.0749,5811.676,5428.02
26,56,0.2251,160,0.14988,4672.28493,159.43,Altemus:1973,0.0752,160,0.1499,0.1437,1.0959,0.0657,4533.1,3932.188
26,56,0.2251,160,0.16033,4330.70325,173.3,Altemus:1973,0.0648,160,0.1603,0.1541,1.1247,0.0566,3736.148,2804.568
26,56,0.2503,160,0.01411,407.38851,32.115,Altemus:1973,0.2362,160,0.0141,0.0065,0.6775,0.2293,0.716744048,0
26,56,0.2503,160,0.02378,1089.01728,54.049,Altemus:1973,0.2265,160,0.0238,0.0161,0.705,0.22,698.1684312,682.0416901
26,56,0.2503,160,0.03311,1721.53917,68.469,Altemus:1973,0.2172,160,0.0331,0.0255,0.7316,0.2109,2191.863027,2183.441284
26,56,0.2503,160,0.04203,2417.15979,69.785,Altemus:1973,0.2083,160,0.042,0.0344,0.757,0.2022,3542.089355,3531.218737
26,56,0.2503,160,0.0507,3229.68006,82.724,Altemus:1973,0.1996,160,0.0507,0.0431,0.7817,0.1938,5026.227363,5011.175738
26,56,0.2503,160,0.05915,4046.62356,79.902,Altemus:1973,0.1912,160,0.0592,0.0515,0.8057,0.1856,6501.585257,6490.117352
26,56,0.2503,160,0.06706,4741.61229,86.125,Altemus:1973,0.1832,160,0.0671,0.0594,0.8283,0.1779,7799.429542,7790.410512
26,56,0.2503,160,0.0747,5542.39746,95.295,Altemus:1973,0.1756,160,0.0747,0.0671,0.85,0.1705,8874.306698,8862.719336
26,56,0.2503,160,0.08206,6248.85048,103.61,Altemus:1973,0.1682,160,0.0821,0.0744,0.871,0.1634,9643.552248,9626.887949
26,56,0.2503,160,0.08913,6793.7202,110.67,Altemus:1973,0.1612,160,0.0891,0.0815,0.8911,0.1565,10053.70903,10030.05648
26,56,0.2503,160,0.09568,6962.43483,114.94,Altemus:1973,0.1546,160,0.0957,0.088,0.9098,0.1501,10097.43042,10064.51992
26,56,0.2503,160,0.10172,7304.19705,120.25,Altemus:1973,0.1486,160,0.1017,0.0941,0.927,0.1443,9841.731977,9796.636831
26,56,0.2503,160,0.10891,7115.89383,123.03,Altemus:1973,0.1414,160,0.1089,0.1013,0.9474,0.1373,9209.444269,9138.546337
26,56,0.2503,160,0.11608,7319.81376,128.59,Altemus:1973,0.1342,160,0.1161,0.1084,0.9679,0.1303,8810.256,8730.124
26,56,0.2503,160,0.12326,6652.62819,127.95,Altemus:1973,0.127,160,0.1233,0.1156,0.9883,0.1234,8477.872,8360.248
26,56,0.2503,160,0.13044,6483.46221,130.98,Altemus:1973,0.1199,160,0.1304,0.1228,1.0087,0.1164,7859.384,7691.84
26,56,0.2503,160,0.13765,5934.71088,131.1,Altemus:1973,0.1127,160,0.1376,0.13,1.0293,0.1094,7049.536,6817.772
26,56,0.2503,160,0.1469,5353.37208,132.17,Altemus:1973,0.1034,160,0.1469,0.1393,1.0556,0.1004,5904.86,5585.944
26,56,0.2503,160,0.15715,4256.2305,128.7,Altemus:1973,0.0932,160,0.1572,0.1495,1.0848,0.0904,4804.852,4307.472
26,56,0.2503,160,0.1674,3695.56353,130.83,Altemus:1973,0.0829,160,0.1674,0.1598,1.114,0.0805,4003.168,3262.428
26,56,0.2503,160,0.17768,3781.22976,127.2,Altemus:1973,0.0726,160,0.1777,0.17,1.1433,0.0705,3531.632,2462.2
26,56,0.2503,160,0.18789,3889.7343,154.31,Altemus:1973,0.0624,160,0.1879,0.1802,1.1723,0.0606,3361.176,1854.944
26,56,0.2994,160,0.02199,76.6058301,13.277,Altemus:1973,0.2774,160,0.022,0.0112,0.5994,0.3222,0.326906811,0
26,56,0.2994,160,0.03722,363.661722,29.786,Altemus:1973,0.2622,160,0.0372,0.0264,0.6457,0.3045,510.6829232,510.3560163
26,56,0.2994,160,0.05246,825.528177,46.626,Altemus:1973,0.2469,160,0.0525,0.0417,0.692,0.2868,1213.423598,1212.115971
26,56,0.2994,160,0.06778,1527.45867,69.599,Altemus:1973,0.2316,160,0.0678,0.057,0.7385,0.269,2306.763427,2304.910955
26,56,0.2994,160,0.08308,2459.31588,90.176,Altemus:1973,0.2163,160,0.0831,0.0723,0.785,0.2513,3641.905327,3636.729303
26,56,0.2994,160,0.09846,3417.35139,120.64,Altemus:1973,0.2009,160,0.0985,0.0877,0.8317,0.2334,4945.064845,4933.187231
26,56,0.2994,160,0.10365,3780.14652,112.96,Altemus:1973,0.1957,160,0.1037,0.0928,0.8475,0.2274,5315.286808,5300.957393
26,56,0.2994,160,0.11583,4236.82245,130.98,Altemus:1973,0.1836,160,0.1158,0.105,0.8845,0.2132,5928.455016,5899.632733
26,56,0.2994,160,0.12939,4740.9804,162.05,Altemus:1973,0.17,160,0.1294,0.1186,0.9257,0.1975,6013.505272,5960.219462
26,56,0.2994,160,0.14476,5207.58603,167.52,Altemus:1973,0.1546,160,0.1448,0.134,0.9724,0.1796,5840.952,5740.072
26,56,0.2994,160,0.16013,4656.03633,172.87,Altemus:1973,0.1393,160,0.1601,0.1493,1.0191,0.1618,5393.284,5206.604
26,56,0.2994,160,0.17552,4172.55021,159.61,Altemus:1973,0.1239,160,0.1755,0.1647,1.0658,0.1439,4445.792,4097.912
26,56,0.2994,160,0.19093,3439.37727,159.91,Altemus:1973,0.1085,160,0.1909,0.1801,1.1127,0.126,3557.632,2948.816
26,56,0.2994,160,0.20634,3243.49137,170.35,Altemus:1973,0.0931,160,0.2063,0.1955,1.1595,0.1081,3132.22,2095.444
26,56,0.2994,160,0.21474,3315.70737,156.14,Altemus:1973,0.0847,160,0.2147,0.2039,1.185,0.0983,3113.812,1763.32
26,56,0.2994,160,0.22182,3649.97718,185.14,Altemus:1973,0.0776,160,0.2218,0.211,1.2065,0.0901,3223.428,1535.82
26,56,0.2994,160,0.23009,4032.81225,193.11,Altemus:1973,0.0693,160,0.2301,0.2193,1.2316,0.0805,3461.588,1310.452
26,56,0.2994,160,0.23726,4317.52383,226.52,Altemus:1973,0.0621,160,0.2373,0.2265,1.2534,0.0722,3760.796,1137.136
26,56,0.3686,160,0.10125,602.01063,32.44010128,Altemus:1973,0.2673,160,0.1013,0.0851,0.6881,0.3823,981.1245878,979.8774414
26,56,0.3686,160,0.15278,2396.84904,107.9741086,Altemus:1973,0.2158,160,0.1528,0.1367,0.8584,0.3086,3002.965668,2980.408587
26,56,0.3686,160,0.17299,2590.20738,108.0974519,Altemus:1973,0.1956,160,0.173,0.1569,0.9253,0.2797,3342.460586,3289.483979
26,56,0.3686,160,0.19339,2842.42176,230.2575935,Altemus:1973,0.1752,160,0.1934,0.1773,0.9927,0.2505,3277.56,3151.252
26,56,0.3686,160,0.21386,2621.35053,111.7037999,Altemus:1973,0.1547,160,0.2139,0.1978,1.0604,0.2213,3018.496,2751.164
26,56,0.3686,160,0.25513,2448.21267,112.5572926,Altemus:1973,0.1135,160,0.2551,0.239,1.1969,0.1623,2409.108,1348.776
26,56,0.3686,160,0.286,3453.63993,156.9541159,Altemus:1973,0.0826,160,0.286,0.2699,1.2989,0.1181,3291.652,864.136
26,56,0.3686,160,0.30133,4640.32935,203.3178745,Altemus:1973,0.0673,160,0.3013,0.2852,1.3496,0.0962,4063.228,707.252
