Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu,nu-nuel,w2,q2,scaled_sigtot_Fe56,sigqe,sigie,sigmec,nuccstot,signonuc,,ratio
26,56,3.4889,40,2.3041,197,3.73,E04001,1.1848,40,2.3041,2.2054,3.2699,1.9342,192.66,1.144,191.516,0,0,192.66,,1.022526731
26,56,3.4889,40,2.3155,211,3.6,E04001,1.1734,40,2.3155,2.2168,3.3099,1.9156,197.236,1.092,196.144,0,0,197.236,,1.069784421
26,56,3.4889,40,2.3269,205,3.46,E04001,1.162,40,2.3269,2.2282,3.3499,1.897,201.76,1.04,200.72,0,0,201.76,,1.016058684
26,56,3.4889,40,2.3383,215,3.55,E04001,1.1506,40,2.3383,2.2396,3.3899,1.8784,206.336,0.988,205.348,0,0,206.336,,1.041989764
26,56,3.4889,40,2.3497,219,3.57,E04001,1.1392,40,2.3497,2.251,3.4299,1.8597,210.912,0.936,209.976,0,0,210.912,,1.038347747
26,56,3.4889,40,2.3611,225,3.61,E04001,1.1278,40,2.3611,2.2624,3.4699,1.8411,215.488,0.884,214.604,0,0,215.488,,1.044141669
26,56,3.4889,40,2.3725,223,3.57,E04001,1.1164,40,2.3725,2.2738,3.5099,1.8225,220.064,0.832,219.232,0,0,220.064,,1.013341573
26,56,3.4889,40,2.3839,235,3.68,E04001,1.105,40,2.3839,2.2852,3.5499,1.8039,224.64,0.832,223.808,0,0,224.64,,1.046118234
26,56,3.4889,40,2.3953,235,3.68,E04001,1.0936,40,2.3953,2.2966,3.5899,1.7853,229.216,0.78,228.436,0,0,229.216,,1.025233841
26,56,3.4889,40,2.4067,246,3.76,E04001,1.0822,40,2.4067,2.308,3.6299,1.7667,233.792,0.728,233.064,0,0,233.792,,1.052217356
26,56,3.4889,40,2.4181,247,3.76,E04001,1.0708,40,2.4181,2.3194,3.67,1.7481,238.368,0.676,237.64,0,0,238.368,,1.036212914
26,56,3.4889,40,2.4295,254,3.86,E04001,1.0594,40,2.4295,2.3308,3.71,1.7295,242.944,0.676,242.268,0,0,242.944,,1.04550843
26,56,3.4889,40,2.4409,253,4.01,E04001,1.048,40,2.4409,2.3422,3.75,1.7109,247.52,0.624,246.896,0,0,247.52,,1.022139625
26,56,3.4889,40,2.4523,268,4.52,E04001,1.0366,40,2.4523,2.3536,3.79,1.6922,252.044,0.572,251.472,0,0,252.044,,1.063306407
26,56,3.4889,40,2.4523,265,4.92,E04001,1.0366,40,2.4523,2.3536,3.79,1.6922,252.044,0.572,251.472,0,0,252.044,,1.051403723
26,56,3.4889,40,2.4637,266,4.47,E04001,1.0252,40,2.4637,2.365,3.83,1.6736,256.62,0.572,256.048,0,0,256.62,,1.0365521
26,56,3.4889,40,2.4751,261,4.22,E04001,1.0138,40,2.4751,2.3764,3.87,1.655,261.144,0.52,260.624,0,0,261.144,,0.99944858
26,56,3.4889,40,2.4865,271,4.3,E04001,1.0024,40,2.4865,2.3878,3.91,1.6364,265.72,0.52,265.2,0,0,265.72,,1.01987054
26,56,3.4889,40,2.4979,277,4.3,E04001,0.991,40,2.4979,2.3992,3.95,1.6178,270.244,0.468,269.776,0,0,270.244,,1.02499963
26,56,3.4889,40,2.5093,289,4.4,E04001,0.9796,40,2.5093,2.4106,3.99,1.5992,274.768,0.416,274.352,0,0,274.768,,1.051796425
26,56,3.4889,40,2.5207,294,4.44,E04001,0.9682,40,2.5207,2.422,4.03,1.5806,279.292,0.416,278.876,0,0,279.292,,1.05266173
26,56,3.4889,40,2.5321,296,4.44,E04001,0.9568,40,2.5321,2.4334,4.07,1.562,283.816,0.364,283.452,0,0,283.816,,1.042929222
26,56,3.4889,40,2.5435,310,4.54,E04001,0.9454,40,2.5435,2.4448,4.11,1.5434,288.34,0.364,287.976,0,0,288.34,,1.07511965
26,56,3.4889,40,2.5549,314,4.58,E04001,0.934,40,2.5549,2.4562,4.15,1.5248,292.864,0.312,292.5,0,0,292.864,,1.072170017
26,56,3.4889,40,2.5663,316,4.63,E04001,0.9226,40,2.5663,2.4676,4.19,1.5061,297.336,0.312,297.024,0,0,297.336,,1.062770737
26,56,3.4889,40,2.5777,327,4.95,E04001,0.9112,40,2.5777,2.479,4.23,1.4875,301.86,0.312,301.548,0,0,301.86,,1.083283641
26,56,3.4889,40,2.5891,329,5.53,E04001,0.8998,40,2.5891,2.4904,4.27,1.4689,306.384,0.26,306.072,0,0,306.384,,1.073815865
26,56,4.6289,10.65,0.1021,1040,78,E04001,4.5268,10.65,0.1021,0.0911,0.3501,0.7219,995.644,377.52,0,618.124,0,995.644,,1.04455006
26,56,4.6289,10.65,0.1217,1220,80.3,E04001,4.5072,10.65,0.1217,0.1107,0.39,0.7188,1688.024,692.016,0,996.008,0,1688.024,,0.722738539
26,56,4.6289,10.65,0.1414,2360,111,E04001,4.4875,10.65,0.1414,0.1304,0.4301,0.7156,2762.24,1261.416,0,1500.824,0,2762.24,,0.854379055
26,56,4.6289,10.65,0.161,3150,231,E04001,4.4679,10.65,0.161,0.15,0.47,0.7125,4402.216,2259.764,4.16,2138.292,0,4402.216,,0.715548715
26,56,4.6289,10.65,0.1807,6810,279,E04001,4.4482,10.65,0.1807,0.1697,0.5101,0.7094,6889.272,3954.548,16.692,2917.98,0,6889.272,,0.988493414
26,56,4.6289,10.65,0.2003,12200,566,E04001,4.4286,10.65,0.2003,0.1893,0.55,0.7062,10470.512,6607.484,37.804,3825.224,0,10470.512,,1.165177023
26,56,4.6289,10.65,0.2199,17400,619,E04001,4.409,10.65,0.2199,0.2089,0.5899,0.7031,15300.584,10373.428,82.212,4844.996,0,15300.584,,1.137211495
26,56,4.6289,10.65,0.2396,21800,750,E04001,4.3893,10.65,0.2396,0.2286,0.63,0.7,21215.844,15110.576,152.932,5952.336,0,21215.844,,1.027533951
26,56,4.6289,10.65,0.2592,29100,940,E04001,4.3697,10.65,0.2592,0.2482,0.6699,0.6968,27653.964,20277.816,282.62,7093.528,0,27653.964,,1.05229037
26,56,4.6289,10.65,0.2789,34800,1040,E04001,4.35,10.65,0.2789,0.2679,0.71,0.6937,34058.336,25354.472,475.904,8227.96,0,34058.336,,1.021776284
26,56,4.6289,10.65,0.2985,42000,1130,E04001,4.3304,10.65,0.2985,0.2875,0.7499,0.6906,39952.588,29883.308,782.496,9286.784,0,39952.588,,1.051246042
26,56,4.6289,10.65,0.3182,46300,1110,E04001,4.3107,10.65,0.3182,0.3072,0.79,0.6874,45099.548,33686.328,1191.06,10222.16,0,45099.548,,1.026617828
26,56,4.6289,10.65,0.3378,51300,1090,E04001,4.2911,10.65,0.3378,0.3268,0.8299,0.6843,49323.768,36578.984,1773.772,10971.012,0,49323.768,,1.040066525
26,56,4.6289,10.65,0.3575,54800,1030,E04001,4.2714,10.65,0.3575,0.3465,0.8701,0.6812,52460.408,38453.376,2509.988,11497.044,0,52460.408,,1.044597289
26,56,4.6289,10.65,0.3771,55000,946,E04001,4.2518,10.65,0.3771,0.3661,0.91,0.678,54447.12,39180.128,3501.368,11765.624,0,54447.12,,1.01015444
26,56,4.6289,10.65,0.3968,55700,886,E04001,4.2321,10.65,0.3968,0.3858,0.9501,0.6749,55214.016,38742.288,4704.44,11767.34,0,55214.016,,1.008801823
26,56,4.6289,10.65,0.4164,56900,863,E04001,4.2125,10.65,0.4164,0.4054,0.99,0.6718,54925.468,37248.172,6168.812,11508.484,0,54925.468,,1.035949298
26,56,4.6289,10.65,0.4361,55000,811,E04001,4.1928,10.65,0.4361,0.4251,1.0301,0.6686,54033.928,35029.696,7994.272,11009.96,0,54033.928,,1.017878989
26,56,4.6289,10.65,0.4557,54500,809,E04001,4.1732,10.65,0.4557,0.4447,1.07,0.6655,52498.264,32152.068,10031.58,10314.564,0,52498.264,,1.038129566
26,56,4.6289,10.65,0.4753,53300,796,E04001,4.1536,10.65,0.4753,0.4643,1.1099,0.6624,50816.532,29019.536,12329.408,9467.588,0,50816.532,,1.048871261
26,56,4.6289,10.65,0.495,53700,815,E04001,4.1339,10.65,0.495,0.484,1.15,0.6592,49226.892,25846.548,14864.304,8515.988,0,49226.892,,1.090867163
26,56,4.6289,10.65,0.5146,51600,794,E04001,4.1143,10.65,0.5146,0.5036,1.1899,0.6561,47906.612,22825.4,17559.88,7521.332,0,47906.612,,1.077095579
26,56,4.6289,10.65,0.5343,51500,806,E04001,4.0946,10.65,0.5343,0.5233,1.23,0.653,46915.7,20019.688,20375.212,6520.8,0,46915.7,,1.097713559
26,56,4.6289,10.65,0.5539,50800,801,E04001,4.075,10.65,0.5539,0.5429,1.2699,0.6498,46355.244,17500.912,23290.748,5563.532,0,46355.244,,1.095884643
26,56,4.6289,10.65,0.5736,49900,788,E04001,4.0553,10.65,0.5736,0.5626,1.31,0.6467,46008.872,15252.432,26087.1,4669.288,0,46008.872,,1.084573427
26,56,4.6289,10.65,0.5932,48600,765,E04001,4.0357,10.65,0.5932,0.5822,1.3499,0.6436,45823.856,13285.844,28671.76,3866.252,0,45823.856,,1.060582942
26,56,4.6289,10.65,0.6129,49200,760,E04001,4.016,10.65,0.6129,0.6019,1.3901,0.6404,45997.64,11559.34,31282.42,3155.88,0,45997.64,,1.069620094
26,56,4.6289,10.65,0.6325,50200,759,E04001,3.9964,10.65,0.6325,0.6215,1.43,0.6373,46268.508,10064.652,33656.532,2547.376,0,46268.508,,1.084971229
26,56,4.6289,10.65,0.6522,50100,735,E04001,3.9767,10.65,0.6522,0.6412,1.4701,0.6342,46530.38,8759.92,35739.964,2030.496,0,46530.38,,1.0767159
26,56,4.6289,10.65,0.6522,52300,841,E04001,3.9767,10.65,0.6522,0.6412,1.4701,0.6342,46530.38,8759.92,35739.964,2030.496,0,46530.38,,1.123996838
26,56,4.6289,10.65,0.6718,50400,719,E04001,3.9571,10.65,0.6718,0.6608,1.51,0.631,46719.4,7633.548,37483.056,1602.796,0,46719.4,,1.078780977
26,56,4.6289,10.65,0.6718,50000,756,E04001,3.9571,10.65,0.6718,0.6608,1.51,0.631,46719.4,7633.548,37483.056,1602.796,0,46719.4,,1.070219224
26,56,4.6289,10.65,0.6915,50700,705,E04001,3.9374,10.65,0.6915,0.6805,1.5501,0.6279,46795.216,6651.112,38893.972,1250.184,0,46795.216,,1.083444085
26,56,4.6289,10.65,0.6915,50600,726,E04001,3.9374,10.65,0.6915,0.6805,1.5501,0.6279,46795.216,6651.112,38893.972,1250.184,0,46795.216,,1.081307115
26,56,4.6289,10.65,0.7111,49300,687,E04001,3.9178,10.65,0.7111,0.7001,1.59,0.6248,46739.524,5802.524,39971.204,965.796,0,46739.524,,1.054781816
26,56,4.6289,10.65,0.7307,47800,652,E04001,3.8982,10.65,0.7307,0.7197,1.6299,0.6216,46549.88,5064.956,40747.2,737.724,0,46549.88,,1.026855494
26,56,4.6289,10.65,0.7504,48900,653,E04001,3.8785,10.65,0.7504,0.7394,1.67,0.6185,46213.856,4420.208,41237.716,555.88,0,46213.856,,1.058124213
26,56,4.6289,10.65,0.77,47400,625,E04001,3.8589,10.65,0.77,0.759,1.7099,0.6154,45818.032,3861.832,41542.176,414.024,0,45818.032,,1.034527192
26,56,4.6289,10.65,0.7897,46700,612,E04001,3.8392,10.65,0.7897,0.7787,1.75,0.6122,45349.304,3372.772,41673.008,303.472,0,45349.304,,1.029784272
26,56,4.6289,10.65,0.8093,46100,601,E04001,3.8196,10.65,0.8093,0.7983,1.7899,0.6091,44830.396,2948.348,41662.66,219.388,0,44830.396,,1.02832016
26,56,4.6289,10.65,0.829,45800,598,E04001,3.7999,10.65,0.829,0.818,1.83,0.606,44318.144,2575.924,41586.532,155.74,0,44318.144,,1.033436779
26,56,4.6289,10.65,0.8486,45300,594,E04001,3.7803,10.65,0.8486,0.8376,1.8699,0.6028,43813.38,2252.172,41452.424,108.784,0,43813.38,,1.033930731
26,56,4.6289,10.65,0.8683,44500,586,E04001,3.7606,10.65,0.8683,0.8573,1.9101,0.5997,43352.66,1967.628,41310.62,74.464,0,43352.66,,1.026465273
26,56,4.6289,10.65,0.8879,44100,583,E04001,3.741,10.65,0.8879,0.8769,1.95,0.5966,42933.124,1719.9,41163.2,50.076,0,42933.124,,1.027178921
26,56,4.6289,10.65,0.9076,44400,587,E04001,3.7213,10.65,0.9076,0.8966,1.9901,0.5934,42571.36,1501.916,41036.528,32.916,0,42571.36,,1.0429547
26,56,4.6289,10.65,0.9272,43600,578,E04001,3.7017,10.65,0.9272,0.9162,2.03,0.5903,42259.776,1311.96,40926.6,21.268,0,42259.776,,1.03171394
26,56,4.6289,10.65,0.9469,43800,578,E04001,3.682,10.65,0.9469,0.9359,2.0701,0.5872,41997.228,1144.676,40839.188,13.416,0,41997.228,,1.042925976
26,56,4.6289,10.65,0.9665,43800,578,E04001,3.6624,10.65,0.9665,0.9555,2.11,0.584,41782.728,998.764,40775.644,8.268,0,41782.728,,1.048280045
26,56,4.6289,10.65,0.9861,44600,586,E04001,3.6428,10.65,0.9861,0.9751,2.1499,0.5809,41585.856,870.844,40710.02,4.992,0,41585.856,,1.072480028
26,56,4.6289,10.65,1.0058,44500,579,E04001,3.6231,10.65,1.0058,0.9948,2.19,0.5778,41416.752,758.16,40655.628,2.964,0,41416.752,,1.074444466
26,56,4.6289,10.65,1.0254,44000,571,E04001,3.6035,10.65,1.0254,1.0144,2.2299,0.5747,41284.984,659.828,40623.44,1.716,0,41284.984,,1.065762796
26,56,4.6289,10.65,1.0451,44100,565,E04001,3.5838,10.65,1.0451,1.0341,2.27,0.5715,41157.22,573.196,40583.036,0.988,0,41157.22,,1.071500942
26,56,4.6289,10.65,1.0647,43900,559,E04001,3.5642,10.65,1.0647,1.0537,2.3099,0.5684,41008.24,497.692,40510.028,0.52,0,41008.24,,1.07051656
26,56,4.6289,10.65,1.0844,43000,546,E04001,3.5445,10.65,1.0844,1.0734,2.35,0.5652,40887.496,431.184,40456.052,0.312,0,40887.496,,1.05166626
26,56,4.6289,10.65,1.104,43000,542,E04001,3.5249,10.65,1.104,1.093,2.3899,0.5621,40729.364,373.204,40355.952,0.156,0,40729.364,,1.055749361
26,56,4.6289,10.65,1.1237,42900,538,E04001,3.5052,10.65,1.1237,1.1127,2.4301,0.559,40583.14,322.244,40260.792,0.104,0,40583.14,,1.057089225
26,56,4.6289,10.65,1.1237,43900,608,E04001,3.5052,10.65,1.1237,1.1127,2.4301,0.559,40583.14,322.244,40260.792,0.104,0,40583.14,,1.081729999
26,56,4.6289,10.65,1.1433,43300,539,E04001,3.4856,10.65,1.1433,1.1323,2.47,0.5559,40399.684,277.888,40121.744,0.052,0,40399.684,,1.071790562
26,56,4.6289,10.65,1.1433,44100,569,E04001,3.4856,10.65,1.1433,1.1323,2.47,0.5559,40399.684,277.888,40121.744,0.052,0,40399.684,,1.091592697
26,56,4.6289,10.65,1.163,43700,544,E04001,3.4659,10.65,1.163,1.152,2.5101,0.5527,40220.18,238.94,39981.188,0,0,40220.18,,1.086519255
26,56,4.6289,10.65,1.163,43700,542,E04001,3.4659,10.65,1.163,1.152,2.5101,0.5527,40220.18,238.94,39981.188,0,0,40220.18,,1.086519255
26,56,4.6289,10.65,1.1826,43000,527,E04001,3.4463,10.65,1.1826,1.1716,2.55,0.5496,39996.268,205.14,39791.128,0,0,39996.268,,1.075100307
26,56,4.6289,10.65,1.2023,42800,522,E04001,3.4266,10.65,1.2023,1.1913,2.5901,0.5464,39780.468,175.5,39604.916,0,0,39780.468,,1.075904889
26,56,4.6289,10.65,1.2219,42200,514,E04001,3.407,10.65,1.2219,1.2109,2.63,0.5433,39521.768,149.864,39371.852,0,0,39521.768,,1.067765997
26,56,4.6289,10.65,1.2416,41300,502,E04001,3.3873,10.65,1.2416,1.2306,2.6701,0.5402,39238.472,127.504,39110.968,0,0,39238.472,,1.052538437
26,56,4.6289,10.65,1.2612,41500,500,E04001,3.3677,10.65,1.2612,1.2502,2.71,0.5371,38961.104,108.264,38852.892,0,0,38961.104,,1.065164889
26,56,4.6289,10.65,1.2808,40200,484,E04001,3.3481,10.65,1.2808,1.2698,2.7499,0.5339,38645.724,91.676,38553.996,0,0,38645.724,,1.040218576
26,56,4.6289,10.65,1.3005,41600,495,E04001,3.3284,10.65,1.3005,1.2895,2.79,0.5308,38308.92,77.792,38231.18,0,0,38308.92,,1.085908974
26,56,4.6289,10.65,1.3201,40300,480,E04001,3.3088,10.65,1.3201,1.3091,2.8299,0.5277,37965.564,73.892,37891.672,0,0,37965.564,,1.061488248
26,56,4.6289,10.65,1.3398,39800,473,E04001,3.2891,10.65,1.3398,1.3288,2.87,0.5245,37607.336,61.672,37545.664,0,0,37607.336,,1.058304156
26,56,4.6289,10.65,1.3594,38300,457,E04001,3.2695,10.65,1.3594,1.3484,2.9099,0.5214,37230.908,51.168,37179.74,0,0,37230.908,,1.028715174
26,56,4.6289,10.65,1.3791,38400,456,E04001,3.2498,10.65,1.3791,1.3681,2.9501,0.5182,36837.164,42.12,36795.044,0,0,36837.164,,1.042425524
26,56,4.6289,10.65,1.3987,38600,454,E04001,3.2302,10.65,1.3987,1.3877,2.99,0.5151,36435.516,34.372,36401.092,0,0,36435.516,,1.059405883
26,56,4.6289,10.65,1.4184,38500,453,E04001,3.2105,10.65,1.4184,1.4074,3.0301,0.512,36023.988,27.768,35996.22,0,0,36023.988,,1.068732312
26,56,4.6289,10.65,1.438,37900,447,E04001,3.1909,10.65,1.438,1.427,3.07,0.5089,35608.872,22.204,35586.668,0,0,35608.872,,1.064341493
26,56,4.6289,10.65,1.4577,37600,442,E04001,3.1712,10.65,1.4577,1.4467,3.1101,0.5057,35187.724,17.472,35170.252,0,0,35187.724,,1.068554477
26,56,4.6289,10.65,1.4773,36500,430,E04001,3.1516,10.65,1.4773,1.4663,3.15,0.5026,34766.732,13.52,34753.212,0,0,34766.732,,1.049854211
26,56,4.6289,10.65,1.497,36600,429,E04001,3.1319,10.65,1.497,1.486,3.1901,0.4994,34343.088,10.244,34332.844,0,0,34343.088,,1.06571663
26,56,4.6289,10.65,1.5166,35700,420,E04001,3.1123,10.65,1.5166,1.5056,3.23,0.4963,33922.668,7.592,33915.076,0,0,33922.668,,1.052393638
26,56,4.6289,10.65,1.5362,34700,411,E04001,3.0927,10.65,1.5362,1.5252,3.2699,0.4932,33504.432,5.408,33499.024,0,0,33504.432,,1.035683876
26,56,4.6289,10.65,1.5559,35100,413,E04001,3.073,10.65,1.5559,1.5449,3.31,0.4901,33087.184,3.692,33083.492,0,0,33087.184,,1.060833705
26,56,4.6289,10.65,1.5559,36000,416,E04001,3.073,10.65,1.5559,1.5449,3.31,0.4901,33087.184,3.692,33083.492,0,0,33087.184,,1.08803457
26,56,4.6289,10.65,1.5755,36000,425,E04001,3.0534,10.65,1.5755,1.5645,3.3499,0.4869,32676.02,2.392,32673.628,0,0,32676.02,,1.101725363
26,56,4.6289,10.65,1.5755,35600,388,E04001,3.0534,10.65,1.5755,1.5645,3.3499,0.4869,32676.02,2.392,32673.628,0,0,32676.02,,1.08948397
26,56,4.6289,10.65,1.5952,34500,373,E04001,3.0337,10.65,1.5952,1.5842,3.39,0.4838,32267.3,1.404,32265.948,0,0,32267.3,,1.06919389
26,56,4.6289,10.65,1.6148,34700,373,E04001,3.0141,10.65,1.6148,1.6038,3.4299,0.4807,31865.756,0.676,31865.028,0,0,31865.756,,1.088943253
26,56,4.6289,10.65,1.6345,33800,366,E04001,2.9944,10.65,1.6345,1.6235,3.47,0.4775,31467.28,0.26,31467.02,0,0,31467.28,,1.074131606
26,56,4.6289,10.65,1.6541,34200,368,E04001,2.9748,10.65,1.6541,1.6431,3.51,0.4744,31075.304,0.052,31075.252,0,0,31075.304,,1.100552387
26,56,4.6289,10.65,1.6738,33000,356,E04001,2.9551,10.65,1.6738,1.6628,3.5501,0.4713,30689.516,0,30689.516,0,0,30689.516,,1.075285775
26,56,4.6289,10.65,1.6934,32800,353,E04001,2.9355,10.65,1.6934,1.6824,3.59,0.4681,30311.58,0,30311.58,0,0,30311.58,,1.082094698
26,56,4.6289,10.65,1.7131,31700,343,E04001,2.9158,10.65,1.7131,1.7021,3.6301,0.465,29937.7,0,29937.7,0,0,29937.7,,1.058865578
26,56,4.6289,10.65,1.7327,31900,345,E04001,2.8962,10.65,1.7327,1.7217,3.67,0.4619,29571.516,0,29571.516,0,0,29571.516,,1.078740772
26,56,4.6289,10.65,1.7524,31000,336,E04001,2.8765,10.65,1.7524,1.7414,3.7101,0.4587,29208.608,0,29208.608,0,0,29208.608,,1.061330961
26,56,4.6289,10.65,1.772,30700,333,E04001,2.8569,10.65,1.772,1.761,3.75,0.4556,28854.8,0,28854.8,0,0,28854.8,,1.063947766
26,56,4.6289,10.65,1.7916,30400,329,E04001,2.8373,10.65,1.7916,1.7806,3.7899,0.4525,28506.816,0,28506.816,0,0,28506.816,,1.066411626
26,56,4.6289,10.65,1.8113,30200,329,E04001,2.8176,10.65,1.8113,1.8003,3.83,0.4493,28162.68,0,28162.68,0,0,28162.68,,1.072341127
26,56,4.6289,10.65,1.8309,31000,334,E04001,2.798,10.65,1.8309,1.8199,3.8699,0.4462,27825.616,0,27825.616,0,0,27825.616,,1.114081356
26,56,4.6289,10.65,1.8506,29000,318,E04001,2.7783,10.65,1.8506,1.8396,3.91,0.4431,27493.18,0,27493.18,0,0,27493.18,,1.054807047
26,56,4.6289,10.65,1.8702,28900,315,E04001,2.7587,10.65,1.8702,1.8592,3.9499,0.4399,27167.868,0,27167.868,0,0,27167.868,,1.063756641
26,56,4.6289,10.65,1.8899,28400,311,E04001,2.739,10.65,1.8899,1.8789,3.99,0.4368,26845.988,0,26845.988,0,0,26845.988,,1.057886191
26,56,4.6289,10.65,1.9095,28100,308,E04001,2.7194,10.65,1.9095,1.8985,4.03,0.4337,26531.648,0,26531.648,0,0,26531.648,,1.059112498
26,56,4.6289,10.65,1.9292,28800,313,E04001,2.6997,10.65,1.9292,1.9182,4.0701,0.4305,26220.948,0,26220.948,0,0,26220.948,,1.098358458
26,56,4.6289,10.65,1.9488,28700,319,E04001,2.6801,10.65,1.9488,1.9378,4.11,0.4274,25916.8,0,25916.8,0,0,25916.8,,1.107389801
26,56,4.6289,16,0.3623,35.6,1.76,E04001,4.2666,16,0.3623,0.3375,0.0301,1.5301,49.036,12.116,0,36.92,0,49.036,,0.725997227
26,56,4.6289,16,0.3802,52.5,2.36,E04001,4.2487,16,0.3802,0.3554,0.0701,1.5237,61.672,17.836,0,43.784,0,61.672,,0.851277727
26,56,4.6289,16,0.398,71,2.82,E04001,4.2309,16,0.398,0.3732,0.1099,1.5173,77.792,26.26,0.052,51.532,0,77.792,,0.912690251
26,56,4.6289,16,0.4159,87.8,3.42,E04001,4.213,16,0.4159,0.3911,0.1499,1.5109,98.956,38.532,0.208,60.164,0,98.956,,0.887263026
26,56,4.6289,16,0.4338,118,4.7,E04001,4.1951,16,0.4338,0.409,0.1899,1.5045,126.88,56.42,0.676,69.784,0,126.88,,0.93001261
26,56,4.6289,16,0.4517,144,5.29,E04001,4.1772,16,0.4517,0.4269,0.2299,1.4981,163.852,82.056,1.508,80.34,0,163.852,,0.878841882
26,56,4.6289,16,0.4696,190,6.61,E04001,4.1593,16,0.4696,0.4448,0.2699,1.4917,212.836,118.092,2.964,91.832,0,212.836,,0.892706121
26,56,4.6289,16,0.4875,247,8.24,E04001,4.1414,16,0.4875,0.4627,0.3099,1.4852,277.212,167.492,5.46,104.208,0,277.212,,0.891014819
26,56,4.6289,16,0.5054,313,10,E04001,4.1235,16,0.5054,0.4806,0.3499,1.4788,359.892,232.96,9.464,117.52,0,359.892,,0.869705356
26,56,4.6289,16,0.5233,392,12,E04001,4.1056,16,0.5233,0.4985,0.39,1.4724,462.696,316.108,15.028,131.56,0,462.696,,0.847208534
26,56,4.6289,16,0.5412,507,14.8,E04001,4.0877,16,0.5412,0.5164,0.43,1.466,585.416,416.468,22.62,146.328,0,585.416,,0.866050808
26,56,4.6289,16,0.5591,621,17.3,E04001,4.0698,16,0.5591,0.5343,0.47,1.4596,725.192,531.128,32.396,161.616,0,725.192,,0.856324946
26,56,4.6289,16,0.577,767,19.9,E04001,4.0519,16,0.577,0.5522,0.51,1.4531,877.032,654.992,44.616,177.424,0,877.032,,0.874540496
26,56,4.6289,16,0.5949,897,21.5,E04001,4.034,16,0.5949,0.5701,0.55,1.4467,1035.944,782.028,60.476,193.44,0,1035.944,,0.86587692
26,56,4.6289,16,0.6128,1070,22.9,E04001,4.0161,16,0.6128,0.588,0.59,1.4403,1196.468,906.62,80.288,209.612,0,1196.468,,0.894298886
26,56,4.6289,16,0.6307,1250,23.7,E04001,3.9982,16,0.6307,0.6059,0.63,1.4339,1354.548,1024.452,104.416,225.68,0,1354.548,,0.922817058
26,56,4.6289,16,0.6486,1420,23.4,E04001,3.9803,16,0.6486,0.6238,0.67,1.4275,1508.832,1132.664,134.732,241.488,0,1508.832,,0.941125321
26,56,4.6289,16,0.6486,1430,34.2,E04001,3.9803,16,0.6486,0.6238,0.67,1.4275,1508.832,1132.664,134.732,241.488,0,1508.832,,0.947752964
26,56,4.6289,16,0.6665,1560,21.7,E04001,3.9624,16,0.6665,0.6417,0.71,1.421,1657.396,1229.384,171.236,256.776,0,1657.396,,0.941235529
26,56,4.6289,16,0.6665,1590,32.8,E04001,3.9624,16,0.6665,0.6417,0.71,1.421,1657.396,1229.384,171.236,256.776,0,1657.396,,0.959336212
26,56,4.6289,16,0.6844,1780,21,E04001,3.9445,16,0.6844,0.6596,0.75,1.4146,1798.784,1313.156,214.24,271.388,0,1798.784,,0.98955739
26,56,4.6289,16,0.6844,1820,31.8,E04001,3.9445,16,0.6844,0.6596,0.75,1.4146,1798.784,1313.156,214.24,271.388,0,1798.784,,1.011794635
26,56,4.6289,16,0.7023,1960,19.5,E04001,3.9266,16,0.7023,0.6775,0.7901,1.4082,1933.516,1382.68,265.772,285.064,0,1933.516,,1.013697327
26,56,4.6289,16,0.7023,1890,28.8,E04001,3.9266,16,0.7023,0.6775,0.7901,1.4082,1933.516,1382.68,265.772,285.064,0,1933.516,,0.977493851
26,56,4.6289,16,0.7202,2060,18.1,E04001,3.9087,16,0.7202,0.6954,0.8301,1.4018,2059.564,1436.5,325.468,297.596,0,2059.564,,1.000211695
26,56,4.6289,16,0.7202,2100,28.4,E04001,3.9087,16,0.7202,0.6954,0.8301,1.4018,2059.564,1436.5,325.468,297.596,0,2059.564,,1.019633282
26,56,4.6289,16,0.7381,2210,17.6,E04001,3.8908,16,0.7381,0.7133,0.8701,1.3954,2175.576,1473.264,393.484,308.828,0,2175.576,,1.015822936
26,56,4.6289,16,0.7381,2200,27.6,E04001,3.8908,16,0.7381,0.7133,0.8701,1.3954,2175.576,1473.264,393.484,308.828,0,2175.576,,1.011226452
26,56,4.6289,16,0.756,2290,27.7,E04001,3.8729,16,0.756,0.7312,0.9101,1.3889,2281.916,1492.14,471.38,318.396,0,2281.916,,1.003542637
26,56,4.6289,16,0.7739,2410,27.9,E04001,3.855,16,0.7739,0.7491,0.9501,1.3825,2376.452,1492.712,557.544,326.196,0,2376.452,,1.014116843
26,56,4.6289,16,0.7918,2490,28.2,E04001,3.8371,16,0.7918,0.767,0.9901,1.3761,2461.68,1475.604,654.16,331.916,0,2461.68,,1.011504339
26,56,4.6289,16,0.8096,2540,28.4,E04001,3.8193,16,0.8096,0.7848,1.0299,1.3697,2535.624,1442.428,757.9,335.296,0,2535.624,,1.001725808
26,56,4.6289,16,0.8275,2580,28.5,E04001,3.8014,16,0.8275,0.8027,1.0699,1.3633,2603.64,1395.056,872.3,336.284,0,2603.64,,0.990920404
26,56,4.6289,16,0.8454,2650,29.1,E04001,3.7835,16,0.8454,0.8206,1.1099,1.3569,2663.96,1336.296,992.992,334.62,0,2663.96,,0.994759681
